"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-06-07 00:00:00,9.1,86,0,0,10,28,"OakPark",0
"2",2017-06-07 01:00:00,9.2,87,0,0,10,29,"OakPark",0
"3",2017-06-07 02:00:00,8.8,89,0,0,9,27,"OakPark",0
"4",2017-06-07 03:00:00,8.5,91,0,0,8,28,"OakPark",0
"5",2017-06-07 04:00:00,7.8,94,0,8.3,7,26,"OakPark",0
"6",2017-06-07 05:00:00,8.1,93,0,39.1,6,23,"OakPark",0
"7",2017-06-07 06:00:00,9.9,89,0,99.8,8,28,"OakPark",0
"8",2017-06-07 07:00:00,11.4,82,0,120.8,6,26,"OakPark",0
"9",2017-06-07 08:00:00,12.5,82,0,118.3,6,21,"OakPark",0
"10",2017-06-07 09:00:00,13.6,68,0,127.4,6,25,"OakPark",0
"11",2017-06-07 10:00:00,14,67,0,204.4,9,23,"OakPark",0
"12",2017-06-07 11:00:00,14.9,62,0,216.2,9,21,"OakPark",0
"13",2017-06-07 12:00:00,15.1,63,0,109.5,12,19,"OakPark",0
"14",2017-06-07 13:00:00,13,79,0.1,93.2,14,19,"OakPark",0
"15",2017-06-07 14:00:00,12.2,87,0.8,52.4,11,18,"OakPark",0
"16",2017-06-07 15:00:00,11.8,92,0.3,30.4,9,15,"OakPark",0
"17",2017-06-07 16:00:00,11.8,93,0.1,23.5,8,14,"OakPark",0
"18",2017-06-07 17:00:00,12.3,96,3.1,33.6,4,13,"OakPark",0
"19",2017-06-07 18:00:00,12.7,97,0.3,20.4,4,15,"OakPark",0
"20",2017-06-07 19:00:00,13.4,97,0.1,9.2,6,15,"OakPark",0
"21",2017-06-07 20:00:00,14,97,0,1.8,6,19,"OakPark",0
"22",2017-06-07 21:00:00,14.3,97,0.1,0,9,19,"OakPark",0
"23",2017-06-07 22:00:00,14.1,97,0,0,10,20,"OakPark",0
"24",2017-06-07 23:00:00,13.8,97,0.1,0,7,19,"OakPark",0
"25",2017-06-08 00:00:00,13.5,97,0.1,0,9,18,"OakPark",0
"26",2017-06-08 01:00:00,13.3,97,0.1,0,6,19,"OakPark",0
"27",2017-06-08 02:00:00,13.1,98,0.7,0,3,15,"OakPark",1
"28",2017-06-08 03:00:00,13,98,1.7,0,3,15,"OakPark",2
"29",2017-06-08 04:00:00,12.9,98,1.5,1.5,3,13,"OakPark",3
"30",2017-06-08 05:00:00,12.8,98,2,10.2,1,13,"OakPark",4
"31",2017-06-08 05:00:00,13,100,0.9,3,6,180,"OakPark",5
"32",2017-06-08 06:00:00,13,100,1.2,6,5,199,"OakPark",6
"33",2017-06-08 07:00:00,13,100,0.7,12,8,224,"OakPark",7
"34",2017-06-08 08:00:00,13,99,0.1,27,7,218,"OakPark",8
"35",2017-06-08 09:00:00,14,96,0.1,47,6,215,"OakPark",9
"36",2017-06-08 10:00:00,15,91,0.1,110,7,216,"OakPark",10
"37",2017-06-08 11:00:00,17,82,0.1,257,9,201,"OakPark",0
"38",2017-06-08 12:00:00,16,83,4.2,245,12,208,"OakPark",0
"39",2017-06-08 13:00:00,16,81,0.8,195,12,209,"OakPark",0
"40",2017-06-08 14:00:00,16,71,0.5,196,11,214,"OakPark",0
"41",2017-06-08 15:00:00,15,71,0.1,174,11,218,"OakPark",0
"42",2017-06-08 16:00:00,16,63,0,138,12,219,"OakPark",0
"43",2017-06-08 17:00:00,15,64,0,97,10,218,"OakPark",0
"44",2017-06-08 18:00:00,14,71,0,53,10,215,"OakPark",0
"45",2017-06-08 19:00:00,13,77,0,20,8,206,"OakPark",0
"46",2017-06-08 20:00:00,12,83,0,4,8,201,"OakPark",0
"47",2017-06-08 21:00:00,11,87,0,0,8,204,"OakPark",0
"48",2017-06-08 22:00:00,11,91,0,0,7,208,"OakPark",0
"49",2017-06-08 23:00:00,10,94,0,0,6,207,"OakPark",0
"50",2017-06-09 00:00:00,10,96,0,0,6,211,"OakPark",0
"51",2017-06-09 01:00:00,9,96,0,0,5,224,"OakPark",0
"52",2017-06-09 02:00:00,8,97,0,0,4,233,"OakPark",0
"53",2017-06-09 03:00:00,8,97,0,0,4,241,"OakPark",0
"54",2017-06-09 04:00:00,8,97,0,7,5,248,"OakPark",0
"55",2017-06-09 05:00:00,10,92,0,43,6,246,"OakPark",0
"56",2017-06-09 06:00:00,12,84,0,92,8,269,"OakPark",0
"57",2017-06-09 07:00:00,13,76,0,118,7,278,"OakPark",0
"58",2017-06-09 08:00:00,14,67,0,170,6,258,"OakPark",0
"59",2017-06-09 09:00:00,15,63,0,166,7,243,"OakPark",0
"60",2017-06-09 10:00:00,16,61,0,157,8,235,"OakPark",0
"61",2017-06-09 11:00:00,16,61,0,118,7,236,"OakPark",0
"62",2017-06-09 12:00:00,17,53,0,200,7,228,"OakPark",0
"63",2017-06-09 13:00:00,17,57,0,138,8,211,"OakPark",0
"64",2017-06-09 14:00:00,16,67,0,99,9,198,"OakPark",0
"65",2017-06-09 15:00:00,16,70,0,80,9,197,"OakPark",0
"66",2017-06-09 16:00:00,15,73,0,63,8,193,"OakPark",0
"67",2017-06-09 17:00:00,14,76,0,38,8,191,"OakPark",0
"68",2017-06-09 18:00:00,13,81,0.2,24,8,186,"OakPark",0
"69",2017-06-09 19:00:00,13,86,0.6,8,8,172,"OakPark",0
"70",2017-06-09 20:00:00,12,94,0.9,1,8,161,"OakPark",0
"71",2017-06-09 21:00:00,12,94,1.1,0,9,165,"OakPark",0
"72",2017-06-09 22:00:00,12,90,0.6,0,10,161,"OakPark",0
"73",2017-06-09 23:00:00,12,92,1.4,0,11,164,"OakPark",0
"74",2017-06-10 00:00:00,13,94,1.9,0,13,163,"OakPark",0
"75",2017-06-10 01:00:00,13,93,0.6,0,13,164,"OakPark",0
"76",2017-06-10 02:00:00,13,94,1,0,13,169,"OakPark",0
"77",2017-06-10 03:00:00,13,95,1.8,0,12,168,"OakPark",0
"78",2017-06-10 04:00:00,13,96,2.6,1,12,169,"OakPark",0
"79",2017-06-10 05:00:00,14,97,1.4,2,12,173,"OakPark",0
"80",2017-06-10 06:00:00,14,97,0,7,10,177,"OakPark",0
"81",2017-06-10 07:00:00,14,96,0,13,10,184,"OakPark",1
"82",2017-06-10 08:00:00,15,92,0,36,11,191,"OakPark",2
"83",2017-06-10 09:00:00,16,91,0.1,52,11,199,"OakPark",3
"84",2017-06-10 10:00:00,16,85,0,88,11,196,"OakPark",0
"85",2017-06-10 11:00:00,18,73,0,186,14,201,"OakPark",0
"86",2017-06-10 12:00:00,19,65,0,242,16,203,"OakPark",0
"87",2017-06-10 13:00:00,18,66,0,246,15,199,"OakPark",0
"88",2017-06-10 14:00:00,18,63,0,271,16,202,"OakPark",0
"89",2017-06-10 15:00:00,18,61,0,230,17,206,"OakPark",0
"90",2017-06-10 16:00:00,16,72,0,101,15,199,"OakPark",0
"91",2017-06-10 17:00:00,16,72,0,133,15,198,"OakPark",0
"92",2017-06-10 18:00:00,16,78,0,70,13,195,"OakPark",0
"93",2017-06-10 19:00:00,15,82,0,29,13,200,"OakPark",0
"94",2017-06-10 20:00:00,14,84,0,5,12,200,"OakPark",0
"95",2017-06-10 21:00:00,14,84,0,0,12,201,"OakPark",0
"96",2017-06-10 22:00:00,14,85,0,0,11,203,"OakPark",0
"97",2017-06-10 23:00:00,14,87,0,0,11,203,"OakPark",0
"98",2017-06-11 00:00:00,13,88,0,0,10,202,"OakPark",0
"99",2017-06-11 01:00:00,13,88,0,0,10,202,"OakPark",0
"100",2017-06-11 02:00:00,13,90,0,0,10,201,"OakPark",0
"101",2017-06-11 03:00:00,13,90,0,0,10,202,"OakPark",0
"102",2017-06-11 04:00:00,13,88,0,5,10,201,"OakPark",0
"103",2017-06-11 05:00:00,13,84,0,31,11,199,"OakPark",0
"104",2017-06-11 06:00:00,14,77,0,78,14,205,"OakPark",0
"105",2017-06-11 07:00:00,15,72,0,124,13,206,"OakPark",0
"106",2017-06-11 08:00:00,16,67,0,168,15,209,"OakPark",0
"107",2017-06-11 09:00:00,16,68,0,154,15,209,"OakPark",0
"108",2017-06-11 10:00:00,16,66,0.1,185,15,212,"OakPark",0
"109",2017-06-11 11:00:00,16,64,0,168,14,215,"OakPark",0
"110",2017-06-11 12:00:00,17,59,0,216,14,221,"OakPark",0
"111",2017-06-11 13:00:00,17,60,0.1,195,14,220,"OakPark",0
"112",2017-06-11 14:00:00,17,60,0,189,14,221,"OakPark",0
"113",2017-06-11 15:00:00,17,60,0,197,15,224,"OakPark",0
"114",2017-06-11 16:00:00,16,60,0.1,141,14,231,"OakPark",0
"115",2017-06-11 17:00:00,15,66,0.1,74,12,233,"OakPark",0
"116",2017-06-11 18:00:00,14.2,70,0,55,11,231,"OakPark",0
"117",2017-06-11 19:00:00,13.5,71,0,67.7,10,229,"OakPark",0
"118",2017-06-11 20:00:00,13,71,0,78,10,230,"OakPark",0
"119",2017-06-11 21:00:00,12.7,72,0,60.9,10,235,"OakPark",0
"120",2017-06-11 22:00:00,12.5,73,0,28,11,242,"OakPark",0
"121",2017-06-11 23:00:00,12,75,0,0,11,245,"OakPark",0
"122",2017-06-12 00:00:00,11.2,78,0,0,11,242,"OakPark",0
"123",2017-06-12 01:00:00,10.4,81,0,0,10,236,"OakPark",0
"124",2017-06-12 02:00:00,10,83,0,0,9,230,"OakPark",0
"125",2017-06-12 03:00:00,10.3,84,0,0,9,227,"OakPark",0
"126",2017-06-12 04:00:00,11.1,84,0,0,9,228,"OakPark",0
"127",2017-06-12 05:00:00,12,82,0,21,9,235,"OakPark",0
"128",2017-06-12 06:00:00,12.7,77,0,85.9,10,247,"OakPark",0
"129",2017-06-12 07:00:00,13.3,72,0,179.5,11,260,"OakPark",0
"130",2017-06-12 08:00:00,14,67,0,285,12,270,"OakPark",0
"131",2017-06-12 09:00:00,14.8,64,0,386,13,273,"OakPark",0
"132",2017-06-12 10:00:00,15.5,63,0,465.8,13,272,"OakPark",0
"133",2017-06-12 11:00:00,16,63,0,508,13,270,"OakPark",0
"134",2017-06-12 12:00:00,16.1,62,0,503,12,269,"OakPark",0
"135",2017-06-12 13:00:00,16,61,0,469.5,12,269,"OakPark",0
"136",2017-06-12 14:00:00,16,60,0.1,433,11,270,"OakPark",0
"137",2017-06-12 15:00:00,16.3,58,0,411.6,11,271,"OakPark",0
"138",2017-06-12 16:00:00,16.4,57,0,392.7,10,271,"OakPark",0
"139",2017-06-12 17:00:00,16,59,0,356,9,270,"OakPark",0
"140",2017-06-12 18:00:00,14.6,64,0,288.2,7,266,"OakPark",0
"141",2017-06-12 19:00:00,12.7,71,0,204.5,5,261,"OakPark",0
"142",2017-06-12 20:00:00,11,77,0,127,3,255,"OakPark",0
"143",2017-06-12 21:00:00,9.9,81,0,72.3,3,249,"OakPark",0
"144",2017-06-12 22:00:00,9.3,82,0,34,3,242,"OakPark",0
"145",2017-06-12 23:00:00,9,83,0,0,4,235,"OakPark",0
"146",2017-06-13 00:00:00,8.7,84,0,0,4,227,"OakPark",0
"147",2017-06-13 01:00:00,8.6,85,0,0,4,220,"OakPark",0
"148",2017-06-13 02:00:00,8.5,86,0,0,4,213,"OakPark",0
"149",2017-06-13 03:00:00,8.7,87,0,0,4,208,"OakPark",0
"150",2017-06-13 04:00:00,9.2,86,0,0,4,205,"OakPark",0
"151",2017-06-13 05:00:00,10,84,0,51,4,205,"OakPark",0
"152",2017-06-13 06:00:00,11.2,80,0,197.9,5,208,"OakPark",0
"153",2017-06-13 07:00:00,12.7,76,0,382.4,6,213,"OakPark",0
"154",2017-06-13 08:00:00,14.2,71,0,582.1,7,220,"OakPark",0
"155",2017-06-13 09:00:00,15.8,66,0,774.5,8,225,"OakPark",0
"156",2017-06-13 10:00:00,17.1,62,0,937.3,9,229,"OakPark",0
"157",2017-06-13 11:00:00,18,60,0,1048,10,230,"OakPark",0
"158",2017-06-13 12:00:00,18.4,60,0,1090.3,10,227,"OakPark",0
"159",2017-06-13 13:00:00,18.5,62,0,1072.3,10,221,"OakPark",0
"160",2017-06-13 14:00:00,18.1,65,0,1008.2,10,213,"OakPark",0
"161",2017-06-13 15:00:00,17.5,69,0,911.9,9,205,"OakPark",0
"162",2017-06-13 16:00:00,16.8,73,0,797.8,9,199,"OakPark",0
"163",2017-06-13 17:00:00,16,77,0.1,680,8,195,"OakPark",0
"164",2017-06-13 18:00:00,15.2,80,0,569.9,8,195,"OakPark",0
"165",2017-06-13 19:00:00,14.5,82,0,468.7,7,199,"OakPark",0
"166",2017-06-13 20:00:00,13.8,84,0,374.6,7,205,"OakPark",0
"167",2017-06-13 21:00:00,13.1,85,0,286.2,7,212,"OakPark",0
"168",2017-06-13 22:00:00,12.5,86,0,201.9,7,219,"OakPark",0
"169",2017-06-13 23:00:00,12,88,0,120,7,225,"OakPark",0
"170",2017-06-14 00:00:00,11.6,90,0,41,7,230,"OakPark",0
"171",2017-06-14 01:00:00,11.2,92,0,0,6,233,"OakPark",0
"172",2017-06-14 02:00:00,11.1,93,0,0,6,236,"OakPark",0
"173",2017-06-14 03:00:00,11.1,94,0,0,6,238,"OakPark",0
"174",2017-06-14 04:00:00,11.4,93,0,0,5,241,"OakPark",0
"175",2017-06-14 05:00:00,12,91,0,33,5,245,"OakPark",0
"176",2017-06-14 06:00:00,12.9,87,0,178.3,5,250,"OakPark",0
"177",2017-06-14 07:00:00,14,81,0,368,5,256,"OakPark",0
"178",2017-06-14 08:00:00,15.3,75,0,581.3,5,260,"OakPark",0
"179",2017-06-14 09:00:00,16.6,69,0,797.7,5,264,"OakPark",0
"180",2017-06-14 10:00:00,17.9,63,0,996.5,5,264,"OakPark",0
"181",2017-06-14 11:00:00,19,59,0,1157,5,260,"OakPark",0
"182",2017-06-14 12:00:00,19.9,57,0,1262.9,5,252,"OakPark",0
"183",2017-06-14 13:00:00,20.5,57,0,1314.8,5,240,"OakPark",0
"184",2017-06-14 14:00:00,20.8,58,0,1317.5,6,227,"OakPark",0
"185",2017-06-14 15:00:00,20.9,60,0,1275.8,6,215,"OakPark",0
"186",2017-06-14 16:00:00,20.6,64,0,1194.7,6,205,"OakPark",0
"187",2017-06-14 17:00:00,20,68,0,1079,6,200,"OakPark",0
"188",2017-06-14 18:00:00,19.1,73,0,934.4,6,200,"OakPark",0
"189",2017-06-14 19:00:00,17.9,77,0,770,6,205,"OakPark",0
"190",2017-06-14 20:00:00,16.7,82,0,596.1,6,212,"OakPark",0
"191",2017-06-14 21:00:00,15.3,87,0,422.5,6,219,"OakPark",0
"192",2017-06-14 22:00:00,14.1,91,0,259.5,6,224,"OakPark",0
"193",2017-06-14 23:00:00,13,95,0,117,5,225,"OakPark",0
"194",2017-06-15 00:00:00,12.2,98,0,4.2,4,221,"OakPark",0
"195",2017-06-15 01:00:00,11.6,101,0,0,3,213,"OakPark",0
"196",2017-06-15 02:00:00,11.4,102,0,0,2,203,"OakPark",0
"197",2017-06-15 03:00:00,11.6,102,0,0,2,192,"OakPark",0
"198",2017-06-15 04:00:00,12.1,100,0,0,1,182,"OakPark",0
"199",2017-06-15 05:00:00,13,96,0,47,1,175,"OakPark",0
