"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-06 00:00:00,10,89,0,0,12,31,"OakPark",157,0,NA,19
"2",2017-06-06 01:00:00,9.7,87,0,0,12,30,"OakPark",157,0,NA,19
"3",2017-06-06 02:00:00,9.4,86,0,0,11,29,"OakPark",157,0,NA,19
"4",2017-06-06 03:00:00,9.2,86,0,0,12,29,"OakPark",157,0,NA,19
"5",2017-06-06 04:00:00,8.6,89,0,3.4,11,28,"OakPark",157,0,NA,19
"6",2017-06-06 05:00:00,8.5,89,0,33,12,28,"OakPark",157,0,NA,19
"7",2017-06-06 06:00:00,9.3,86,0,96.1,11,28,"OakPark",157,0,NA,19
"8",2017-06-06 07:00:00,11,76,0,157.8,15,29,"OakPark",157,0,NA,19
"9",2017-06-06 08:00:00,12.1,72,0,169.7,17,29,"OakPark",157,0,NA,19
"10",2017-06-06 09:00:00,12.8,67,0,167.8,17,30,"OakPark",157,0,NA,19
"11",2017-06-06 10:00:00,12.8,67,0,237.7,18,28,"OakPark",157,0,NA,19
"12",2017-06-06 11:00:00,14.6,61,0,290.4,14,30,"OakPark",157,0,NA,19
"13",2017-06-06 12:00:00,15.7,55,0,262,16,29,"OakPark",157,0,0,19
"14",2017-06-06 13:00:00,15.3,57,0,232.7,17,29,"OakPark",157,0,NA,19.1
"15",2017-06-06 14:00:00,12.7,72,0.9,114.5,13,32,"OakPark",157,0,NA,19.2
"16",2017-06-06 15:00:00,12.6,73,0.2,216,12,28,"OakPark",157,0,NA,19.4
"17",2017-06-06 16:00:00,13,69,0,128.3,17,28,"OakPark",157,0,NA,19.5
"18",2017-06-06 17:00:00,12.3,74,0.3,98,13,29,"OakPark",157,0,NA,19.6
"19",2017-06-06 18:00:00,12.6,76,0,72.5,12,28,"OakPark",157,0,NA,19.8
"20",2017-06-06 19:00:00,13.2,69,0,35.6,13,30,"OakPark",157,0,NA,19.9
"21",2017-06-06 20:00:00,12.2,70,0,2.6,12,29,"OakPark",157,0,NA,20
"22",2017-06-06 21:00:00,11.4,75,0,0,9,30,"OakPark",157,0,NA,20.1
"23",2017-06-06 22:00:00,10.9,75,0,0,10,29,"OakPark",157,0,NA,20.2
"24",2017-06-06 23:00:00,9.9,80,0,0,10,28,"OakPark",157,0,NA,20.4
