"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-06-07 00:00:00,9,86,0,0,9,26,"Gurteen",0
"2",2017-06-07 01:00:00,8.7,90,0,0,7,25,"Gurteen",0
"3",2017-06-07 02:00:00,8.3,91,0,0,6,23,"Gurteen",0
"4",2017-06-07 03:00:00,8.1,91,0,0,5,24,"Gurteen",0
"5",2017-06-07 04:00:00,6.7,93,0,7.1,5,20,"Gurteen",0
"6",2017-06-07 05:00:00,7.5,94,0,41.9,6,20,"Gurteen",0
"7",2017-06-07 06:00:00,9.1,92,0,97.4,5,21,"Gurteen",0
"8",2017-06-07 07:00:00,11.2,84,0,128.3,7,24,"Gurteen",0
"9",2017-06-07 08:00:00,12.4,77,0,156.4,5,25,"Gurteen",0
"10",2017-06-07 09:00:00,13.1,67,0,187.3,7,22,"Gurteen",0
"11",2017-06-07 10:00:00,14.4,57,0,183.7,8,20,"Gurteen",0
"12",2017-06-07 11:00:00,15.1,54,0,108.1,11,17,"Gurteen",0
"13",2017-06-07 12:00:00,12.8,70,0,145.7,10,18,"Gurteen",0
"14",2017-06-07 13:00:00,13.1,77,0.2,71,11,15,"Gurteen",0
"15",2017-06-07 14:00:00,12.1,79,0.1,41.7,11,14,"Gurteen",0
"16",2017-06-07 15:00:00,12,87,0.1,42.4,10,15,"Gurteen",0
"17",2017-06-07 16:00:00,12.4,91,2,49.5,9,14,"Gurteen",0
"18",2017-06-07 17:00:00,13.1,92,0.5,44.7,8,14,"Gurteen",0
"19",2017-06-07 18:00:00,14.3,89,0,36.3,11,17,"Gurteen",0
"20",2017-06-07 19:00:00,15.4,88,0,18.7,9,20,"Gurteen",0
"21",2017-06-07 20:00:00,15.2,87,0,2.7,9,22,"Gurteen",0
"22",2017-06-07 21:00:00,14.8,89,0,0,6,21,"Gurteen",0
"23",2017-06-07 22:00:00,14.1,90,0,0,3,22,"Gurteen",0
"24",2017-06-07 23:00:00,13.7,88,0,0,4,20,"Gurteen",0
"25",2017-06-08 00:00:00,13.4,90,0.1,0,1,22,"Gurteen",0
"26",2017-06-08 01:00:00,13.2,92,0.4,0,3,16,"Gurteen",0
"27",2017-06-08 02:00:00,13.1,92,0.6,0,6,16,"Gurteen",0
"28",2017-06-08 03:00:00,12.6,92,1.1,0,5,17,"Gurteen",0
"29",2017-06-08 04:00:00,12.3,94,1.6,1.1,1,13,"Gurteen",0
"30",2017-06-08 05:00:00,12.5,94,0.6,10.5,3,10,"Gurteen",0
"31",2017-06-08 05:00:00,12,98,0.7,7,4,141,"Gurteen",0
"32",2017-06-08 06:00:00,12,96,1.1,16,3,149,"Gurteen",0
"33",2017-06-08 07:00:00,13,92,0.5,34,4,200,"Gurteen",0
"34",2017-06-08 08:00:00,13,89,0.2,32,6,229,"Gurteen",0
"35",2017-06-08 09:00:00,14,87,0.4,56,8,236,"Gurteen",0
"36",2017-06-08 10:00:00,14,86,0.1,40,6,244,"Gurteen",0
"37",2017-06-08 11:00:00,17,82,0.2,232,4,230,"Gurteen",0
"38",2017-06-08 12:00:00,15,76,2,186,8,201,"Gurteen",0
"39",2017-06-08 13:00:00,14,78,2,157,11,229,"Gurteen",0
"40",2017-06-08 14:00:00,15,80,0.2,144,9,232,"Gurteen",0
"41",2017-06-08 15:00:00,14,75,2.7,194,11,235,"Gurteen",0
"42",2017-06-08 16:00:00,14,75,0.4,105,9,232,"Gurteen",0
"43",2017-06-08 17:00:00,14,79,1.6,93,6,226,"Gurteen",0
"44",2017-06-08 18:00:00,13,80,0.5,43,6,221,"Gurteen",0
"45",2017-06-08 19:00:00,12,82,0,21,6,216,"Gurteen",0
"46",2017-06-08 20:00:00,12,85,0,4,5,211,"Gurteen",0
"47",2017-06-08 21:00:00,11,86,0,0,5,217,"Gurteen",0
"48",2017-06-08 22:00:00,11,88,0,0,5,212,"Gurteen",0
"49",2017-06-08 23:00:00,10,90,0,0,5,205,"Gurteen",0
"50",2017-06-09 00:00:00,10,92,0,0,5,207,"Gurteen",0
"51",2017-06-09 01:00:00,10,93,0,0,5,215,"Gurteen",0
"52",2017-06-09 02:00:00,10,94,0,0,5,222,"Gurteen",0
"53",2017-06-09 03:00:00,9,94,0,0,6,231,"Gurteen",0
"54",2017-06-09 04:00:00,10,95,0,6,6,233,"Gurteen",0
"55",2017-06-09 05:00:00,11,91,0,30,8,239,"Gurteen",0
"56",2017-06-09 06:00:00,12,85,0,49,8,254,"Gurteen",0
"57",2017-06-09 07:00:00,13,78,0,88,7,257,"Gurteen",0
"58",2017-06-09 08:00:00,14,71,0,118,8,245,"Gurteen",0
"59",2017-06-09 09:00:00,14,67,0,108,7,238,"Gurteen",0
