"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-06-07 00:00:00,10.1,93,0,0,13,27,"Dunsany",0
"2",2017-06-07 01:00:00,9.3,97,0,0,11,26,"Dunsany",0
"3",2017-06-07 02:00:00,9,98,0,0,9,27,"Dunsany",0
"4",2017-06-07 03:00:00,8.4,100,0,0.1,8,26,"Dunsany",0
"5",2017-06-07 04:00:00,7.9,100,0,9.7,8,25,"Dunsany",0
"6",2017-06-07 05:00:00,8,100,0,45.8,7,25,"Dunsany",0
"7",2017-06-07 06:00:00,9,99,0,91.8,6,26,"Dunsany",0
"8",2017-06-07 07:00:00,10.6,92,0,156.7,10,26,"Dunsany",0
"9",2017-06-07 08:00:00,12.2,84,0,165.7,9,26,"Dunsany",0
"10",2017-06-07 09:00:00,13.4,76,0,169.6,8,25,"Dunsany",0
"11",2017-06-07 10:00:00,14.1,71,0,171.4,7,23,"Dunsany",0
"12",2017-06-07 11:00:00,14.6,67,0,186.8,8,22,"Dunsany",0
"13",2017-06-07 12:00:00,14.9,65,0,137.8,9,22,"Dunsany",0
"14",2017-06-07 13:00:00,15.5,62,0,124,9,20,"Dunsany",0
"15",2017-06-07 14:00:00,15,66,0,102.1,10,20,"Dunsany",0
"16",2017-06-07 15:00:00,14.3,74,0,65.3,11,19,"Dunsany",0
"17",2017-06-07 16:00:00,11.7,90,0.8,43.9,7,17,"Dunsany",0
"18",2017-06-07 17:00:00,11.5,100,0.8,25,6,12,"Dunsany",0
"19",2017-06-07 18:00:00,11.6,100,0.8,31.6,9,11,"Dunsany",0
"20",2017-06-07 19:00:00,12,100,0.1,10,4,15,"Dunsany",0
"21",2017-06-07 20:00:00,12.4,100,0,3.7,5,16,"Dunsany",0
"22",2017-06-07 21:00:00,13,100,0,0,6,18,"Dunsany",0
"23",2017-06-07 22:00:00,13.6,100,0,0,7,19,"Dunsany",0
"24",2017-06-07 23:00:00,13.9,100,0,0,6,20,"Dunsany",0
"25",2017-06-08 00:00:00,13.8,100,0.1,0,4,19,"Dunsany",0
"26",2017-06-08 01:00:00,13.9,100,0.1,0,5,19,"Dunsany",0
"27",2017-06-08 02:00:00,13.7,100,0.3,0,6,19,"Dunsany",0
"28",2017-06-08 03:00:00,13.3,100,0.7,0,4,16,"Dunsany",1
"29",2017-06-08 04:00:00,13.1,100,1,1.2,4,16,"Dunsany",2
"30",2017-06-08 05:00:00,12.8,100,2,7.4,3,15,"Dunsany",3
"31",2017-06-08 05:00:00,12,98,0.6,3,2,130,"Dunsany",4
"32",2017-06-08 06:00:00,12,99,0.4,10,3,106,"Dunsany",5
"33",2017-06-08 07:00:00,12,99,0.6,21,2,174,"Dunsany",6
"34",2017-06-08 08:00:00,13,97,0.5,21,4,243,"Dunsany",7
"35",2017-06-08 09:00:00,14,91,0.1,45,4,242,"Dunsany",8
"36",2017-06-08 10:00:00,16,87,0.1,152,5,211,"Dunsany",0
"37",2017-06-08 11:00:00,16,81,0.7,117,5,212,"Dunsany",0
"38",2017-06-08 12:00:00,15,85,4.3,100,7,228,"Dunsany",0
"39",2017-06-08 13:00:00,17,76,0.3,207,6,221,"Dunsany",0
"40",2017-06-08 14:00:00,14,85,6.5,101,8,211,"Dunsany",0
"41",2017-06-08 15:00:00,14,80,0.2,128,11,222,"Dunsany",0
"42",2017-06-08 16:00:00,13,83,1.4,140,10,226,"Dunsany",0
"43",2017-06-08 17:00:00,13,83,0.1,79,9,233,"Dunsany",0
"44",2017-06-08 18:00:00,13,82,0,49,9,220,"Dunsany",0
"45",2017-06-08 19:00:00,13,83,0,28,7,221,"Dunsany",0
"46",2017-06-08 20:00:00,12,84,0,4,6,211,"Dunsany",0
"47",2017-06-08 21:00:00,12,84,0,0,7,211,"Dunsany",0
"48",2017-06-08 22:00:00,11,86,0,0,7,217,"Dunsany",0
"49",2017-06-08 23:00:00,10,91,0,0,6,216,"Dunsany",0
"50",2017-06-09 00:00:00,10,93,0,0,6,219,"Dunsany",0
"51",2017-06-09 01:00:00,9,94,0,0,5,221,"Dunsany",0
"52",2017-06-09 02:00:00,9,95,0,0,5,222,"Dunsany",0
"53",2017-06-09 03:00:00,9,96,0,0,5,225,"Dunsany",0
"54",2017-06-09 04:00:00,9,95,0,9,6,231,"Dunsany",0
"55",2017-06-09 05:00:00,10,91,0,41,7,242,"Dunsany",0
"56",2017-06-09 06:00:00,12,83,0,80,10,258,"Dunsany",0
