"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-12 00:00:00,12,85,0,0,13,24,"Gurteen",163,0,NA,0
"2",2017-06-12 01:00:00,11.6,88,0.1,0,11,25,"Gurteen",163,0,NA,0
"3",2017-06-12 02:00:00,11.1,93,1.1,0,11,26,"Gurteen",163,0,NA,0
"4",2017-06-12 03:00:00,11.4,89,1.9,0,12,25,"Gurteen",163,0,NA,0
"5",2017-06-12 04:00:00,11.4,87,0,4,11,24,"Gurteen",163,0,NA,0
"6",2017-06-12 05:00:00,11.3,87,0,20.5,13,25,"Gurteen",163,0,NA,0
"7",2017-06-12 06:00:00,11.7,85,0,43.1,12,24,"Gurteen",163,0,NA,0
"8",2017-06-12 07:00:00,12.1,83,0,47.2,11,25,"Gurteen",163,0,NA,0
"9",2017-06-12 08:00:00,12.1,87,0,78.3,10,25,"Gurteen",163,0,NA,0
"10",2017-06-12 09:00:00,12.7,81,0,98.4,12,28,"Gurteen",163,0,NA,0
"11",2017-06-12 10:00:00,14.2,71,0,113.6,13,27,"Gurteen",163,0,NA,0
"12",2017-06-12 11:00:00,13.4,80,0,101.2,14,25,"Gurteen",163,0,NA,0
"13",2017-06-12 12:00:00,14,76,0,111.2,11,27,"Gurteen",163,0,0,0
"14",2017-06-12 13:00:00,14.6,70,0,91.3,11,25,"Gurteen",163,0,NA,0
"15",2017-06-12 14:00:00,14.4,76,0,71,8,22,"Gurteen",163,0,NA,0
"16",2017-06-12 15:00:00,14.7,76,0,69.5,9,24,"Gurteen",163,0,NA,0
"17",2017-06-12 16:00:00,14.7,75,0,30.2,11,23,"Gurteen",163,0,NA,0
"18",2017-06-12 17:00:00,13.3,85,0.1,49.5,9,24,"Gurteen",163,0,NA,0
"19",2017-06-12 18:00:00,14,83,0,22.7,6,20,"Gurteen",163,0,NA,0
"20",2017-06-12 19:00:00,14.1,86,0,5.6,6,21,"Gurteen",163,0,NA,0
"21",2017-06-12 20:00:00,13.7,88,0,1,4,21,"Gurteen",163,0,NA,0
"22",2017-06-12 21:00:00,13.6,87,0,0,5,22,"Gurteen",163,0,NA,0
"23",2017-06-12 22:00:00,12.8,93,0.2,0,6,22,"Gurteen",163,0,NA,0
"24",2017-06-12 23:00:00,12.8,94,0,0,5,19,"Gurteen",163,0,NA,0
"25",2017-06-13 00:00:00,12.8,91,0,0,7,21,"Gurteen",164,0,NA,0
"26",2017-06-13 01:00:00,12.6,91,0,0,7,21,"Gurteen",164,0,NA,0
"27",2017-06-13 02:00:00,12.7,90,0,0,8,21,"Gurteen",164,0,NA,0
"28",2017-06-13 03:00:00,12.7,89,0,0,7,20,"Gurteen",164,0,NA,0
"29",2017-06-13 04:00:00,12.6,90,0,2.9,5,19,"Gurteen",164,0,NA,0
"30",2017-06-13 05:00:00,12.5,93,0,17.5,6,18,"Gurteen",164,0,NA,0
"31",2017-06-13 06:00:00,13.2,89,0,35.8,6,19,"Gurteen",164,0,NA,0
"32",2017-06-13 07:00:00,13.9,87,0,71.4,7,21,"Gurteen",164,0,NA,0
"33",2017-06-13 08:00:00,14.5,84,0,64.8,8,20,"Gurteen",164,0,NA,0
"34",2017-06-13 09:00:00,14.5,82,0,110.6,9,22,"Gurteen",164,0,NA,0
"35",2017-06-13 10:00:00,15.8,74,0,75.9,10,19,"Gurteen",164,0,NA,0
