"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-23 00:00:00,11.6,94,0,0,3,19,"Gurteen",0
"2",2017-05-23 01:00:00,11.9,95,0,0,3,18,"Gurteen",0
"3",2017-05-23 02:00:00,12,94,0,0,3,19,"Gurteen",0
"4",2017-05-23 03:00:00,11.3,95,0,0,3,21,"Gurteen",0
"5",2017-05-23 04:00:00,11.8,96,0.1,0.7,4,23,"Gurteen",0
"6",2017-05-23 05:00:00,12.1,96,0.2,8,3,19,"Gurteen",0
"7",2017-05-23 06:00:00,12.7,95,0,19.4,3,20,"Gurteen",0
"8",2017-05-23 07:00:00,12.9,94,0,44,2,28,"Gurteen",0
"9",2017-05-23 08:00:00,13.7,92,0,79,4,28,"Gurteen",0
"10",2017-05-23 09:00:00,14.6,87,0,130,6,24,"Gurteen",0
"11",2017-05-23 10:00:00,15.6,85,0,177.9,9,22,"Gurteen",0
"12",2017-05-23 11:00:00,16.3,81,0,105.7,9,25,"Gurteen",0
"13",2017-05-23 12:00:00,17,77,0,145.5,10,24,"Gurteen",0
"14",2017-05-23 13:00:00,17.4,78,0,111,10,23,"Gurteen",0
"15",2017-05-23 14:00:00,17.5,78,0,155.7,8,23,"Gurteen",0
"16",2017-05-23 15:00:00,18,78,0,45.1,10,24,"Gurteen",0
"17",2017-05-23 16:00:00,17.3,81,0,42.9,8,23,"Gurteen",0
"18",2017-05-23 17:00:00,17,83,0,44.4,10,25,"Gurteen",0
"19",2017-05-23 18:00:00,16.9,83,0,29.7,8,27,"Gurteen",0
"20",2017-05-23 19:00:00,16,86,0,14.3,7,29,"Gurteen",0
"21",2017-05-23 20:00:00,15,89,0,2.1,7,28,"Gurteen",0
"22",2017-05-23 21:00:00,13.9,91,0,0,5,27,"Gurteen",0
"23",2017-05-23 22:00:00,13.4,94,0,0,7,27,"Gurteen",0
"24",2017-05-23 23:00:00,13.5,93,0,0,2,18,"Gurteen",0
"25",2017-05-24 00:00:00,13.6,94,0,0,2,23,"Gurteen",0
"26",2017-05-24 01:00:00,13.7,93,0,0,1,24,"Gurteen",0
"27",2017-05-24 02:00:00,13.7,93,0,0,2,21,"Gurteen",0
"28",2017-05-24 03:00:00,13.8,94,0,0,2,16,"Gurteen",0
"29",2017-05-24 04:00:00,13.8,94,0,0.5,1,22,"Gurteen",0
"30",2017-05-24 05:00:00,13.7,94,0,5.4,3,24,"Gurteen",0
"31",2017-05-24 05:00:00,13,94,0,26,3,147,"Gurteen",0
"32",2017-05-24 06:00:00,15,88,0,74,2,181,"Gurteen",0
"33",2017-05-24 07:00:00,16,83,0,124,2,218,"Gurteen",0
"34",2017-05-24 08:00:00,18,73,0,185,4,234,"Gurteen",0
"35",2017-05-24 09:00:00,19,70,0,174,4,257,"Gurteen",0
"36",2017-05-24 10:00:00,19,69,0,132,5,281,"Gurteen",0
"37",2017-05-24 11:00:00,20,66,0,173,4,289,"Gurteen",0
"38",2017-05-24 12:00:00,20,64,0,183,3,296,"Gurteen",0
"39",2017-05-24 13:00:00,20,63,0,159,3,310,"Gurteen",0
"40",2017-05-24 14:00:00,21,62,0,136,3,317,"Gurteen",0
"41",2017-05-24 15:00:00,21,61,0,186,2,325,"Gurteen",0
"42",2017-05-24 16:00:00,21,62,0,146,2,311,"Gurteen",0
"43",2017-05-24 17:00:00,21,64,0,133,3,322,"Gurteen",0
"44",2017-05-24 18:00:00,20,72,0,77,1,317,"Gurteen",0
"45",2017-05-24 19:00:00,19,82,0,23,2,74,"Gurteen",0
"46",2017-05-24 20:00:00,17,89,0,2,5,133,"Gurteen",0
"47",2017-05-24 21:00:00,16,91,0,0,7,141,"Gurteen",0
"48",2017-05-24 22:00:00,15,95,0,0,7,139,"Gurteen",0
"49",2017-05-24 23:00:00,14,95,0,0,7,140,"Gurteen",0
"50",2017-05-25 00:00:00,12,95,0,0,7,138,"Gurteen",0
"51",2017-05-25 01:00:00,12,96,0,0,8,135,"Gurteen",0
"52",2017-05-25 02:00:00,11,96,0,0,8,135,"Gurteen",0
"53",2017-05-25 03:00:00,11,98,0,0,8,137,"Gurteen",0
"54",2017-05-25 04:00:00,12,98,0,2,7,139,"Gurteen",0
"55",2017-05-25 05:00:00,12,97,0,13,6,136,"Gurteen",0
"56",2017-05-25 06:00:00,14,92,0,43,7,141,"Gurteen",0
"57",2017-05-25 07:00:00,15,85,0,87,9,146,"Gurteen",0
"58",2017-05-25 08:00:00,18,73,0,141,11,151,"Gurteen",0
"59",2017-05-25 09:00:00,19,69,0,221,9,147,"Gurteen",0
"60",2017-05-25 10:00:00,20,66,0,274,10,144,"Gurteen",0
"61",2017-05-25 11:00:00,21,61,0,297,11,145,"Gurteen",0
"62",2017-05-25 12:00:00,22,59,0,305,11,146,"Gurteen",0
"63",2017-05-25 13:00:00,22,59,0,297,11,147,"Gurteen",0
"64",2017-05-25 14:00:00,22,61,0,273,11,149,"Gurteen",0
"65",2017-05-25 15:00:00,22,59,0,235,11,150,"Gurteen",0
"66",2017-05-25 16:00:00,21,62,0,182,12,155,"Gurteen",0
"67",2017-05-25 17:00:00,20,69,0,129,10,147,"Gurteen",0
"68",2017-05-25 18:00:00,19,72,0,79,9,142,"Gurteen",0
"69",2017-05-25 19:00:00,18,78,0,32,8,137,"Gurteen",0
"70",2017-05-25 20:00:00,16,84,0,3,7,135,"Gurteen",0
"71",2017-05-25 21:00:00,16,87,0,0,8,132,"Gurteen",0
"72",2017-05-25 22:00:00,15,87,0,0,8,132,"Gurteen",0
"73",2017-05-25 23:00:00,14,89,0,0,8,130,"Gurteen",0
"74",2017-05-26 00:00:00,14,89,0,0,9,128,"Gurteen",0
"75",2017-05-26 01:00:00,14,88,0,0,9,129,"Gurteen",0
"76",2017-05-26 02:00:00,13,85,0,0,9,129,"Gurteen",0
"77",2017-05-26 03:00:00,13,84,0,0,10,128,"Gurteen",0
"78",2017-05-26 04:00:00,13,82,0,3,10,126,"Gurteen",0
"79",2017-05-26 05:00:00,14,80,0,32,10,127,"Gurteen",0
"80",2017-05-26 06:00:00,16,78,0,72,10,130,"Gurteen",0
"81",2017-05-26 07:00:00,17,76,0,111,10,132,"Gurteen",0
"82",2017-05-26 08:00:00,18,73,0,148,10,137,"Gurteen",0
"83",2017-05-26 09:00:00,20,69,0,202,10,140,"Gurteen",0
"84",2017-05-26 10:00:00,21,66,0,266,11,143,"Gurteen",0
"85",2017-05-26 11:00:00,22,62,0.1,282,11,150,"Gurteen",0
"86",2017-05-26 12:00:00,23,59,0,252,11,157,"Gurteen",0
"87",2017-05-26 13:00:00,23,57,0,242,10,146,"Gurteen",0
"88",2017-05-26 14:00:00,23,62,0,260,10,140,"Gurteen",0
"89",2017-05-26 15:00:00,22,64,0,216,10,145,"Gurteen",0
"90",2017-05-26 16:00:00,22,66,0,166,9,148,"Gurteen",0
"91",2017-05-26 17:00:00,21,69,0,113,9,147,"Gurteen",0
"92",2017-05-26 18:00:00,19,73,0,46,7,145,"Gurteen",0
"93",2017-05-26 19:00:00,18,78,0,15,6,142,"Gurteen",0
"94",2017-05-26 20:00:00,17,82,0,2,5,142,"Gurteen",0
"95",2017-05-26 21:00:00,16,87,0.8,0,6,144,"Gurteen",0
"96",2017-05-26 22:00:00,15,91,0.6,0,5,146,"Gurteen",0
"97",2017-05-26 23:00:00,15,93,0.4,0,5,145,"Gurteen",0
"98",2017-05-27 00:00:00,14,93,0.3,0,5,150,"Gurteen",0
"99",2017-05-27 01:00:00,14,94,0,0,4,141,"Gurteen",0
"100",2017-05-27 02:00:00,14,95,0.7,0,4,140,"Gurteen",0
"101",2017-05-27 03:00:00,14,97,2.5,0,5,162,"Gurteen",0
"102",2017-05-27 04:00:00,14,98,1.9,0,6,186,"Gurteen",0
"103",2017-05-27 05:00:00,13,99,0.1,3,9,227,"Gurteen",0
"104",2017-05-27 06:00:00,13,100,0.7,10,13,248,"Gurteen",0
"105",2017-05-27 07:00:00,13,99,0.9,9,11,260,"Gurteen",0
"106",2017-05-27 08:00:00,13,98,1,36,10,256,"Gurteen",0
"107",2017-05-27 09:00:00,13,94,0.1,65,10,259,"Gurteen",1
"108",2017-05-27 10:00:00,14,87,0,70,11,268,"Gurteen",0
"109",2017-05-27 11:00:00,15,74,0.1,155,11,270,"Gurteen",0
"110",2017-05-27 12:00:00,16,70,0,171,11,267,"Gurteen",0
"111",2017-05-27 13:00:00,16,70,0,152,10,270,"Gurteen",0
"112",2017-05-27 14:00:00,16,69,0,167,9,274,"Gurteen",0
"113",2017-05-27 15:00:00,16,68,0,181,8,277,"Gurteen",0
"114",2017-05-27 16:00:00,16,67,0,163,8,264,"Gurteen",0
"115",2017-05-27 17:00:00,15,69,0,114,8,267,"Gurteen",0
"116",2017-05-27 18:00:00,13.6,73,0,94.6,7,269,"Gurteen",0
"117",2017-05-27 19:00:00,12.2,78,0,98.4,6,270,"Gurteen",0
"118",2017-05-27 20:00:00,11,82,0,97,5,280,"Gurteen",0
"119",2017-05-27 21:00:00,10.1,85,0,70.3,4,301,"Gurteen",0
