"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-15 00:00:00,13.9,96,0.4,0,8,20,"OakPark",166,0,NA,0
"2",2017-06-15 01:00:00,13.2,95,0,0,5,17,"OakPark",166,0,NA,0
"3",2017-06-15 02:00:00,12.6,96,0,0,7,16,"OakPark",166,0,NA,0
"4",2017-06-15 03:00:00,12,94,0,0,7,19,"OakPark",166,0,NA,0
"5",2017-06-15 04:00:00,10.6,95,0,11.3,4,19,"OakPark",166,0,NA,0
"6",2017-06-15 05:00:00,11.2,93,0.1,25.9,6,20,"OakPark",166,0,NA,0
"7",2017-06-15 06:00:00,11.5,92,0,114.3,8,19,"OakPark",166,0,NA,0
"8",2017-06-15 07:00:00,13.4,84,0,148.9,8,21,"OakPark",166,0,NA,0
"9",2017-06-15 08:00:00,14.7,77,0,212.3,11,23,"OakPark",166,0,NA,0
"10",2017-06-15 09:00:00,15.8,67,0,241.1,15,23,"OakPark",166,0,NA,0
"11",2017-06-15 10:00:00,16.8,66,0,249.9,15,23,"OakPark",166,0,NA,0
"12",2017-06-15 11:00:00,17.9,60,0,176.2,15,24,"OakPark",166,0,NA,0
"13",2017-06-15 12:00:00,17,61,0,198.8,16,26,"OakPark",166,0,0,0
"14",2017-06-15 13:00:00,16.3,62,0,82.7,15,25,"OakPark",166,0,NA,0.5
"15",2017-06-15 14:00:00,15.3,69,0,80.9,13,23,"OakPark",166,0,NA,0.9
"16",2017-06-15 15:00:00,14.9,76,0,102.3,11,25,"OakPark",166,0,NA,1.4
"17",2017-06-15 16:00:00,15.4,75,0,69,16,27,"OakPark",166,0,NA,1.8
"18",2017-06-15 17:00:00,13.9,75,0,49.6,16,25,"OakPark",166,0,NA,2.3
"19",2017-06-15 18:00:00,14.2,77,0,38.3,12,26,"OakPark",166,0,NA,2.8
"20",2017-06-15 19:00:00,14.5,73,0,18.6,9,27,"OakPark",166,0,NA,3.2
"21",2017-06-15 20:00:00,13,83,0,2.1,9,28,"OakPark",166,0,NA,3.7
"22",2017-06-15 21:00:00,11.9,90,0.1,0,8,27,"OakPark",166,0,NA,4.1
"23",2017-06-15 22:00:00,12.1,91,0,0,3,25,"OakPark",166,0,NA,4.6
"24",2017-06-15 23:00:00,12.3,86,0,0,6,24,"OakPark",166,0,NA,5
