"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-13 00:00:00,13.1,85,0,0,4,23,"MoorePark",164,0,NA,0
"2",2017-06-13 01:00:00,13.1,84,0,0,5,22,"MoorePark",164,0,NA,0
"3",2017-06-13 02:00:00,13,87,0,0,3,19,"MoorePark",164,0,NA,0
"4",2017-06-13 03:00:00,13,88,0,0,3,19,"MoorePark",164,0,NA,0
"5",2017-06-13 04:00:00,12.9,88,0,3.9,3,15,"MoorePark",164,0,NA,0
"6",2017-06-13 05:00:00,13,87,0,11.8,4,19,"MoorePark",164,0,NA,0
"7",2017-06-13 06:00:00,13.1,85,0,27.6,3,10,"MoorePark",164,0,NA,0
"8",2017-06-13 07:00:00,13.4,84,0,39.4,5,21,"MoorePark",164,0,NA,0
"9",2017-06-13 08:00:00,13.5,83,0,47.2,5,19,"MoorePark",164,0,NA,0
"10",2017-06-13 09:00:00,14.2,80,0,97.7,5,20,"MoorePark",164,0,NA,0
"11",2017-06-13 10:00:00,15.1,77,0,175.3,6,18,"MoorePark",164,0,NA,0
"12",2017-06-13 11:00:00,15.1,77,0,118.3,8,17,"MoorePark",164,0,NA,0
"13",2017-06-13 12:00:00,15.8,77,0,103.1,9,21,"MoorePark",164,0,0,0
"14",2017-06-13 13:00:00,15.9,75,0,145.4,8,18,"MoorePark",164,0,NA,0
"15",2017-06-13 14:00:00,17.1,71,0,152.3,7,20,"MoorePark",164,0,NA,0
"16",2017-06-13 15:00:00,17,72,0,99.8,7,19,"MoorePark",164,0,NA,0
"17",2017-06-13 16:00:00,16.5,73,0,45.3,8,19,"MoorePark",164,0,NA,0
"18",2017-06-13 17:00:00,15.6,72,0,28.9,7,19,"MoorePark",164,0,NA,0
"19",2017-06-13 18:00:00,14.9,75,0,28.7,8,19,"MoorePark",164,0,NA,0
"20",2017-06-13 19:00:00,14.8,72,0,19.7,5,19,"MoorePark",164,0,NA,0
"21",2017-06-13 20:00:00,13.9,75,0,4.2,3,14,"MoorePark",164,0,NA,0
"22",2017-06-13 21:00:00,12.6,84,0,0,5,16,"MoorePark",164,0,NA,0
"23",2017-06-13 22:00:00,12,89,0,0,4,14,"MoorePark",164,0,NA,0
