"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-16 00:00:00,12.4,86,0,0,5,22,"OakPark",167,0,NA,11
"2",2017-06-16 01:00:00,12.6,86,0,0,6,24,"OakPark",167,0,NA,11
"3",2017-06-16 02:00:00,12.6,89,0,0,5,23,"OakPark",167,0,NA,11
"4",2017-06-16 03:00:00,13,87,0,0,6,24,"OakPark",167,0,NA,11
"5",2017-06-16 04:00:00,12.9,89,0,3.2,6,20,"OakPark",167,0,NA,11
"6",2017-06-16 05:00:00,12.9,90,0,8.7,5,18,"OakPark",167,0,NA,11
"7",2017-06-16 06:00:00,12.9,91,0,21.6,5,18,"OakPark",167,0,NA,11
"8",2017-06-16 07:00:00,13.6,87,0,38,5,17,"OakPark",167,0,NA,11
"9",2017-06-16 08:00:00,14.8,86,0,41,5,20,"OakPark",167,0,NA,11
"10",2017-06-16 09:00:00,15.3,82,0,75.7,4,17,"OakPark",167,0,NA,11
"11",2017-06-16 10:00:00,17.4,80,0,87.5,5,20,"OakPark",167,0,NA,11
"12",2017-06-16 11:00:00,17.5,82,0,52.2,7,22,"OakPark",167,0,NA,11
"13",2017-06-16 12:00:00,18.3,80,0,129,8,24,"OakPark",167,0,0,11
"14",2017-06-16 13:00:00,19.9,77,0,157.5,10,26,"OakPark",167,0,NA,11
"15",2017-06-16 14:00:00,20.8,74,0,88.1,11,24,"OakPark",167,0,NA,11
"16",2017-06-16 15:00:00,20.1,79,0,110.1,8,25,"OakPark",167,0,NA,11
"17",2017-06-16 16:00:00,21,74,0,146.1,11,27,"OakPark",167,0,NA,11
"18",2017-06-16 17:00:00,21.5,74,0,92.4,10,26,"OakPark",167,0,NA,11
"19",2017-06-16 18:00:00,22,72,0,93.9,6,25,"OakPark",167,0,NA,11
"20",2017-06-16 19:00:00,21.2,75,0,33.9,8,24,"OakPark",167,0,NA,11
"21",2017-06-16 20:00:00,19.9,81,0,9.7,5,24,"OakPark",167,0,NA,11
"22",2017-06-16 21:00:00,18,86,0,0,4,23,"OakPark",167,0,NA,11
"23",2017-06-16 22:00:00,18.5,90,0,0,3,18,"OakPark",167,0,NA,11
"24",2017-06-16 23:00:00,16.9,92,0,0,3,18,"OakPark",167,0,NA,11
"25",2017-06-17 00:00:00,16.1,94,0,0,5,16,"OakPark",168,0,NA,11
"26",2017-06-17 01:00:00,15.4,94,0,0,7,18,"OakPark",168,0,NA,11
"27",2017-06-17 02:00:00,14.2,95,0,0,4,19,"OakPark",168,0,NA,11
"28",2017-06-17 03:00:00,13.9,94,0,0.1,6,17,"OakPark",168,0,NA,11
"29",2017-06-17 04:00:00,13.2,93,0,9,3,15,"OakPark",168,0,NA,11
"30",2017-06-17 05:00:00,13.1,92,0,37.3,2,14,"OakPark",168,0,NA,11
"31",2017-06-17 06:00:00,15.2,83,0,96.8,2,20,"OakPark",168,0,NA,11
"32",2017-06-17 07:00:00,16.5,79,0,153.5,4,19,"OakPark",168,0,NA,11
"33",2017-06-17 08:00:00,18.1,72,0,206.3,2,16,"OakPark",168,0,NA,11
"34",2017-06-17 09:00:00,19.4,71,0,254.2,3,21,"OakPark",168,0,NA,11
"35",2017-06-17 10:00:00,20.9,63,0,291.2,5,19,"OakPark",168,0,NA,11
"36",2017-06-17 11:00:00,21.9,62,0,313.7,5,13,"OakPark",168,0,NA,11
"37",2017-06-17 12:00:00,23.1,59,0,321.8,8,19,"OakPark",168,0,0,11
"38",2017-06-17 13:00:00,24,54,0,316,7,17,"OakPark",168,0,NA,11
"39",2017-06-17 14:00:00,24.8,44,0,292.9,7,25,"OakPark",168,0,NA,11
"40",2017-06-17 15:00:00,25.4,46,0,238.2,7,23,"OakPark",168,0,NA,11
"41",2017-06-17 16:00:00,25.2,51,0,205.2,9,21,"OakPark",168,0,NA,11
"42",2017-06-17 17:00:00,24.8,59,0,148.8,8,18,"OakPark",168,0,NA,11
"43",2017-06-17 18:00:00,24.1,65,0,93.1,8,19,"OakPark",168,0,NA,11
"44",2017-06-17 19:00:00,22.4,68,0,42.6,10,18,"OakPark",168,0,NA,11
"45",2017-06-17 20:00:00,20.4,74,0,7.6,8,19,"OakPark",168,0,NA,11
"46",2017-06-17 21:00:00,18.2,81,0,0,6,19,"OakPark",168,0,NA,11
"47",2017-06-17 22:00:00,16.9,85,0,0,4,15,"OakPark",168,0,NA,11
"48",2017-06-17 23:00:00,15.6,89,0,0,2,24,"OakPark",168,0,NA,11
"49",2017-06-18 00:00:00,14.5,93,0,0,2,23,"OakPark",169,0,NA,11
"50",2017-06-18 01:00:00,13.4,95,0,0,3,28,"OakPark",169,0,NA,11
"51",2017-06-18 02:00:00,13.6,94,0,0,3,34,"OakPark",169,0,NA,11
"52",2017-06-18 03:00:00,12.6,96,0,0.1,2,34,"OakPark",169,0,NA,11
"53",2017-06-18 04:00:00,11.7,97,0,5.5,3,30,"OakPark",169,0,NA,11
"54",2017-06-18 05:00:00,11.7,98,0,23.5,2,32,"OakPark",169,0,NA,11
"55",2017-06-18 06:00:00,11.9,98,0,44.3,3,34,"OakPark",169,0,NA,11
"56",2017-06-18 07:00:00,12.8,99,0,66.6,4,33,"OakPark",169,0,NA,11
"57",2017-06-18 08:00:00,13.4,99,0,107.2,3,3,"OakPark",169,0,NA,11
"58",2017-06-18 09:00:00,14.7,98,0,241.9,3,2,"OakPark",169,0,NA,11
"59",2017-06-18 10:00:00,17.4,85,0,289.8,3,36,"OakPark",169,0,NA,11
"60",2017-06-18 11:00:00,20.8,74,0,313.8,2,12,"OakPark",169,0,NA,11
"61",2017-06-18 12:00:00,22.6,65,0,319.9,3,22,"OakPark",169,0,11,11
"62",2017-06-18 13:00:00,23.8,59,0,307.7,5,28,"OakPark",169,0,NA,11
"63",2017-06-18 14:00:00,24.9,53,0,291,4,21,"OakPark",169,0,NA,11
"64",2017-06-18 15:00:00,25.1,56,0,253.5,4,23,"OakPark",169,0,NA,11
"65",2017-06-18 16:00:00,25.8,52,0,206.6,3,26,"OakPark",169,0,NA,11
"66",2017-06-18 17:00:00,25.6,52,0,147.1,5,23,"OakPark",169,0,NA,11
"67",2017-06-18 18:00:00,25.4,53,0,114.6,2,1,"OakPark",169,0,NA,11
"68",2017-06-18 19:00:00,25.1,63,0,29.1,3,2,"OakPark",169,0,NA,11
"69",2017-06-18 20:00:00,21.6,72,0,8.8,5,20,"OakPark",169,0,NA,11
"70",2017-06-18 21:00:00,19.3,74,0,0,3,14,"OakPark",169,0,NA,11
"71",2017-06-18 22:00:00,17.9,78,0,0,6,15,"OakPark",169,0,NA,11
"72",2017-06-18 23:00:00,16.8,82,0,0,4,15,"OakPark",169,0,NA,11
"73",2017-06-19 00:00:00,16.1,85,0,0,2,16,"OakPark",170,0,NA,11
"74",2017-06-19 01:00:00,14.5,90,0,0,1,16,"OakPark",170,0,NA,11
"75",2017-06-19 02:00:00,14.2,92,0,0,4,16,"OakPark",170,0,NA,11
"76",2017-06-19 03:00:00,13.5,92,0,0.1,2,21,"OakPark",170,0,NA,11
"77",2017-06-19 04:00:00,13,95,0,9.1,1,9,"OakPark",170,0,NA,11
"78",2017-06-19 05:00:00,13,97,0,36.8,1,25,"OakPark",170,0,NA,11
"79",2017-06-19 06:00:00,16.9,82,0,97.1,1,8,"OakPark",170,0,NA,11
"80",2017-06-19 07:00:00,18.3,80,0,151.3,3,30,"OakPark",170,0,NA,11
"81",2017-06-19 08:00:00,19.3,75,0,193.6,4,35,"OakPark",170,0,NA,11
"82",2017-06-19 09:00:00,20.6,75,0,229.3,3,33,"OakPark",170,0,NA,11
"83",2017-06-19 10:00:00,21.8,71,0,256.1,4,34,"OakPark",170,0,NA,11
"84",2017-06-19 11:00:00,22.9,69,0,279.4,4,32,"OakPark",170,0,NA,11
"85",2017-06-19 12:00:00,24.2,61,0,290,3,36,"OakPark",170,0,0,11
"86",2017-06-19 13:00:00,25.1,60,0,284.8,3,27,"OakPark",170,0,NA,11
"87",2017-06-19 14:00:00,25.3,55,0,296.3,3,31,"OakPark",170,0,NA,11
"88",2017-06-19 15:00:00,25.7,60,0,176.9,5,34,"OakPark",170,0,NA,11
"89",2017-06-19 16:00:00,25.6,61,0,169.5,5,35,"OakPark",170,0,NA,11
"90",2017-06-19 17:00:00,24.9,63,0,117.1,3,35,"OakPark",170,0,NA,11
"91",2017-06-19 18:00:00,24.5,61,0,84.3,3,34,"OakPark",170,0,NA,11
"92",2017-06-19 19:00:00,23.7,68,0,28.6,4,13,"OakPark",170,0,NA,11
"93",2017-06-19 20:00:00,21.6,78,0,7.1,3,14,"OakPark",170,0,NA,11
"94",2017-06-19 21:00:00,19.6,81,0,0.1,5,35,"OakPark",170,0,NA,11
"95",2017-06-19 22:00:00,16.6,87,0,0,4,31,"OakPark",170,0,NA,11
"96",2017-06-19 23:00:00,15.9,87,0,0,3,31,"OakPark",170,0,NA,11
"97",2017-06-20 00:00:00,14.8,89,0,0,5,32,"OakPark",171,0,NA,11
"98",2017-06-20 01:00:00,14,89,0,0,4,31,"OakPark",171,0,NA,11
"99",2017-06-20 02:00:00,13.2,87,0,0,5,32,"OakPark",171,0,NA,11
"100",2017-06-20 03:00:00,12.6,86,0,0.1,5,31,"OakPark",171,0,NA,11
"101",2017-06-20 04:00:00,12.2,88,0,9.5,5,33,"OakPark",171,0,NA,11
"102",2017-06-20 05:00:00,12.4,87,0,35.9,5,34,"OakPark",171,0,NA,11
"103",2017-06-20 06:00:00,13.7,83,0,89.9,4,33,"OakPark",171,0,NA,11
"104",2017-06-20 07:00:00,14.7,78,0,141.4,5,35,"OakPark",171,0,NA,11
"105",2017-06-20 08:00:00,15.9,75,0,185.2,5,34,"OakPark",171,0,NA,11
"106",2017-06-20 09:00:00,17.2,73,0,250.6,6,36,"OakPark",171,0,NA,11
"107",2017-06-20 10:00:00,18.6,72,0,289.8,5,35,"OakPark",171,0,NA,11
"108",2017-06-20 11:00:00,20.4,66,0,305.3,3,33,"OakPark",171,0,NA,11
"109",2017-06-20 12:00:00,21.8,63,0,308.7,2,35,"OakPark",171,0,0,11
"110",2017-06-20 13:00:00,23,67,0,303.6,3,35,"OakPark",171,0,NA,10.5
"111",2017-06-20 14:00:00,23.9,64,0,274.9,4,2,"OakPark",171,0,NA,10.1
"112",2017-06-20 15:00:00,24.5,55,0,225.3,6,13,"OakPark",171,0,NA,9.6
"113",2017-06-20 16:00:00,24.4,54,0,151.1,6,13,"OakPark",171,0,NA,9.2
"114",2017-06-20 17:00:00,23.9,59,0,85.6,5,14,"OakPark",171,0,NA,8.7
"115",2017-06-20 18:00:00,22.2,62,0,28.8,4,11,"OakPark",171,0,NA,8.2
