"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-11-17 00:00:00,0.8,94,0,0,2,23,"Dunsany",321,0,0,1,0
"2",2017-11-17 01:00:00,0.6,95,0,0,3,21,"Dunsany",321,0,NA,1,0
"3",2017-11-17 02:00:00,0.2,94,0,0,3,20,"Dunsany",321,0,NA,1,0
"4",2017-11-17 03:00:00,-0.3,95,0,0,2,23,"Dunsany",321,0,NA,1,0
"5",2017-11-17 04:00:00,0.1,94,0,0,4,19,"Dunsany",321,0,NA,1,0
"6",2017-11-17 05:00:00,0.4,91,0,0,4,17,"Dunsany",321,0,NA,1,0
"7",2017-11-17 06:00:00,0.6,91,0,0,4,18,"Dunsany",321,0,NA,1,0
"8",2017-11-17 07:00:00,1,90,0,0.4,4,17,"Dunsany",321,0,NA,1,0
"9",2017-11-17 08:00:00,1.6,88,0,8.2,4,19,"Dunsany",321,0,NA,1,0
"10",2017-11-17 09:00:00,2.5,86,0,17.6,4,19,"Dunsany",321,0,NA,1,0
"11",2017-11-17 10:00:00,3.5,83,0,21.7,4,18,"Dunsany",321,0,NA,1,0
"12",2017-11-17 11:00:00,4.1,83,0,52,4,23,"Dunsany",321,0,0,1,0
"13",2017-11-17 12:00:00,5.3,78,0,62.9,8,21,"Dunsany",321,0,NA,1,0
"14",2017-11-17 13:00:00,5.8,77,0,61.7,9,22,"Dunsany",321,0,NA,1.9,0
"15",2017-11-17 14:00:00,6.6,75,0,53.4,9,22,"Dunsany",321,0,NA,2.9,0
"16",2017-11-17 15:00:00,6.2,77,0,9.3,8,22,"Dunsany",321,0,NA,3.8,0
"17",2017-11-17 16:00:00,5.4,81,0,1.3,7,21,"Dunsany",321,0,NA,4.8,0
"18",2017-11-17 17:00:00,5,83,0,0,6,20,"Dunsany",321,0,NA,5.8,0
