"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-08-28 00:00:00,16.5,92,0,0,9,19,"OakPark",240,0,0,0,0
"2",2017-08-28 01:00:00,16.3,93,0,0,7,19,"OakPark",240,0,NA,0,0
"3",2017-08-28 02:00:00,16.2,93,0,0,8,17,"OakPark",240,0,NA,0,0
"4",2017-08-28 03:00:00,16.4,92,0,0,7,18,"OakPark",240,0,NA,0,0
"5",2017-08-28 04:00:00,16.2,91,0,0,5,19,"OakPark",240,0,NA,0,0
"6",2017-08-28 05:00:00,15.1,93,0,2.1,5,16,"OakPark",240,0,NA,0,0
"7",2017-08-28 06:00:00,14.6,92,0,30.1,6,17,"OakPark",240,0,NA,0,0
"8",2017-08-28 07:00:00,15.5,89,0,35.2,6,16,"OakPark",240,0,NA,0,0
"9",2017-08-28 08:00:00,16.5,83,0,103.8,7,19,"OakPark",240,0,NA,0,0
"10",2017-08-28 09:00:00,17.7,79,0,107.7,8,19,"OakPark",240,0,NA,0,0
"11",2017-08-28 10:00:00,19.3,75,0,136.6,10,19,"OakPark",240,0,NA,0,0
"12",2017-08-28 11:00:00,20.4,73,0,105.6,10,20,"OakPark",240,0,0,0,0
"13",2017-08-28 12:00:00,20.9,72,0,158.9,11,22,"OakPark",240,0,NA,0,0
"14",2017-08-28 13:00:00,21.1,72,0,56.7,9,22,"OakPark",240,0,NA,0,0
"15",2017-08-28 14:00:00,20.2,77,0,58.7,10,24,"OakPark",240,0,NA,0,0
"16",2017-08-28 15:00:00,19.9,81,0,37.8,8,27,"OakPark",240,0,NA,0,0
"17",2017-08-28 16:00:00,19.4,85,0,43.5,8,25,"OakPark",240,0,NA,0,0
"18",2017-08-28 17:00:00,18.9,89,0,13.4,5,27,"OakPark",240,0,NA,0,0
"19",2017-08-28 18:00:00,17.7,93,0.2,3.5,6,29,"OakPark",240,0,NA,0,0
"20",2017-08-28 19:00:00,17.1,92,0,0.4,7,30,"OakPark",240,0,NA,0,0
"21",2017-08-28 20:00:00,15.1,95,0.1,0,7,31,"OakPark",240,0,NA,0,0
"22",2017-08-28 21:00:00,14.3,94,0,0,6,31,"OakPark",240,0,NA,0,0
"23",2017-08-28 22:00:00,14.1,94,0,0,4,34,"OakPark",240,0,NA,0,0
"24",2017-08-28 23:00:00,13.9,92,0,0,3,31,"OakPark",240,0,NA,0,0
"25",2017-08-29 00:00:00,13.7,91,0,0,4,34,"OakPark",241,0,NA,0,0
"26",2017-08-29 01:00:00,12.2,86,0,0,4,33,"OakPark",241,0,NA,0,0
"27",2017-08-29 02:00:00,12,88,0,0,3,33,"OakPark",241,0,NA,0,0
"28",2017-08-29 03:00:00,9.8,92,0,0,3,28,"OakPark",241,0,NA,0,0
"29",2017-08-29 04:00:00,10.1,93,0,0,0,29,"OakPark",241,0,NA,0,0
"30",2017-08-29 05:00:00,10.1,94,0,5,3,28,"OakPark",241,0,NA,0,0
"31",2017-08-29 06:00:00,9.6,96,0,25,2,27,"OakPark",241,0,NA,0,0
"32",2017-08-29 07:00:00,11.5,94,0,40.9,1,25,"OakPark",241,0,NA,0,0
"33",2017-08-29 08:00:00,12.2,85,0,51,7,27,"OakPark",241,0,NA,0,0
"34",2017-08-29 09:00:00,12.9,84,0,80.9,6,27,"OakPark",241,0,NA,0,0
"35",2017-08-29 10:00:00,13.9,75,0,77.5,4,28,"OakPark",241,0,NA,0,0
"36",2017-08-29 11:00:00,13.8,74,0,58.9,9,26,"OakPark",241,0,0,0,0
"37",2017-08-29 12:00:00,13.9,75,0,84.4,8,26,"OakPark",241,0,NA,0.1,0
"38",2017-08-29 13:00:00,14.5,73,0,106.7,7,27,"OakPark",241,0,NA,0.2,0
"39",2017-08-29 14:00:00,15,72,0,84.6,8,28,"OakPark",241,0,NA,0.2,0
"40",2017-08-29 15:00:00,15,68,0,104.7,9,25,"OakPark",241,0,NA,0.3,0
"41",2017-08-29 16:00:00,15.9,69,0.1,137.2,7,26,"OakPark",241,0,NA,0.4,0
"42",2017-08-29 17:00:00,16.6,57,0,51.7,11,29,"OakPark",241,0,NA,0.5,0
"43",2017-08-29 18:00:00,14.6,64,0,30.4,7,29,"OakPark",241,0,NA,0.6,0
"44",2017-08-29 19:00:00,13.4,71,0,1.3,3,30,"OakPark",241,0,NA,0.7,0
"45",2017-08-29 20:00:00,12,85,0,0,6,30,"OakPark",241,0,NA,0.8,0
"46",2017-08-29 21:00:00,10.7,89,0,0,2,15,"OakPark",241,0,NA,0.8,0
"47",2017-08-29 22:00:00,11.1,87,0,0,2,14,"OakPark",241,0,NA,0.9,0
"48",2017-08-29 23:00:00,10.7,87,0,0,4,26,"OakPark",241,0,NA,1,0
"49",2017-08-30 00:00:00,10.8,87,0,0,3,27,"OakPark",242,0,NA,1.1,0
