"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-12 00:00:00,11,94,0,0,4,2,"JohnstownCastle",0
"2",2017-05-12 01:00:00,11.1,96,0.2,0,3,3,"JohnstownCastle",0
"3",2017-05-12 02:00:00,11.1,96,0.6,0,4,6,"JohnstownCastle",0
"4",2017-05-12 03:00:00,11.1,97,0.8,0,3,2,"JohnstownCastle",0
"5",2017-05-12 04:00:00,11.1,97,0,0.4,5,2,"JohnstownCastle",0
"6",2017-05-12 05:00:00,11.2,97,0,5.3,4,35,"JohnstownCastle",0
"7",2017-05-12 06:00:00,11.4,97,0,10.1,4,1,"JohnstownCastle",0
"8",2017-05-12 07:00:00,11.6,97,0,7.3,4,34,"JohnstownCastle",0
"9",2017-05-12 08:00:00,11.4,97,1,14.6,5,1,"JohnstownCastle",0
"10",2017-05-12 09:00:00,11.8,97,2.6,18.8,5,4,"JohnstownCastle",0
"11",2017-05-12 10:00:00,11.9,98,0.8,23.8,4,9,"JohnstownCastle",0
"12",2017-05-12 11:00:00,11.6,98,1,33.6,4,11,"JohnstownCastle",1
"13",2017-05-12 12:00:00,11.9,98,0.4,48.1,5,12,"JohnstownCastle",2
"14",2017-05-12 13:00:00,12,96,0,40.5,6,12,"JohnstownCastle",3
"15",2017-05-12 14:00:00,11.8,96,0,27.7,5,12,"JohnstownCastle",4
"16",2017-05-12 15:00:00,11.8,96,0.2,35.4,5,9,"JohnstownCastle",5
"17",2017-05-12 16:00:00,11.5,97,0,16.4,5,9,"JohnstownCastle",6
"18",2017-05-12 17:00:00,11.2,98,0.2,15.6,5,6,"JohnstownCastle",7
"19",2017-05-12 18:00:00,11.2,98,0.2,11.5,5,5,"JohnstownCastle",8
"20",2017-05-12 19:00:00,11.2,98,0,1,2,6,"JohnstownCastle",9
"21",2017-05-12 20:00:00,11.3,98,0,0,1,5,"JohnstownCastle",10
"22",2017-05-12 21:00:00,11.3,98,0,0,1,16,"JohnstownCastle",11
"23",2017-05-12 22:00:00,10.2,92,0.2,0,9,29,"JohnstownCastle",12
"24",2017-05-12 23:00:00,9.7,95,0.2,0,8,25,"JohnstownCastle",0
"25",2017-05-13 00:00:00,9,94,1.4,0,10,25,"JohnstownCastle",0
"26",2017-05-13 01:00:00,8.7,94,2.5,0,10,26,"JohnstownCastle",0
"27",2017-05-13 02:00:00,8.7,96,1.1,0,7,24,"JohnstownCastle",0
"28",2017-05-13 03:00:00,9.4,96,0.5,0,6,23,"JohnstownCastle",0
"29",2017-05-13 04:00:00,9.7,93,0,0.8,8,24,"JohnstownCastle",0
"30",2017-05-13 05:00:00,9.6,93,0,13.4,8,24,"JohnstownCastle",0
"31",2017-05-13 05:00:00,11,87,0,25,13,240,"JohnstownCastle",0
"32",2017-05-13 06:00:00,12,82,0,70,13,229,"JohnstownCastle",0
"33",2017-05-13 07:00:00,12,78,0,126,14,216,"JohnstownCastle",0
"34",2017-05-13 08:00:00,12,76,0.2,170,15,204,"JohnstownCastle",0
"35",2017-05-13 09:00:00,13,77,0.2,204,16,196,"JohnstownCastle",0
"36",2017-05-13 10:00:00,13,79,0.2,206,17,190,"JohnstownCastle",0
"37",2017-05-13 11:00:00,13,80,0.3,164,17,188,"JohnstownCastle",0
"38",2017-05-13 12:00:00,12,83,0.3,90,18,185,"JohnstownCastle",0
"39",2017-05-13 13:00:00,12,85,0.2,87,18,185,"JohnstownCastle",0
"40",2017-05-13 14:00:00,13,84,0.3,176,18,183,"JohnstownCastle",0
"41",2017-05-13 15:00:00,12,84,0.7,132,16,179,"JohnstownCastle",0
"42",2017-05-13 16:00:00,12,92,1.8,52,17,177,"JohnstownCastle",0
"43",2017-05-13 17:00:00,12,92,0.5,25,12,217,"JohnstownCastle",0
"44",2017-05-13 18:00:00,11,90,0.2,12,12,233,"JohnstownCastle",0
"45",2017-05-13 19:00:00,11,87,0,10,13,232,"JohnstownCastle",0
"46",2017-05-13 20:00:00,11,85,0,0,13,230,"JohnstownCastle",0
"47",2017-05-13 21:00:00,11,84,0,0,13,232,"JohnstownCastle",0
"48",2017-05-13 22:00:00,10,82,0,0,12,233,"JohnstownCastle",0
"49",2017-05-13 23:00:00,10,80,0,0,11,231,"JohnstownCastle",0
"50",2017-05-14 00:00:00,10,81,0,0,11,230,"JohnstownCastle",0
"51",2017-05-14 01:00:00,10,82,0,0,11,234,"JohnstownCastle",0
"52",2017-05-14 02:00:00,10,84,0,0,10,240,"JohnstownCastle",0
"53",2017-05-14 03:00:00,10,86,0,0,9,242,"JohnstownCastle",0
"54",2017-05-14 04:00:00,10,84,0,1,9,244,"JohnstownCastle",0
"55",2017-05-14 05:00:00,10,81,0,28,8,238,"JohnstownCastle",0
"56",2017-05-14 06:00:00,12,72,0,77,9,232,"JohnstownCastle",0
"57",2017-05-14 07:00:00,12,68,0.1,119,13,227,"JohnstownCastle",0
"58",2017-05-14 08:00:00,12,68,0,154,13,223,"JohnstownCastle",0
"59",2017-05-14 09:00:00,12,75,0.2,207,14,218,"JohnstownCastle",0
"60",2017-05-14 10:00:00,13,69,0,262,15,217,"JohnstownCastle",0
"61",2017-05-14 11:00:00,13,69,0.4,270,16,216,"JohnstownCastle",0
"62",2017-05-14 12:00:00,13,67,0.1,280,16,214,"JohnstownCastle",0
"63",2017-05-14 13:00:00,13,67,0.1,283,16,215,"JohnstownCastle",0
"64",2017-05-14 14:00:00,13,70,0.1,242,17,215,"JohnstownCastle",0
"65",2017-05-14 15:00:00,13,73,0,188,16,213,"JohnstownCastle",0
"66",2017-05-14 16:00:00,12,75,0,122,14,212,"JohnstownCastle",0
"67",2017-05-14 17:00:00,12,80,0.1,99,13,202,"JohnstownCastle",0
"68",2017-05-14 18:00:00,12,81,0,50,13,197,"JohnstownCastle",0
"69",2017-05-14 19:00:00,12,83,0,16,14,193,"JohnstownCastle",0
"70",2017-05-14 20:00:00,12,84,0,0,14,185,"JohnstownCastle",0
"71",2017-05-14 21:00:00,12,83,0,0,16,183,"JohnstownCastle",0
"72",2017-05-14 22:00:00,12,83,0,0,17,182,"JohnstownCastle",0
"73",2017-05-14 23:00:00,12,84,0,0,17,181,"JohnstownCastle",0
"74",2017-05-15 00:00:00,12,84,0.1,0,18,180,"JohnstownCastle",0
"75",2017-05-15 01:00:00,12,84,0.3,0,18,172,"JohnstownCastle",0
"76",2017-05-15 02:00:00,12,86,0.7,0,16,162,"JohnstownCastle",0
"77",2017-05-15 03:00:00,12,88,1.4,0,18,166,"JohnstownCastle",0
"78",2017-05-15 04:00:00,12,91,1.5,0,22,177,"JohnstownCastle",0
"79",2017-05-15 05:00:00,12,94,0.5,3,21,183,"JohnstownCastle",0
"80",2017-05-15 06:00:00,13,95,0.4,7,21,185,"JohnstownCastle",0
"81",2017-05-15 07:00:00,13,93,0.2,15,21,192,"JohnstownCastle",0
"82",2017-05-15 08:00:00,13,95,0.4,30,20,195,"JohnstownCastle",0
"83",2017-05-15 09:00:00,13,96,0.5,51,21,195,"JohnstownCastle",0
"84",2017-05-15 10:00:00,13,95,0.4,54,20,194,"JohnstownCastle",0
"85",2017-05-15 11:00:00,13,95,0.4,39,20,194,"JohnstownCastle",0
"86",2017-05-15 12:00:00,13,94,0.2,58,19,195,"JohnstownCastle",0
"87",2017-05-15 13:00:00,13,94,0.2,57,19,196,"JohnstownCastle",0
"88",2017-05-15 14:00:00,13,94,0.1,49,18,194,"JohnstownCastle",0
"89",2017-05-15 15:00:00,13,94,0.3,40,19,195,"JohnstownCastle",1
"90",2017-05-15 16:00:00,13,97,0.5,37,19,194,"JohnstownCastle",2
"91",2017-05-15 17:00:00,13,96,0.1,31,19,191,"JohnstownCastle",3
"92",2017-05-15 18:00:00,13,97,0.3,11,19,190,"JohnstownCastle",4
"93",2017-05-15 19:00:00,13,96,1.2,2,22,194,"JohnstownCastle",5
"94",2017-05-15 20:00:00,13,95,1.5,0,20,195,"JohnstownCastle",6
"95",2017-05-15 21:00:00,13,95,1.8,0,20,196,"JohnstownCastle",7
"96",2017-05-15 22:00:00,13,94,0.9,0,20,201,"JohnstownCastle",8
"97",2017-05-15 23:00:00,13,94,0.4,0,20,201,"JohnstownCastle",9
"98",2017-05-16 00:00:00,13,95,0.5,0,20,202,"JohnstownCastle",10
"99",2017-05-16 01:00:00,13,95,0.2,0,19,206,"JohnstownCastle",11
"100",2017-05-16 02:00:00,13,96,0.1,0,18,206,"JohnstownCastle",12
"101",2017-05-16 03:00:00,13,94,0,0,18,201,"JohnstownCastle",13
"102",2017-05-16 04:00:00,13,94,0,1,19,197,"JohnstownCastle",14
"103",2017-05-16 05:00:00,13,96,0.2,8,19,207,"JohnstownCastle",15
"104",2017-05-16 06:00:00,13,95,0,21,17,212,"JohnstownCastle",16
"105",2017-05-16 07:00:00,13,95,0,50,16,212,"JohnstownCastle",17
"106",2017-05-16 08:00:00,13,92,0,78,15,218,"JohnstownCastle",18
"107",2017-05-16 09:00:00,14,84,0,158,14,230,"JohnstownCastle",0
"108",2017-05-16 10:00:00,15,75,0,248,13,227,"JohnstownCastle",0
"109",2017-05-16 11:00:00,14,72,0,258,13,223,"JohnstownCastle",0
"110",2017-05-16 12:00:00,14,66,0,244,15,226,"JohnstownCastle",0
"111",2017-05-16 13:00:00,14,70,0,269,16,230,"JohnstownCastle",0
"112",2017-05-16 14:00:00,14,69,0,236,15,231,"JohnstownCastle",0
"113",2017-05-16 15:00:00,13,68,0,195,13,230,"JohnstownCastle",0
"114",2017-05-16 16:00:00,13,72,0,129,14,233,"JohnstownCastle",0
"115",2017-05-16 17:00:00,12,75,0,87,14,227,"JohnstownCastle",0
"116",2017-05-16 18:00:00,11.3,77,0,72.4,13,226,"JohnstownCastle",0
"117",2017-05-16 19:00:00,11.1,78,0,69.8,13,232,"JohnstownCastle",0
"118",2017-05-16 20:00:00,11,80,0,64,12,240,"JohnstownCastle",0
"119",2017-05-16 21:00:00,10.7,82,0,44.5,12,246,"JohnstownCastle",0
"120",2017-05-16 22:00:00,10.3,84,0,19.1,11,250,"JohnstownCastle",0
"121",2017-05-16 23:00:00,10,86,0,0,11,250,"JohnstownCastle",0
"122",2017-05-17 00:00:00,9.9,87,0,0,10,248,"JohnstownCastle",0
"123",2017-05-17 01:00:00,9.9,88,0,0,9,244,"JohnstownCastle",0
"124",2017-05-17 02:00:00,10,89,0,0,8,240,"JohnstownCastle",0
"125",2017-05-17 03:00:00,10.2,90,0,0,7,238,"JohnstownCastle",0
"126",2017-05-17 04:00:00,10.5,89,0,0,7,237,"JohnstownCastle",0
"127",2017-05-17 05:00:00,11,87,0,28,7,235,"JohnstownCastle",0
"128",2017-05-17 06:00:00,11.7,82,0,110.6,8,232,"JohnstownCastle",0
"129",2017-05-17 07:00:00,12.5,77,0,227.7,9,228,"JohnstownCastle",0
"130",2017-05-17 08:00:00,13,72,0.1,358,10,225,"JohnstownCastle",0
"131",2017-05-17 09:00:00,13.2,70,0,482.4,11,224,"JohnstownCastle",0
"132",2017-05-17 10:00:00,13.1,70,0,591.2,12,225,"JohnstownCastle",0
"133",2017-05-17 11:00:00,13,72,0.2,677,12,225,"JohnstownCastle",0
"134",2017-05-17 12:00:00,13,74,0,732.6,12,223,"JohnstownCastle",0
"135",2017-05-17 13:00:00,13,76,0,752.2,13,221,"JohnstownCastle",0
"136",2017-05-17 14:00:00,13,77,0.1,730,13,220,"JohnstownCastle",0
"137",2017-05-17 15:00:00,12.9,78,0,663.4,13,222,"JohnstownCastle",0
"138",2017-05-17 16:00:00,12.5,79,0,561.7,13,225,"JohnstownCastle",0
"139",2017-05-17 17:00:00,12,81,0,437,12,230,"JohnstownCastle",0
"140",2017-05-17 18:00:00,11.3,85,0,302.9,10,236,"JohnstownCastle",0
"141",2017-05-17 19:00:00,10.5,89,0,178.7,8,243,"JohnstownCastle",0
"142",2017-05-17 20:00:00,10,90,0,85,6,255,"JohnstownCastle",0
