"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-23 00:00:00,11.3,93,0,0,5,25,"Dunsany",0
"2",2017-05-23 01:00:00,11.3,96,0,0,4,23,"Dunsany",0
"3",2017-05-23 02:00:00,11.1,98,0,0,3,23,"Dunsany",0
"4",2017-05-23 03:00:00,11.2,99,0,0,3,24,"Dunsany",0
"5",2017-05-23 04:00:00,11.2,100,0,5.4,3,22,"Dunsany",0
"6",2017-05-23 05:00:00,11.5,100,0,23.4,4,23,"Dunsany",0
"7",2017-05-23 06:00:00,12.1,100,0,40.9,4,23,"Dunsany",0
"8",2017-05-23 07:00:00,12.7,95,0.1,90.9,6,26,"Dunsany",0
"9",2017-05-23 08:00:00,14.1,88,0,188,8,25,"Dunsany",0
"10",2017-05-23 09:00:00,15.4,80,0,207.2,8,22,"Dunsany",0
"11",2017-05-23 10:00:00,16.2,79,0,271.3,9,25,"Dunsany",0
"12",2017-05-23 11:00:00,18.4,73,0,207,10,23,"Dunsany",0
"13",2017-05-23 12:00:00,17.9,73,0,95.1,10,26,"Dunsany",0
"14",2017-05-23 13:00:00,17.5,79,0,75.5,11,25,"Dunsany",0
"15",2017-05-23 14:00:00,17.3,80,0,150.1,9,24,"Dunsany",0
"16",2017-05-23 15:00:00,18.3,79,0,168.3,10,24,"Dunsany",0
"17",2017-05-23 16:00:00,19.2,77,0,121.5,12,25,"Dunsany",0
"18",2017-05-23 17:00:00,19.6,77,0,80,10,23,"Dunsany",0
"19",2017-05-23 18:00:00,18.2,81,0,28.6,13,26,"Dunsany",0
"20",2017-05-23 19:00:00,17.4,87,0,11.1,10,25,"Dunsany",0
"21",2017-05-23 20:00:00,16.5,91,0,0.9,7,26,"Dunsany",0
"22",2017-05-23 21:00:00,15.4,94,0,0,9,25,"Dunsany",0
"23",2017-05-23 22:00:00,15.4,95,0,0,7,27,"Dunsany",0
"24",2017-05-23 23:00:00,14.9,97,0,0,7,25,"Dunsany",0
"25",2017-05-24 00:00:00,14.7,98,0,0,6,24,"Dunsany",0
"26",2017-05-24 01:00:00,14.5,98,0,0,6,24,"Dunsany",0
"27",2017-05-24 02:00:00,14.3,100,0,0,4,25,"Dunsany",0
"28",2017-05-24 03:00:00,14.1,100,0,0,5,22,"Dunsany",0
"29",2017-05-24 04:00:00,14.2,100,0,0.9,5,23,"Dunsany",0
"30",2017-05-24 05:00:00,14.2,100,0,9.8,4,25,"Dunsany",0
"31",2017-05-24 05:00:00,13,94,0,29,4,232,"Dunsany",0
"32",2017-05-24 06:00:00,15,89,0,70,3,242,"Dunsany",0
"33",2017-05-24 07:00:00,16,82,0,111,4,248,"Dunsany",0
"34",2017-05-24 08:00:00,18,78,0,167,4,229,"Dunsany",0
"35",2017-05-24 09:00:00,18,73,0,145,5,216,"Dunsany",0
"36",2017-05-24 10:00:00,19,71,0.2,139,4,220,"Dunsany",0
"37",2017-05-24 11:00:00,19,71,0.1,121,2,202,"Dunsany",0
"38",2017-05-24 12:00:00,19,74,0,103,3,126,"Dunsany",0
