"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-08 00:00:00,13.8,100,0.1,0,4,19,"Dunsany",159,0,NA,45
"2",2017-06-08 01:00:00,13.9,100,0.1,0,5,19,"Dunsany",159,0,NA,45
"3",2017-06-08 02:00:00,13.6,100,0.3,0,6,19,"Dunsany",159,0,NA,45
"4",2017-06-08 03:00:00,13.3,100,0.7,0,4,16,"Dunsany",159,0,NA,45
"5",2017-06-08 04:00:00,13.1,100,1,1.2,4,16,"Dunsany",159,0,NA,45
"6",2017-06-08 05:00:00,12.8,100,2,7.4,3,15,"Dunsany",159,0,NA,45
"7",2017-06-08 06:00:00,12.7,100,2.3,25.4,4,11,"Dunsany",159,0,NA,45
"8",2017-06-08 07:00:00,12.8,100,0.7,50.7,5,9,"Dunsany",159,0,NA,45
"9",2017-06-08 08:00:00,13.4,100,0.3,66.8,2,17,"Dunsany",159,0,NA,45
"10",2017-06-08 09:00:00,14,100,0.1,119.6,3,23,"Dunsany",159,0,NA,45
"11",2017-06-08 10:00:00,15.7,100,0,218.1,5,21,"Dunsany",159,0,NA,45
"12",2017-06-08 11:00:00,17.2,100,0,184.4,8,20,"Dunsany",159,1,NA,45
"13",2017-06-08 12:00:00,16.8,100,0,114,7,22,"Dunsany",159,2,24,45
"14",2017-06-08 13:00:00,13.7,99,1,186.6,15,23,"Dunsany",159,3,NA,45
"15",2017-06-08 14:00:00,16.6,99,0.2,93.7,14,24,"Dunsany",159,4,NA,45
"16",2017-06-08 15:00:00,14.3,98,0.3,161.7,18,24,"Dunsany",159,5,NA,45
"17",2017-06-08 16:00:00,16,98,0.1,132.6,12,23,"Dunsany",159,6,NA,45
"18",2017-06-08 17:00:00,15.4,97,0.3,127.4,10,24,"Dunsany",159,7,NA,45
"19",2017-06-08 18:00:00,16.1,97,0,28.8,9,23,"Dunsany",159,8,NA,45
"20",2017-06-08 19:00:00,11.6,96,4.7,7,7,23,"Dunsany",159,9,NA,45
"21",2017-06-08 20:00:00,11.8,95,1,3.1,7,21,"Dunsany",159,10,NA,45
"22",2017-06-08 21:00:00,11.6,95,0.5,0,5,19,"Dunsany",159,11,NA,45
"23",2017-06-08 22:00:00,11,94,3.3,0,7,24,"Dunsany",159,12,NA,45
