"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-08-16 00:00:00,12.6,82,0,0,8,16,"Gurteen",228,0,0,0,0
"2",2017-08-16 01:00:00,12.6,83,0,0,11,16,"Gurteen",228,0,NA,0,0
"3",2017-08-16 02:00:00,12.4,85,0,0,9,15,"Gurteen",228,0,NA,0,0
"4",2017-08-16 03:00:00,12.5,87,0.1,0,9,15,"Gurteen",228,0,NA,0,0
"5",2017-08-16 04:00:00,13.2,86,0,0,11,16,"Gurteen",228,0,NA,0,0
"6",2017-08-16 05:00:00,13.5,86,0.1,1.6,14,16,"Gurteen",228,0,NA,0,0
"7",2017-08-16 06:00:00,14,83,0.3,22.8,17,15,"Gurteen",228,0,NA,0,0
"8",2017-08-16 07:00:00,14.9,81,0,34.9,16,16,"Gurteen",228,0,NA,0,0
"9",2017-08-16 08:00:00,14.9,85,0.1,50.7,17,16,"Gurteen",228,0,NA,0,0
"10",2017-08-16 09:00:00,15.7,86,0,74.5,17,16,"Gurteen",228,0,NA,0,0
"11",2017-08-16 10:00:00,16.6,85,0,93.1,16,16,"Gurteen",228,0,NA,0,0
"12",2017-08-16 11:00:00,17.1,89,0.2,117.2,14,17,"Gurteen",228,0,0,0,0
"13",2017-08-16 12:00:00,18.5,83,0,95.5,15,17,"Gurteen",228,0,NA,0,0
"14",2017-08-16 13:00:00,19.2,80,0,91.2,13,18,"Gurteen",228,0,NA,0,0
"15",2017-08-16 14:00:00,19.6,79,0,114.3,13,19,"Gurteen",228,0,NA,0,0
"16",2017-08-16 15:00:00,19.1,87,0.6,70.8,10,21,"Gurteen",228,0,NA,0,0
"17",2017-08-16 16:00:00,19.5,86,0.6,64.1,9,20,"Gurteen",228,0,NA,0,0
"18",2017-08-16 17:00:00,19.4,79,0,35.2,10,21,"Gurteen",228,0,NA,0,0
"19",2017-08-16 18:00:00,17.9,86,0.1,32.7,9,24,"Gurteen",228,0,NA,0,0
"20",2017-08-16 19:00:00,16.8,79,0,10,12,25,"Gurteen",228,0,NA,0,0
"21",2017-08-16 20:00:00,15.8,77,0,0.2,8,25,"Gurteen",228,0,NA,0,0
"22",2017-08-16 21:00:00,13.9,82,0,0,3,18,"Gurteen",228,0,NA,0,0
"23",2017-08-16 22:00:00,12.6,90,0,0,6,20,"Gurteen",228,0,NA,0,0
"24",2017-08-16 23:00:00,11.6,91,0,0,4,18,"Gurteen",228,0,NA,0,0
"25",2017-08-17 00:00:00,10.6,94,0,0,3,18,"Gurteen",229,0,NA,0,0
"26",2017-08-17 01:00:00,10.6,96,0,0,2,17,"Gurteen",229,0,NA,0,0
"27",2017-08-17 02:00:00,10.7,95,0,0,0,23,"Gurteen",229,0,NA,0,0
"28",2017-08-17 03:00:00,10.3,95,0,0,4,20,"Gurteen",229,0,NA,0,0
"29",2017-08-17 04:00:00,10.2,95,0,0,6,18,"Gurteen",229,0,NA,0,0
"30",2017-08-17 05:00:00,11.1,94,0,3.8,5,18,"Gurteen",229,0,NA,0,0
"31",2017-08-17 06:00:00,12.6,87,0.1,36.3,8,17,"Gurteen",229,0,NA,0,0
"32",2017-08-17 07:00:00,13.3,86,0,58.2,5,14,"Gurteen",229,0,NA,0,0
"33",2017-08-17 08:00:00,13.9,85,0,122.6,10,17,"Gurteen",229,0,NA,0,0
"34",2017-08-17 09:00:00,16.5,80,0,94.2,12,18,"Gurteen",229,0,NA,0,0
"35",2017-08-17 10:00:00,17,76,0,95.4,10,21,"Gurteen",229,0,NA,0,0
"36",2017-08-17 11:00:00,15.8,82,0.8,151.5,8,23,"Gurteen",229,0,0,0,0
"37",2017-08-17 12:00:00,18.5,68,0,226.1,10,21,"Gurteen",229,0,NA,0.5,0
"38",2017-08-17 13:00:00,18.5,65,0,126.6,10,23,"Gurteen",229,0,NA,1.1,0
"39",2017-08-17 14:00:00,18.7,65,0,128.8,10,21,"Gurteen",229,0,NA,1.6,0
"40",2017-08-17 15:00:00,18.6,67,0,133.3,15,21,"Gurteen",229,0,NA,2.2,0
"41",2017-08-17 16:00:00,17,78,0.1,79.8,13,21,"Gurteen",229,0,NA,2.7,0
"42",2017-08-17 17:00:00,16.5,81,0.1,80.7,11,21,"Gurteen",229,0,NA,3.2,0
"43",2017-08-17 18:00:00,16.2,78,0,29.9,11,24,"Gurteen",229,0,NA,3.8,0
