"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-06-29 00:00:00,17.8,64,0,0,6,4,"JohnstownCastle",180,0,0,0,0
"2",2018-06-29 01:00:00,17.5,65,0,0,5,2,"JohnstownCastle",180,0,NA,0,0
"3",2018-06-29 02:00:00,17.1,70,0,0,5,2,"JohnstownCastle",180,0,NA,0,0
"4",2018-06-29 03:00:00,16.2,73,0,0,6,36,"JohnstownCastle",180,0,NA,0,0
"5",2018-06-29 04:00:00,16.2,73,0,6.9,5,1,"JohnstownCastle",180,0,NA,0,0
"6",2018-06-29 05:00:00,16.3,73,0,41.1,4,1,"JohnstownCastle",180,0,NA,0,0
"7",2018-06-29 06:00:00,17.9,70,0,93,5,4,"JohnstownCastle",180,0,NA,0,0
"8",2018-06-29 07:00:00,18.7,67,0,148.8,8,5,"JohnstownCastle",180,0,NA,0,0
"9",2018-06-29 08:00:00,19.1,68,0,206.6,7,6,"JohnstownCastle",180,0,NA,0,0
"10",2018-06-29 09:00:00,19.6,65,0,254.5,7,6,"JohnstownCastle",180,0,NA,0,0
"11",2018-06-29 10:00:00,19.8,67,0,291.3,6,5,"JohnstownCastle",180,0,NA,0,0
"12",2018-06-29 11:00:00,20.2,67,0,315.9,6,9,"JohnstownCastle",180,0,0,0,0
"13",2018-06-29 12:00:00,20.3,67,0,319.8,5,7,"JohnstownCastle",180,0,NA,0,0
"14",2018-06-29 13:00:00,20.5,67,0,313.1,6,8,"JohnstownCastle",180,0,NA,0,0
"15",2018-06-29 14:00:00,21.4,60,0,290.9,8,5,"JohnstownCastle",180,0,NA,0,0
"16",2018-06-29 15:00:00,21.8,29,0,258.1,8,5,"JohnstownCastle",180,0,NA,0,0
"17",2018-06-29 16:00:00,22.5,26,0,210.8,6,4,"JohnstownCastle",180,0,NA,0,0
"18",2018-06-29 17:00:00,20.3,50,0,154.4,10,5,"JohnstownCastle",180,0,NA,0,0
"19",2018-06-29 18:00:00,19.9,53,0,97.9,8,6,"JohnstownCastle",180,0,NA,0,0
"20",2018-06-29 19:00:00,19.7,55,0,44.1,5,5,"JohnstownCastle",180,0,NA,0,0
"21",2018-06-29 20:00:00,19.4,46,0,6.8,5,4,"JohnstownCastle",180,0,NA,0,0
"22",2018-06-29 21:00:00,17.7,52,0,0,5,36,"JohnstownCastle",180,0,NA,0,0
"23",2018-06-29 22:00:00,16.9,55,0,0,7,35,"JohnstownCastle",180,0,NA,0,0
