"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-12 00:00:00,11.5,91,0,0,1,21,"OakPark",0
"2",2017-05-12 01:00:00,11.3,92,0,0,1,15,"OakPark",0
"3",2017-05-12 02:00:00,11,94,0,0,1,31,"OakPark",0
"4",2017-05-12 03:00:00,11.1,96,0.8,0,1,33,"OakPark",0
"5",2017-05-12 04:00:00,10.9,97,0.1,0.6,3,2,"OakPark",0
"6",2017-05-12 05:00:00,10.9,97,0,5.4,3,2,"OakPark",0
"7",2017-05-12 06:00:00,11.1,97,0,50.5,2,1,"OakPark",0
"8",2017-05-12 07:00:00,12.4,94,0,37.9,4,35,"OakPark",0
"9",2017-05-12 08:00:00,12.6,93,0,35.8,3,34,"OakPark",0
"10",2017-05-12 09:00:00,12.9,92,0,21.9,3,31,"OakPark",0
"11",2017-05-12 10:00:00,12.9,96,2.2,26.4,3,34,"OakPark",0
"12",2017-05-12 11:00:00,13,98,3,46.7,3,1,"OakPark",1
"13",2017-05-12 12:00:00,13.7,95,0,29.9,1,5,"OakPark",2
"14",2017-05-12 13:00:00,13.2,94,0.7,56,4,11,"OakPark",3
"15",2017-05-12 14:00:00,13.1,94,0.7,39.4,5,12,"OakPark",4
"16",2017-05-12 15:00:00,12.9,93,0.8,44.7,5,13,"OakPark",5
"17",2017-05-12 16:00:00,13.2,92,0.2,28.8,5,14,"OakPark",6
"18",2017-05-12 17:00:00,12.9,92,0.1,33.9,5,14,"OakPark",7
"19",2017-05-12 18:00:00,12.6,92,0.2,16.8,6,14,"OakPark",8
"20",2017-05-12 19:00:00,12.1,95,0.8,4.8,5,13,"OakPark",9
"21",2017-05-12 20:00:00,11.8,97,1,0,5,13,"OakPark",10
"22",2017-05-12 21:00:00,11.7,97,2.3,0,4,13,"OakPark",11
"23",2017-05-12 22:00:00,10.9,97,2.2,0,2,21,"OakPark",12
"24",2017-05-12 23:00:00,10,97,1.4,0,8,17,"OakPark",13
"25",2017-05-13 00:00:00,9.3,97,2,0,10,18,"OakPark",0
"26",2017-05-13 01:00:00,9.7,95,2.3,0,9,17,"OakPark",0
"27",2017-05-13 02:00:00,9.9,93,0.5,0,11,24,"OakPark",0
"28",2017-05-13 03:00:00,10,92,2.3,0,7,20,"OakPark",14
"29",2017-05-13 04:00:00,9.7,94,0.2,0,9,19,"OakPark",0
"30",2017-05-13 05:00:00,9.6,94,0.2,14.7,7,21,"OakPark",0
"31",2017-05-13 05:00:00,8,90,0,24,8,222,"OakPark",0
"32",2017-05-13 06:00:00,10,88,0,72,7,211,"OakPark",0
"33",2017-05-13 07:00:00,11,82,0,131,8,205,"OakPark",0
"34",2017-05-13 08:00:00,13,70,0,179,11,202,"OakPark",0
"35",2017-05-13 09:00:00,14,61,0,213,13,200,"OakPark",0
"36",2017-05-13 10:00:00,14,68,0,158,13,194,"OakPark",0
"37",2017-05-13 11:00:00,13,77,0.1,67,13,188,"OakPark",0
"38",2017-05-13 12:00:00,12,80,0.3,87,14,183,"OakPark",0
"39",2017-05-13 13:00:00,12,80,0.1,65,12,176,"OakPark",0
"40",2017-05-13 14:00:00,13,79,0.2,109,13,176,"OakPark",0
"41",2017-05-13 15:00:00,12,84,0.5,92,14,179,"OakPark",0
"42",2017-05-13 16:00:00,12,87,0.1,52,11,177,"OakPark",0
"43",2017-05-13 17:00:00,11,89,0.1,36,9,177,"OakPark",0
"44",2017-05-13 18:00:00,11,88,0.2,19,8,204,"OakPark",0
"45",2017-05-13 19:00:00,11,88,0,6,6,215,"OakPark",0
"46",2017-05-13 20:00:00,10,92,0,0,6,202,"OakPark",0
"47",2017-05-13 21:00:00,9,92,0,0,7,201,"OakPark",0
"48",2017-05-13 22:00:00,8,91,0,0,7,205,"OakPark",0
"49",2017-05-13 23:00:00,7,91,0,0,6,208,"OakPark",0
"50",2017-05-14 00:00:00,7,91,0,0,6,211,"OakPark",0
"51",2017-05-14 01:00:00,6,92,0,0,6,217,"OakPark",0
"52",2017-05-14 02:00:00,6,92,0,0,5,218,"OakPark",0
"53",2017-05-14 03:00:00,5,93,0,0,5,218,"OakPark",0
"54",2017-05-14 04:00:00,5,93,0,1,5,214,"OakPark",0
"55",2017-05-14 05:00:00,7,90,0,28,6,204,"OakPark",0
"56",2017-05-14 06:00:00,9,84,0,77,6,199,"OakPark",0
"57",2017-05-14 07:00:00,11,75,0,134,7,205,"OakPark",0
"58",2017-05-14 08:00:00,12,67,0.1,191,10,215,"OakPark",0
"59",2017-05-14 09:00:00,13,66,0,210,9,210,"OakPark",0
"60",2017-05-14 10:00:00,14,63,0,250,10,207,"OakPark",0
"61",2017-05-14 11:00:00,14,62,0.2,264,11,207,"OakPark",0
"62",2017-05-14 12:00:00,14,56,0,261,12,207,"OakPark",0
"63",2017-05-14 13:00:00,14,54,0,245,13,211,"OakPark",0
"64",2017-05-14 14:00:00,14,56,0,174,13,207,"OakPark",0
"65",2017-05-14 15:00:00,14,57,0,157,12,207,"OakPark",0
"66",2017-05-14 16:00:00,13,61,0,115,11,201,"OakPark",0
"67",2017-05-14 17:00:00,12,66,0,87,10,194,"OakPark",0
"68",2017-05-14 18:00:00,12,72,0,40,10,188,"OakPark",0
"69",2017-05-14 19:00:00,11,76,0,13,9,181,"OakPark",0
"70",2017-05-14 20:00:00,11,79,0,0,9,174,"OakPark",0
"71",2017-05-14 21:00:00,10,82,0,0,10,172,"OakPark",0
"72",2017-05-14 22:00:00,11,81,0,0,11,172,"OakPark",0
"73",2017-05-14 23:00:00,11,81,0.1,0,12,174,"OakPark",0
"74",2017-05-15 00:00:00,11,83,0.5,0,13,172,"OakPark",0
"75",2017-05-15 01:00:00,11,84,0.6,0,13,170,"OakPark",0
"76",2017-05-15 02:00:00,10,84,0.2,0,14,168,"OakPark",0
"77",2017-05-15 03:00:00,10,88,0.7,0,15,161,"OakPark",0
"78",2017-05-15 04:00:00,11,92,0.4,0,15,165,"OakPark",0
"79",2017-05-15 05:00:00,12,94,0.1,2,13,168,"OakPark",0
"80",2017-05-15 06:00:00,12,95,0,4,13,176,"OakPark",0
"81",2017-05-15 07:00:00,13,94,0,19,14,184,"OakPark",0
"82",2017-05-15 08:00:00,13,95,0.3,26,14,187,"OakPark",0
"83",2017-05-15 09:00:00,14,95,0.4,34,15,187,"OakPark",0
"84",2017-05-15 10:00:00,14,95,0.1,28,14,188,"OakPark",0
"85",2017-05-15 11:00:00,14,96,0.2,22,14,187,"OakPark",0
"86",2017-05-15 12:00:00,14,96,0.3,25,15,188,"OakPark",0
"87",2017-05-15 13:00:00,14,95,0.1,45,14,185,"OakPark",0
"88",2017-05-15 14:00:00,14,97,0.2,23,14,186,"OakPark",0
"89",2017-05-15 15:00:00,14,97,0.5,19,15,185,"OakPark",1
"90",2017-05-15 16:00:00,13,96,0.6,14,14,184,"OakPark",2
"91",2017-05-15 17:00:00,14,96,0,33,13,178,"OakPark",3
"92",2017-05-15 18:00:00,13,96,0,8,13,185,"OakPark",4
"93",2017-05-15 19:00:00,13,96,0.1,2,13,185,"OakPark",5
"94",2017-05-15 20:00:00,13,97,0.6,0,13,190,"OakPark",6
"95",2017-05-15 21:00:00,13,96,0.4,0,13,187,"OakPark",7
"96",2017-05-15 22:00:00,13,95,0,0,13,191,"OakPark",8
"97",2017-05-15 23:00:00,13,95,0,0,13,191,"OakPark",9
"98",2017-05-16 00:00:00,13,95,0,0,13,192,"OakPark",10
"99",2017-05-16 01:00:00,13,96,0,0,12,193,"OakPark",11
"100",2017-05-16 02:00:00,13,95,0,0,12,192,"OakPark",12
"101",2017-05-16 03:00:00,13,95,0,0,12,189,"OakPark",13
"102",2017-05-16 04:00:00,13,95,0,0,11,193,"OakPark",14
"103",2017-05-16 05:00:00,13,95,0,5,11,195,"OakPark",15
"104",2017-05-16 06:00:00,13,95,0,14,11,202,"OakPark",16
"105",2017-05-16 07:00:00,14,92,0.2,36,12,206,"OakPark",17
"106",2017-05-16 08:00:00,14,84,0.1,100,9,268,"OakPark",0
"107",2017-05-16 09:00:00,13,79,0,56,7,262,"OakPark",0
"108",2017-05-16 10:00:00,13,68,0,120,9,252,"OakPark",0
"109",2017-05-16 11:00:00,14,62,0,123,9,254,"OakPark",0
"110",2017-05-16 12:00:00,14,60,0,115,9,257,"OakPark",0
"111",2017-05-16 13:00:00,14,56,0,117,8,245,"OakPark",0
"112",2017-05-16 14:00:00,15,52,0,135,7,236,"OakPark",0
"113",2017-05-16 15:00:00,15,51,0,131,8,232,"OakPark",0
"114",2017-05-16 16:00:00,14,52,0,88,7,234,"OakPark",0
"115",2017-05-16 17:00:00,14,54,0,71,6,243,"OakPark",0
"116",2017-05-16 18:00:00,13.5,59,0,70.8,5,238,"OakPark",0
"117",2017-05-16 19:00:00,12.4,67,0,72.5,5,223,"OakPark",0
"118",2017-05-16 20:00:00,11,74,0,66,5,210,"OakPark",0
"119",2017-05-16 21:00:00,9.8,79,0,45.2,5,208,"OakPark",0
"120",2017-05-16 22:00:00,8.8,82,0,19.1,6,214,"OakPark",0
"121",2017-05-16 23:00:00,8,85,0,0,6,220,"OakPark",0
"122",2017-05-17 00:00:00,7.5,87,0,0,6,222,"OakPark",0
"123",2017-05-17 01:00:00,7.2,90,0,0.6,5,220,"OakPark",0
"124",2017-05-17 02:00:00,7,92,0,0,5,215,"OakPark",0
"125",2017-05-17 03:00:00,6.9,94,0,0,5,209,"OakPark",0
"126",2017-05-17 04:00:00,7.1,94,0,0,5,204,"OakPark",0
"127",2017-05-17 05:00:00,8,91,0,31,6,205,"OakPark",0
"128",2017-05-17 06:00:00,9.6,85,0,129.7,7,213,"OakPark",0
"129",2017-05-17 07:00:00,11.5,76,0,262.3,7,224,"OakPark",0
"130",2017-05-17 08:00:00,13,68,0,394,8,230,"OakPark",0
"131",2017-05-17 09:00:00,13.7,62,0,496.9,9,228,"OakPark",0
"132",2017-05-17 10:00:00,13.9,58,0,569,9,222,"OakPark",0
"133",2017-05-17 11:00:00,14,57,0.5,615,9,220,"OakPark",0
"134",2017-05-17 12:00:00,14.4,59,0,636.7,8,225,"OakPark",0
"135",2017-05-17 13:00:00,14.9,63,0,624.5,6,233,"OakPark",0
"136",2017-05-17 14:00:00,15,68,0.6,566,5,235,"OakPark",0
"137",2017-05-17 15:00:00,14.6,74,0,457,4,226,"OakPark",0
"138",2017-05-17 16:00:00,13.8,79,0,325.6,4,216,"OakPark",0
"139",2017-05-17 17:00:00,13,82,2.7,208,4,215,"OakPark",0
"140",2017-05-17 18:00:00,12.4,82,0,131.7,4,231,"OakPark",0
"141",2017-05-17 19:00:00,11.8,80,0,89.7,4,256,"OakPark",0
"142",2017-05-17 20:00:00,11,79,0,66,4,275,"OakPark",0
"143",2017-05-17 21:00:00,9.8,79,0,46.9,4,279,"OakPark",0
"144",2017-05-17 22:00:00,8.4,81,0,26.3,4,271,"OakPark",0
"145",2017-05-17 23:00:00,7,84,0,0,4,260,"OakPark",0
"146",2017-05-18 00:00:00,5.9,87,0,0,4,251,"OakPark",0
"147",2017-05-18 01:00:00,5.2,90,0,0,4,245,"OakPark",0
"148",2017-05-18 02:00:00,4.9,93,0,0,4,242,"OakPark",0
"149",2017-05-18 03:00:00,4.9,94,0,0,5,240,"OakPark",0
"150",2017-05-18 04:00:00,5.3,95,0,0,5,240,"OakPark",0
"151",2017-05-18 05:00:00,6,93,0,33,5,240,"OakPark",0
"152",2017-05-18 06:00:00,7.1,89,0,164.4,5,241,"OakPark",0
"153",2017-05-18 07:00:00,8.4,84,0,333.2,6,242,"OakPark",0
"154",2017-05-18 08:00:00,9.7,78,0,521.2,6,245,"OakPark",0
"155",2017-05-18 09:00:00,11.1,72,0,710.4,6,249,"OakPark",0
"156",2017-05-18 10:00:00,12.2,66,0,882.7,6,256,"OakPark",0
"157",2017-05-18 11:00:00,13,62,0.4,1020,6,265,"OakPark",0
"158",2017-05-18 12:00:00,13.4,60,0,1107.9,6,278,"OakPark",0
"159",2017-05-18 13:00:00,13.3,60,0,1147.4,5,292,"OakPark",0
"160",2017-05-18 14:00:00,13,61,0,1143.1,5,306,"OakPark",0
"161",2017-05-18 15:00:00,12.4,63,0,1099.6,5,320,"OakPark",0
"162",2017-05-18 16:00:00,11.7,66,0,1021.7,4,330,"OakPark",0
"163",2017-05-18 17:00:00,11,69,7,914,4,335,"OakPark",0
"164",2017-05-18 18:00:00,10.3,72,0,781.9,4,335,"OakPark",0
"165",2017-05-18 19:00:00,9.6,76,0,633.7,4,330,"OakPark",0
"166",2017-05-18 20:00:00,8.9,79,0,478.5,4,321,"OakPark",0
"167",2017-05-18 21:00:00,8.3,82,0,325.2,4,312,"OakPark",0
"168",2017-05-18 22:00:00,7.6,85,0,183.1,4,303,"OakPark",0
"169",2017-05-18 23:00:00,7,88,0.2,61,4,295,"OakPark",0
"170",2017-05-19 00:00:00,6.4,91,0,0,4,290,"OakPark",0
"171",2017-05-19 01:00:00,5.8,93,0,0,4,289,"OakPark",0
"172",2017-05-19 02:00:00,5.5,94,0,0,4,288,"OakPark",0
"173",2017-05-19 03:00:00,5.3,94,0,0,4,289,"OakPark",0
"174",2017-05-19 04:00:00,5.5,93,0,0,4,290,"OakPark",0
"175",2017-05-19 05:00:00,6,91,0,33,4,290,"OakPark",0
"176",2017-05-19 06:00:00,7,87,0,170,4,289,"OakPark",0
"177",2017-05-19 07:00:00,8.2,82,0,337.8,4,286,"OakPark",0
"178",2017-05-19 08:00:00,9.6,76,0,521,4,283,"OakPark",0
"179",2017-05-19 09:00:00,11,70,0,704.5,4,280,"OakPark",0
"180",2017-05-19 10:00:00,12.2,65,0,872.9,4,277,"OakPark",0
"181",2017-05-19 11:00:00,13,62,0.4,1011,4,275,"OakPark",0
"182",2017-05-19 12:00:00,13.4,61,0,1106.4,4,274,"OakPark",0
"183",2017-05-19 13:00:00,13.4,61,0,1158.2,5,274,"OakPark",0
"184",2017-05-19 14:00:00,13,63,0,1168.5,5,274,"OakPark",0
"185",2017-05-19 15:00:00,12.5,65,0,1139.4,5,274,"OakPark",0
