"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-30 00:00:00,13.6,98,0,0,4,20,"Dunsany",0
"2",2017-05-30 01:00:00,13.4,98,0,0,5,23,"Dunsany",0
"3",2017-05-30 02:00:00,13.1,98,0,0,5,24,"Dunsany",0
"4",2017-05-30 03:00:00,12.5,97,0,0,5,24,"Dunsany",0
"5",2017-05-30 04:00:00,12.2,99,0,7.8,4,23,"Dunsany",0
"6",2017-05-30 05:00:00,11.7,100,0,20.2,4,23,"Dunsany",0
"7",2017-05-30 06:00:00,12.6,99,0,48.5,5,23,"Dunsany",0
"8",2017-05-30 07:00:00,13.6,94,0,63.6,7,23,"Dunsany",0
"9",2017-05-30 08:00:00,14,91,0,111.5,10,21,"Dunsany",0
"10",2017-05-30 09:00:00,15.8,86,0,120.2,10,22,"Dunsany",0
"11",2017-05-30 10:00:00,15.8,85,0,56.2,10,22,"Dunsany",0
"12",2017-05-30 11:00:00,15,97,0.2,146.8,8,24,"Dunsany",0
"13",2017-05-30 12:00:00,16.5,91,0.3,184.5,11,25,"Dunsany",0
"14",2017-05-30 13:00:00,15.5,83,0.2,221.8,10,28,"Dunsany",0
"15",2017-05-30 14:00:00,16.5,70,0,268.3,13,28,"Dunsany",0
"16",2017-05-30 15:00:00,16.8,60,0,216.2,10,29,"Dunsany",0
"17",2017-05-30 16:00:00,17.5,55,0,179.7,7,31,"Dunsany",0
"18",2017-05-30 17:00:00,16.5,58,0,111.1,7,30,"Dunsany",0
"19",2017-05-30 18:00:00,16.7,60,0,89.1,7,32,"Dunsany",0
"20",2017-05-30 19:00:00,16.1,60,0,37.1,6,33,"Dunsany",0
"21",2017-05-30 20:00:00,14.9,65,0,4.8,3,34,"Dunsany",0
"22",2017-05-30 21:00:00,12.7,75,0,0,2,1,"Dunsany",0
"23",2017-05-30 22:00:00,10.1,90,0,0,2,3,"Dunsany",0
"24",2017-05-30 23:00:00,10.8,81,0,0,4,1,"Dunsany",0
"25",2017-05-31 00:00:00,9.5,87,0,0,2,3,"Dunsany",0
"26",2017-05-31 01:00:00,7.9,95,0,0,2,5,"Dunsany",0
"27",2017-05-31 02:00:00,7.1,99,0,0,2,5,"Dunsany",0
"28",2017-05-31 03:00:00,8.5,100,0,0.2,5,8,"Dunsany",0
"29",2017-05-31 04:00:00,9.4,96,0,7.5,8,10,"Dunsany",0
"30",2017-05-31 05:00:00,9.7,98,0,37.6,9,10,"Dunsany",0
"31",2017-05-31 05:00:00,11,92,0,25,7,106,"Dunsany",0
"32",2017-05-31 06:00:00,12,86,0,60,6,110,"Dunsany",0
"33",2017-05-31 07:00:00,14,77,0,131,7,107,"Dunsany",0
"34",2017-05-31 08:00:00,16,72,0,178,8,108,"Dunsany",0
"35",2017-05-31 09:00:00,17,66,0,225,7,127,"Dunsany",0
"36",2017-05-31 10:00:00,16,76,0.5,96,7,139,"Dunsany",0
"37",2017-05-31 11:00:00,16,82,0.2,65,8,148,"Dunsany",0
"38",2017-05-31 12:00:00,18,72,0.1,129,9,178,"Dunsany",0
"39",2017-05-31 13:00:00,18,62,0,139,10,168,"Dunsany",0
"40",2017-05-31 14:00:00,18,59,0,155,11,182,"Dunsany",0
"41",2017-05-31 15:00:00,18,59,0,168,11,183,"Dunsany",0
"42",2017-05-31 16:00:00,17,64,0,117,10,183,"Dunsany",0
"43",2017-05-31 17:00:00,17,68,0,82,9,182,"Dunsany",0
"44",2017-05-31 18:00:00,16,74,0,60,10,180,"Dunsany",0
"45",2017-05-31 19:00:00,14,80,0,30,10,180,"Dunsany",0
"46",2017-05-31 20:00:00,13,83,0,4,10,180,"Dunsany",0
"47",2017-05-31 21:00:00,13,85,0,0,9,182,"Dunsany",0
"48",2017-05-31 22:00:00,12,89,0,0,10,189,"Dunsany",0
"49",2017-05-31 23:00:00,11,91,0,0,11,190,"Dunsany",0
"50",2017-06-01 00:00:00,11,90,0,0,10,192,"Dunsany",0
"51",2017-06-01 01:00:00,11,87,0,0,10,188,"Dunsany",0
"52",2017-06-01 02:00:00,12,85,0,0,10,186,"Dunsany",0
"53",2017-06-01 03:00:00,13,88,0,0,11,187,"Dunsany",0
"54",2017-06-01 04:00:00,13,86,0,3,11,191,"Dunsany",0
"55",2017-06-01 05:00:00,14,87,0,25,11,196,"Dunsany",0
"56",2017-06-01 06:00:00,14,86,0,30,11,192,"Dunsany",0
"57",2017-06-01 07:00:00,14,81,0.2,47,14,193,"Dunsany",0
"58",2017-06-01 08:00:00,15,80,0.3,53,13,195,"Dunsany",0
"59",2017-06-01 09:00:00,15,84,0.3,39,10,191,"Dunsany",0
"60",2017-06-01 10:00:00,14,86,0.1,19,10,190,"Dunsany",0
"61",2017-06-01 11:00:00,14,88,0.1,26,9,185,"Dunsany",0
"62",2017-06-01 12:00:00,14,88,0.2,32,10,187,"Dunsany",0
"63",2017-06-01 13:00:00,14,90,0.1,22,8,189,"Dunsany",0
"64",2017-06-01 14:00:00,14,90,0.4,25,7,195,"Dunsany",0
"65",2017-06-01 15:00:00,14,92,0.5,15,6,201,"Dunsany",0
"66",2017-06-01 16:00:00,14,93,0.2,14,5,196,"Dunsany",0
"67",2017-06-01 17:00:00,14,92,0.6,14,7,213,"Dunsany",0
"68",2017-06-01 18:00:00,13,91,0.8,7,6,218,"Dunsany",0
"69",2017-06-01 19:00:00,13,92,0.6,4,6,217,"Dunsany",0
"70",2017-06-01 20:00:00,12,92,0.5,1,7,210,"Dunsany",0
"71",2017-06-01 21:00:00,12,92,0.4,0,7,215,"Dunsany",0
"72",2017-06-01 22:00:00,12,93,0.5,0,6,227,"Dunsany",0
"73",2017-06-01 23:00:00,12,93,0.2,0,6,232,"Dunsany",0
"74",2017-06-02 00:00:00,11,93,0,0,5,236,"Dunsany",1
"75",2017-06-02 01:00:00,11,95,0,0,5,241,"Dunsany",2
"76",2017-06-02 02:00:00,10,96,0,0,4,237,"Dunsany",3
"77",2017-06-02 03:00:00,9,97,0,0,4,235,"Dunsany",0
"78",2017-06-02 04:00:00,9,97,0,7,5,227,"Dunsany",0
"79",2017-06-02 05:00:00,10,94,0,36,5,226,"Dunsany",4
"80",2017-06-02 06:00:00,11,91,0,69,5,230,"Dunsany",5
"81",2017-06-02 07:00:00,12,89,0,126,4,229,"Dunsany",0
"82",2017-06-02 08:00:00,14,83,0,185,4,233,"Dunsany",0
"83",2017-06-02 09:00:00,14,76,0.1,202,5,226,"Dunsany",0
"84",2017-06-02 10:00:00,15,70,0.2,236,6,221,"Dunsany",0
"85",2017-06-02 11:00:00,15,62,0.4,246,7,228,"Dunsany",0
"86",2017-06-02 12:00:00,16,47,0,239,7,223,"Dunsany",0
"87",2017-06-02 13:00:00,16,47,0.1,210,9,228,"Dunsany",0
"88",2017-06-02 14:00:00,16,46,0,185,7,230,"Dunsany",0
"89",2017-06-02 15:00:00,16,50,0.1,175,7,227,"Dunsany",0
"90",2017-06-02 16:00:00,16,49,0.1,140,7,217,"Dunsany",0
"91",2017-06-02 17:00:00,15,53,0.1,102,7,216,"Dunsany",0
"92",2017-06-02 18:00:00,14,58,0,57,7,215,"Dunsany",0
"93",2017-06-02 19:00:00,13,63,0,30,6,216,"Dunsany",0
"94",2017-06-02 20:00:00,12,67,0,4,6,204,"Dunsany",0
"95",2017-06-02 21:00:00,11,71,0,0,7,196,"Dunsany",0
"96",2017-06-02 22:00:00,11,75,0,0,7,205,"Dunsany",0
"97",2017-06-02 23:00:00,10,78,0,0,6,211,"Dunsany",0
"98",2017-06-03 00:00:00,10,81,0,0,6,216,"Dunsany",0
"99",2017-06-03 01:00:00,9,87,0,0,6,219,"Dunsany",0
"100",2017-06-03 02:00:00,8,91,0,0,6,220,"Dunsany",0
"101",2017-06-03 03:00:00,8,93,0,0,6,218,"Dunsany",0
"102",2017-06-03 04:00:00,8,93,0,8,6,214,"Dunsany",0
"103",2017-06-03 05:00:00,9,89,0,44,7,215,"Dunsany",0
"104",2017-06-03 06:00:00,10,82,0,89,7,219,"Dunsany",0
"105",2017-06-03 07:00:00,12,71,0,147,8,230,"Dunsany",0
"106",2017-06-03 08:00:00,13,61,0.1,190,9,230,"Dunsany",0
"107",2017-06-03 09:00:00,14,60,0.3,217,9,226,"Dunsany",0
"108",2017-06-03 10:00:00,14,59,0.1,220,9,218,"Dunsany",0
"109",2017-06-03 11:00:00,15,55,0,248,9,216,"Dunsany",0
"110",2017-06-03 12:00:00,16,53,0,278,9,213,"Dunsany",0
"111",2017-06-03 13:00:00,16,50,0,233,9,206,"Dunsany",0
"112",2017-06-03 14:00:00,16,44,0,253,9,208,"Dunsany",0
"113",2017-06-03 15:00:00,16,45,0,220,9,217,"Dunsany",0
"114",2017-06-03 16:00:00,16,47,0,166,11,223,"Dunsany",0
"115",2017-06-03 17:00:00,12,76,0.1,87,8,283,"Dunsany",0
"116",2017-06-03 18:00:00,9.9,91,0,50.4,5,289,"Dunsany",0
"117",2017-06-03 19:00:00,10.2,88,0,51.1,5,244,"Dunsany",0
"118",2017-06-03 20:00:00,11,81,0.2,57,5,195,"Dunsany",0
"119",2017-06-03 21:00:00,10.9,79,0,44.3,6,178,"Dunsany",0
"120",2017-06-03 22:00:00,10,82,0,20.2,6,184,"Dunsany",0
"121",2017-06-03 23:00:00,9,86,0,0,7,195,"Dunsany",0
"122",2017-06-04 00:00:00,8.4,87,0,0,7,196,"Dunsany",0
"123",2017-06-04 01:00:00,8.1,87,0,0,7,190,"Dunsany",0
"124",2017-06-04 02:00:00,8,87,0,0,7,185,"Dunsany",0
"125",2017-06-04 03:00:00,8,87,0,0,7,188,"Dunsany",0
"126",2017-06-04 04:00:00,8.3,88,0,1.1,8,196,"Dunsany",0
"127",2017-06-04 05:00:00,9,88,1,36,8,205,"Dunsany",0
"128",2017-06-04 06:00:00,10.2,86,0,115.1,8,213,"Dunsany",0
"129",2017-06-04 07:00:00,11.6,82,0,228.9,9,219,"Dunsany",0
"130",2017-06-04 08:00:00,13,76,0.1,362,9,225,"Dunsany",0
"131",2017-06-04 09:00:00,14,68,0,499.2,9,232,"Dunsany",0
"132",2017-06-04 10:00:00,14.6,59,0,626.3,10,239,"Dunsany",0
"133",2017-06-04 11:00:00,15,52,0.3,729,11,245,"Dunsany",0
"134",2017-06-04 12:00:00,15.1,49,0,794.4,12,248,"Dunsany",0
"135",2017-06-04 13:00:00,15.1,49,0,813.7,13,249,"Dunsany",0
"136",2017-06-04 14:00:00,15,50,0.6,779,13,250,"Dunsany",0
"137",2017-06-04 15:00:00,14.8,52,0,688.1,12,252,"Dunsany",0
"138",2017-06-04 16:00:00,14.6,54,0,560.7,11,254,"Dunsany",0
"139",2017-06-04 17:00:00,14,56,0.1,422,9,255,"Dunsany",0
"140",2017-06-04 18:00:00,13.1,59,0,294.2,8,254,"Dunsany",0
"141",2017-06-04 19:00:00,12,62,0,186.8,7,250,"Dunsany",0
"142",2017-06-04 20:00:00,11,65,0,106,7,245,"Dunsany",0
"143",2017-06-04 21:00:00,10.2,69,0,55,7,239,"Dunsany",0
"144",2017-06-04 22:00:00,9.5,72,0,24,8,232,"Dunsany",0
"145",2017-06-04 23:00:00,9,76,0,0,8,225,"Dunsany",0
"146",2017-06-05 00:00:00,8.6,79,0,0,8,219,"Dunsany",0
"147",2017-06-05 01:00:00,8.3,81,0,0,8,215,"Dunsany",0
"148",2017-06-05 02:00:00,8.2,82,0,0,8,213,"Dunsany",0
"149",2017-06-05 03:00:00,8.3,83,0,0,8,212,"Dunsany",0
"150",2017-06-05 04:00:00,8.5,81,0,0,8,212,"Dunsany",0
"151",2017-06-05 05:00:00,9,79,0,51,9,215,"Dunsany",0
"152",2017-06-05 06:00:00,9.7,75,0,164.7,10,220,"Dunsany",0
"153",2017-06-05 07:00:00,10.6,70,0,311.1,11,226,"Dunsany",0
"154",2017-06-05 08:00:00,11.6,65,0,477.4,12,232,"Dunsany",0
"155",2017-06-05 09:00:00,12.5,60,0,650.9,13,239,"Dunsany",0
"156",2017-06-05 10:00:00,13.4,56,0,819,14,245,"Dunsany",0
"157",2017-06-05 11:00:00,14,53,0.3,969,15,250,"Dunsany",0
"158",2017-06-05 12:00:00,14.4,52,0,1089.6,15,253,"Dunsany",0
"159",2017-06-05 13:00:00,14.5,53,0,1175.8,15,254,"Dunsany",0
"160",2017-06-05 14:00:00,14.4,55,0,1223.9,15,254,"Dunsany",0
"161",2017-06-05 15:00:00,14.1,58,0,1230.2,14,253,"Dunsany",0
"162",2017-06-05 16:00:00,13.6,62,0,1191.1,14,252,"Dunsany",0
"163",2017-06-05 17:00:00,13,66,0.5,1103,13,250,"Dunsany",0
"164",2017-06-05 18:00:00,12.3,70,0,965.7,12,248,"Dunsany",0
"165",2017-06-05 19:00:00,11.6,75,0,793.2,12,247,"Dunsany",0
"166",2017-06-05 20:00:00,10.8,78,0,602.8,12,245,"Dunsany",0
"167",2017-06-05 21:00:00,10.1,82,0,412.1,11,244,"Dunsany",0
"168",2017-06-05 22:00:00,9.5,84,0,238.3,11,242,"Dunsany",0
"169",2017-06-05 23:00:00,9,86,0.1,99,10,240,"Dunsany",0
"170",2017-06-06 00:00:00,8.6,87,0,7.3,9,238,"Dunsany",0
"171",2017-06-06 01:00:00,8.4,86,0,0,9,234,"Dunsany",0
"172",2017-06-06 02:00:00,8.4,85,0,0,8,230,"Dunsany",0
"173",2017-06-06 03:00:00,8.5,84,0,0,7,224,"Dunsany",0
"174",2017-06-06 04:00:00,8.7,83,0,0,6,216,"Dunsany",0
"175",2017-06-06 05:00:00,9,83,0,38,6,205,"Dunsany",0
"176",2017-06-06 06:00:00,9.4,83,0,85.2,6,192,"Dunsany",0
"177",2017-06-06 07:00:00,9.9,84,0,132.3,6,177,"Dunsany",0
"178",2017-06-06 08:00:00,10.5,85,0,176.6,6,162,"Dunsany",0
"179",2017-06-06 09:00:00,11,87,0,215.7,6,148,"Dunsany",0
"180",2017-06-06 10:00:00,11.6,88,0,247,6,137,"Dunsany",0
"181",2017-06-06 11:00:00,12,90,3.9,268,6,130,"Dunsany",0
"182",2017-06-06 12:00:00,12.3,91,0,276.9,6,128,"Dunsany",0
"183",2017-06-06 13:00:00,12.6,92,0,274.8,6,131,"Dunsany",0
"184",2017-06-06 14:00:00,12.7,93,0,263.8,6,137,"Dunsany",0
"185",2017-06-06 15:00:00,12.9,94,0,245.7,6,146,"Dunsany",0
"186",2017-06-06 16:00:00,12.9,95,0,222.4,6,155,"Dunsany",0
"187",2017-06-06 17:00:00,13,95,1.7,196,6,165,"Dunsany",0
"188",2017-06-06 18:00:00,13.1,95,0,168,7,174,"Dunsany",0
"189",2017-06-06 19:00:00,13.1,96,0,139,7,181,"Dunsany",0
"190",2017-06-06 20:00:00,13.1,96,0,108.9,8,187,"Dunsany",0
"191",2017-06-06 21:00:00,13.1,96,0,78.2,9,191,"Dunsany",0
"192",2017-06-06 22:00:00,13.1,97,0,46.8,10,194,"Dunsany",1
"193",2017-06-06 23:00:00,13,98,6.4,15,10,195,"Dunsany",2
"194",2017-06-07 00:00:00,12.8,99,0,0,10,194,"Dunsany",3
"195",2017-06-07 01:00:00,12.7,100,0,0,10,192,"Dunsany",4
"196",2017-06-07 02:00:00,12.6,101,0,0,10,190,"Dunsany",5
"197",2017-06-07 03:00:00,12.5,101,0,0,9,188,"Dunsany",6
"198",2017-06-07 04:00:00,12.7,99,0,0,9,188,"Dunsany",7
"199",2017-06-07 05:00:00,13,96,2.1,13,9,190,"Dunsany",8
"200",2017-06-07 06:00:00,13.6,91,0,91.7,9,195,"Dunsany",9
"201",2017-06-07 07:00:00,14.3,84,0,195.9,10,202,"Dunsany",0
"202",2017-06-07 08:00:00,15.1,76,0,318.6,11,209,"Dunsany",0
"203",2017-06-07 09:00:00,15.9,69,0,453,12,216,"Dunsany",0
"204",2017-06-07 10:00:00,16.6,62,0,592.4,12,222,"Dunsany",0
"205",2017-06-07 11:00:00,17,57,2.2,730,13,225,"Dunsany",0
"206",2017-06-07 12:00:00,17.2,54,0,858.5,13,225,"Dunsany",0
"207",2017-06-07 13:00:00,17,53,0,969.4,13,222,"Dunsany",0
"208",2017-06-07 14:00:00,16.7,53,0,1053.8,13,217,"Dunsany",0
"209",2017-06-07 15:00:00,16.3,55,0,1102.6,13,212,"Dunsany",0
"210",2017-06-07 16:00:00,15.7,57,0,1107,13,208,"Dunsany",0
"211",2017-06-07 17:00:00,15,60,1.7,1058,12,205,"Dunsany",0
"212",2017-06-07 18:00:00,14.3,63,0,951.1,11,205,"Dunsany",0
"213",2017-06-07 19:00:00,13.6,67,0,799.4,11,207,"Dunsany",0
"214",2017-06-07 20:00:00,13,70,0,620.6,10,211,"Dunsany",0
"215",2017-06-07 21:00:00,12.3,74,0,432.4,9,215,"Dunsany",0
"216",2017-06-07 22:00:00,11.6,77,0,252.3,9,218,"Dunsany",0
"217",2017-06-07 23:00:00,11,81,0.3,98,8,220,"Dunsany",0
"218",2017-06-08 00:00:00,10.4,84,0,0,7,220,"Dunsany",0
"219",2017-06-08 01:00:00,9.9,88,0,0,7,218,"Dunsany",0
"220",2017-06-08 02:00:00,9.6,90,0,0,7,215,"Dunsany",0
"221",2017-06-08 03:00:00,9.4,92,0,0,6,210,"Dunsany",0
"222",2017-06-08 04:00:00,9.5,92,0,0,6,205,"Dunsany",0
"223",2017-06-08 05:00:00,10,91,0,50,6,200,"Dunsany",0
"224",2017-06-08 06:00:00,10.8,88,0,184.9,6,195,"Dunsany",0
"225",2017-06-08 07:00:00,11.9,85,0,346.4,6,190,"Dunsany",0
"226",2017-06-08 08:00:00,13.1,80,0,520.2,6,185,"Dunsany",0
"227",2017-06-08 09:00:00,14.3,76,0,692.2,6,182,"Dunsany",0
"228",2017-06-08 10:00:00,15.3,72,0,848.2,6,180,"Dunsany",0
"229",2017-06-08 11:00:00,16,68,0.4,974,6,180,"Dunsany",0
"230",2017-06-08 12:00:00,16.3,66,0,1058.2,6,182,"Dunsany",0
"231",2017-06-08 13:00:00,16.3,65,0,1100.5,5,185,"Dunsany",0
"232",2017-06-08 14:00:00,16,65,0,1103.7,4,190,"Dunsany",0
"233",2017-06-08 15:00:00,15.4,65,0,1070.3,4,197,"Dunsany",0
"234",2017-06-08 16:00:00,14.8,67,0,1002.8,3,205,"Dunsany",0
"235",2017-06-08 17:00:00,14,70,1.9,904,3,215,"Dunsany",0
"236",2017-06-08 18:00:00,13.2,73,0,777.6,3,226,"Dunsany",0
"237",2017-06-08 19:00:00,12.5,77,0,632.5,3,237,"Dunsany",0
"238",2017-06-08 20:00:00,11.7,81,0,478.6,4,248,"Dunsany",0
"239",2017-06-08 21:00:00,11.1,85,0,326.1,5,258,"Dunsany",0
"240",2017-06-08 22:00:00,10.5,89,0,184.9,5,268,"Dunsany",0
"241",2017-06-08 23:00:00,10,92,0.2,65,6,275,"Dunsany",0
"242",2017-06-09 00:00:00,9.6,94,0,0,7,280,"Dunsany",0
"243",2017-06-09 01:00:00,9.4,96,0,0,7,283,"Dunsany",0
"244",2017-06-09 02:00:00,9.3,96,0,0,8,285,"Dunsany",0
"245",2017-06-09 03:00:00,9.4,95,0,0,9,285,"Dunsany",0
"246",2017-06-09 04:00:00,9.6,93,0,0,9,285,"Dunsany",0
"247",2017-06-09 05:00:00,10,90,0,44,10,285,"Dunsany",0
"248",2017-06-09 06:00:00,10.6,85,0,168.7,11,285,"Dunsany",0
"249",2017-06-09 07:00:00,11.3,80,0,320.6,12,286,"Dunsany",0
"250",2017-06-09 08:00:00,12.1,74,0,487.5,12,287,"Dunsany",0
"251",2017-06-09 09:00:00,12.8,68,0,657.1,13,288,"Dunsany",0
"252",2017-06-09 10:00:00,13.5,62,0,817,14,289,"Dunsany",0
"253",2017-06-09 11:00:00,14,58,0.3,955,14,290,"Dunsany",0
"254",2017-06-09 12:00:00,14.3,55,0,1061,14,291,"Dunsany",0
"255",2017-06-09 13:00:00,14.4,54,0,1133.6,14,292,"Dunsany",0
"256",2017-06-09 14:00:00,14.2,54,0,1173.6,14,292,"Dunsany",0
"257",2017-06-09 15:00:00,14,55,0,1181.8,13,292,"Dunsany",0
"258",2017-06-09 16:00:00,13.5,57,0,1159,13,291,"Dunsany",0
"259",2017-06-09 17:00:00,13,60,0.2,1106,12,290,"Dunsany",0
"260",2017-06-09 18:00:00,12.4,63,0,1023.2,11,288,"Dunsany",0
"261",2017-06-09 19:00:00,11.7,67,0,909.2,10,285,"Dunsany",0
"262",2017-06-09 20:00:00,10.9,71,0,762.2,10,280,"Dunsany",0
"263",2017-06-09 21:00:00,10,75,0,580.4,9,275,"Dunsany",0
"264",2017-06-09 22:00:00,9,79,0,361.9,8,268,"Dunsany",0
"265",2017-06-09 23:00:00,8,84,0,105,7,260,"Dunsany",0
