"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-07-28 00:00:00,14,95,0.1,0,3,21,"Dunsany",209,0,13,13,0
"2",2018-07-28 01:00:00,13.8,95,0.4,0,5,21,"Dunsany",209,0,NA,13,0
"3",2018-07-28 02:00:00,13.5,96,2.3,0,3,25,"Dunsany",209,0,NA,13,0
"4",2018-07-28 03:00:00,13.4,95,0,0,2,21,"Dunsany",209,0,NA,13,0
"5",2018-07-28 04:00:00,12.4,91,0,0.1,7,26,"Dunsany",209,0,NA,13,0
"6",2018-07-28 05:00:00,11.7,93,0,2.2,10,26,"Dunsany",209,0,NA,13,0
"7",2018-07-28 06:00:00,10.6,93,0.7,12.2,16,26,"Dunsany",209,0,NA,13,0
"8",2018-07-28 07:00:00,10.7,93,1.2,21.9,12,24,"Dunsany",209,0,NA,13,0
"9",2018-07-28 08:00:00,11,90,0.1,12.8,11,24,"Dunsany",209,0,NA,13,0
"10",2018-07-28 09:00:00,11,92,1,12.4,12,24,"Dunsany",209,0,NA,13,1
"11",2018-07-28 10:00:00,10.4,88,1.8,24.9,12,24,"Dunsany",209,0,NA,13,2
"12",2018-07-28 11:00:00,11.1,91,2.4,35.6,8,26,"Dunsany",209,0,13,13,3
"13",2018-07-28 12:00:00,11,89,1.5,81.9,7,24,"Dunsany",209,0,NA,13,4
"14",2018-07-28 13:00:00,13.2,76,0,98.6,10,22,"Dunsany",209,0,NA,13,0
"15",2018-07-28 14:00:00,12.6,79,0.1,150.9,12,23,"Dunsany",209,0,NA,13,0
"16",2018-07-28 15:00:00,14.9,69,0.5,181.6,12,22,"Dunsany",209,0,NA,13,0
"17",2018-07-28 16:00:00,13.1,81,0.5,129.1,15,22,"Dunsany",209,0,NA,13,0
"18",2018-07-28 17:00:00,15.8,63,0.1,93.6,12,26,"Dunsany",209,0,NA,13,0
"19",2018-07-28 18:00:00,13.9,69,0,48.2,13,26,"Dunsany",209,0,NA,13,0
"20",2018-07-28 19:00:00,14.8,63,0,23.5,11,24,"Dunsany",209,0,NA,13,0
"21",2018-07-28 20:00:00,13.7,69,0,3,7,23,"Dunsany",209,0,NA,13,0
"22",2018-07-28 21:00:00,12.4,74,0,0,6,21,"Dunsany",209,0,NA,13,0
"23",2018-07-28 22:00:00,12,72,0,0,8,22,"Dunsany",209,0,NA,13,0
"24",2018-07-28 23:00:00,10.9,78,0,0,5,19,"Dunsany",209,0,NA,13,0
"25",2018-07-29 00:00:00,10.6,81,0,0,5,17,"Dunsany",210,0,NA,13,0
"26",2018-07-29 01:00:00,10.4,81,0,0,3,15,"Dunsany",210,0,NA,13,0
"27",2018-07-29 02:00:00,11.5,83,0,0,5,15,"Dunsany",210,0,NA,13,0
"28",2018-07-29 03:00:00,12.2,82,0,0,5,15,"Dunsany",210,0,NA,13,0
"29",2018-07-29 04:00:00,12.1,87,0,0,4,12,"Dunsany",210,0,NA,13,0
"30",2018-07-29 05:00:00,11.8,91,0.1,3.4,5,7,"Dunsany",210,0,NA,13,0
"31",2018-07-29 06:00:00,11.6,94,0.9,12.7,4,3,"Dunsany",210,0,NA,13,0
