"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-06-07 00:00:00,8.4,88,0,0,6,27,"MoorePark",0
"2",2017-06-07 01:00:00,7.6,90,0,0,3,33,"MoorePark",0
"3",2017-06-07 02:00:00,6.9,92,0,0,2,35,"MoorePark",0
"4",2017-06-07 03:00:00,6.2,93,0,0,1,27,"MoorePark",0
"5",2017-06-07 04:00:00,5.4,93,0,7.1,2,33,"MoorePark",0
"6",2017-06-07 05:00:00,5.8,95,0,39.3,1,6,"MoorePark",0
"7",2017-06-07 06:00:00,7.7,93,0,100.5,2,11,"MoorePark",0
"8",2017-06-07 07:00:00,10.5,84,0,135.2,4,8,"MoorePark",0
"9",2017-06-07 08:00:00,12.9,72,0.1,180.8,5,17,"MoorePark",0
"10",2017-06-07 09:00:00,13.5,66,0,136,7,19,"MoorePark",0
"11",2017-06-07 10:00:00,13.4,70,0,100.8,10,18,"MoorePark",0
"12",2017-06-07 11:00:00,12.1,81,0.9,48.2,7,16,"MoorePark",0
"13",2017-06-07 12:00:00,11.8,86,1.6,42.3,8,13,"MoorePark",0
"14",2017-06-07 13:00:00,12.2,89,0.5,40,9,13,"MoorePark",0
"15",2017-06-07 14:00:00,12.3,90,0.7,48.8,9,13,"MoorePark",0
"16",2017-06-07 15:00:00,13.7,91,0.1,52.6,5,14,"MoorePark",0
"17",2017-06-07 16:00:00,15.7,89,0,52.9,6,20,"MoorePark",0
"18",2017-06-07 17:00:00,16,86,0,43.3,8,21,"MoorePark",0
"19",2017-06-07 18:00:00,16,84,0,24.4,5,23,"MoorePark",0
"20",2017-06-07 19:00:00,15.7,84,0,8.1,5,19,"MoorePark",0
"21",2017-06-07 20:00:00,15.1,85,0,0.6,4,21,"MoorePark",0
"22",2017-06-07 21:00:00,14.7,88,0,0,2,17,"MoorePark",0
"23",2017-06-07 22:00:00,14.4,88,0.4,0,6,20,"MoorePark",0
"24",2017-06-07 23:00:00,13.8,91,0.6,0,4,15,"MoorePark",0
"25",2017-06-08 00:00:00,13.4,92,0.8,0,4,16,"MoorePark",0
"26",2017-06-08 01:00:00,12.8,92,2.1,0,3,13,"MoorePark",0
"27",2017-06-08 02:00:00,12.4,94,2.1,0,3,10,"MoorePark",0
"28",2017-06-08 03:00:00,12.3,94,1.5,0,4,10,"MoorePark",0
"29",2017-06-08 04:00:00,12.3,94,1.2,0.4,4,11,"MoorePark",0
"30",2017-06-08 05:00:00,12.4,94,1.7,6.3,4,10,"MoorePark",0
"31",2017-06-08 05:00:00,13,99,0.7,3,6,206,"MoorePark",0
"32",2017-06-08 06:00:00,13,100,0.5,6,7,214,"MoorePark",0
"33",2017-06-08 07:00:00,13,96,0,27,9,240,"MoorePark",0
"34",2017-06-08 08:00:00,14,83,0.1,127,10,240,"MoorePark",0
"35",2017-06-08 09:00:00,15,82,0.1,174,9,223,"MoorePark",0
"36",2017-06-08 10:00:00,14,82,2.3,220,11,211,"MoorePark",0
"37",2017-06-08 11:00:00,15,86,0.1,147,10,201,"MoorePark",0
"38",2017-06-08 12:00:00,14,79,1.7,167,12,222,"MoorePark",0
"39",2017-06-08 13:00:00,14,82,0.7,183,12,220,"MoorePark",0
"40",2017-06-08 14:00:00,14,76,0.1,197,12,220,"MoorePark",0
"41",2017-06-08 15:00:00,14,73,0,171,12,218,"MoorePark",0
"42",2017-06-08 16:00:00,14,74,0,146,14,218,"MoorePark",0
"43",2017-06-08 17:00:00,13,78,0,93,11,212,"MoorePark",0
"44",2017-06-08 18:00:00,13,83,0,57,10,212,"MoorePark",0
"45",2017-06-08 19:00:00,12,86,0,25,9,217,"MoorePark",0
"46",2017-06-08 20:00:00,11,91,0,5,7,211,"MoorePark",0
"47",2017-06-08 21:00:00,10,94,0,0,7,207,"MoorePark",0
"48",2017-06-08 22:00:00,10,95,0,0,5,200,"MoorePark",0
"49",2017-06-08 23:00:00,9,96,0,0,4,208,"MoorePark",0
"50",2017-06-09 00:00:00,9,97,0,0,4,234,"MoorePark",0
"51",2017-06-09 01:00:00,9,97,0,0,5,258,"MoorePark",0
"52",2017-06-09 02:00:00,9,95,0,0,6,256,"MoorePark",0
"53",2017-06-09 03:00:00,9,94,0,0,6,257,"MoorePark",0
"54",2017-06-09 04:00:00,9,93,0,5,5,254,"MoorePark",0
"55",2017-06-09 05:00:00,10,90,0,37,5,254,"MoorePark",0
"56",2017-06-09 06:00:00,12,85,0,87,4,254,"MoorePark",0
"57",2017-06-09 07:00:00,14,74,0,139,6,254,"MoorePark",0
"58",2017-06-09 08:00:00,15,67,0,154,7,236,"MoorePark",0
"59",2017-06-09 09:00:00,15,61,0,159,7,231,"MoorePark",0
"60",2017-06-09 10:00:00,15,62,0,110,7,222,"MoorePark",0
"61",2017-06-09 11:00:00,16,61,0,134,9,215,"MoorePark",0
"62",2017-06-09 12:00:00,15,64,0,83,8,210,"MoorePark",0
"63",2017-06-09 13:00:00,15,68,0,148,10,202,"MoorePark",0
