"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-07-02 00:00:00,17.8,71,0,0,7,2,"JohnstownCastle",183,0,0,0,0
"2",2018-07-02 01:00:00,17.3,71,0,0,9,1,"JohnstownCastle",183,0,NA,0,0
"3",2018-07-02 02:00:00,15.9,75,0,0,12,35,"JohnstownCastle",183,0,NA,0,0
"4",2018-07-02 03:00:00,15,77,0,0,8,1,"JohnstownCastle",183,0,NA,0,0
"5",2018-07-02 04:00:00,14.3,77,0,3.6,9,35,"JohnstownCastle",183,0,NA,0,0
"6",2018-07-02 05:00:00,13.6,78,0,21.5,9,35,"JohnstownCastle",183,0,NA,0,0
"7",2018-07-02 06:00:00,13.8,77,0,82.4,9,35,"JohnstownCastle",183,0,NA,0,0
"8",2018-07-02 07:00:00,15.7,72,0,152,9,36,"JohnstownCastle",183,0,NA,0,0
"9",2018-07-02 08:00:00,17.3,67,0,202,9,1,"JohnstownCastle",183,0,NA,0,0
"10",2018-07-02 09:00:00,20.4,57,0,252.8,10,4,"JohnstownCastle",183,0,NA,0,0
"11",2018-07-02 10:00:00,20.7,56,0,269.3,13,5,"JohnstownCastle",183,0,NA,0,0
"12",2018-07-02 11:00:00,21.3,51,0,259.4,12,4,"JohnstownCastle",183,0,0,0,0
"13",2018-07-02 12:00:00,20.7,59,0,322.7,11,4,"JohnstownCastle",183,0,NA,0,0
"14",2018-07-02 13:00:00,21.8,55,0,315.5,9,5,"JohnstownCastle",183,0,NA,0,0
"15",2018-07-02 14:00:00,23.1,47,0,237.1,13,4,"JohnstownCastle",183,0,NA,0,0
"16",2018-07-02 15:00:00,22.2,50,0,250.9,11,4,"JohnstownCastle",183,0,NA,0,0
"17",2018-07-02 16:00:00,21.2,58,0,192.8,12,5,"JohnstownCastle",183,0,NA,0,0
"18",2018-07-02 17:00:00,21.9,48,0,145.1,12,4,"JohnstownCastle",183,0,NA,0,0
"19",2018-07-02 18:00:00,21.7,45,0,95.2,12,4,"JohnstownCastle",183,0,NA,0,0
"20",2018-07-02 19:00:00,20.9,48,0,42,10,3,"JohnstownCastle",183,0,NA,0,0
"21",2018-07-02 20:00:00,20.2,49,0,6.8,10,2,"JohnstownCastle",183,0,NA,0,0
"22",2018-07-02 21:00:00,19.5,54,0,0,10,1,"JohnstownCastle",183,0,NA,0,0
"23",2018-07-02 22:00:00,19,56,0,0,10,36,"JohnstownCastle",183,0,NA,0,0
"24",2018-07-02 23:00:00,18.5,57,0,0,8,1,"JohnstownCastle",183,0,NA,0,0
"25",2018-07-03 00:00:00,18,61,0,0,10,4,"JohnstownCastle",184,0,NA,0,0
"26",2018-07-03 01:00:00,17.5,63,0,0,8,2,"JohnstownCastle",184,0,NA,0,0
"27",2018-07-03 02:00:00,17.1,65,0,0,6,3,"JohnstownCastle",184,0,NA,0,0
"28",2018-07-03 03:00:00,16.4,68,0,0,7,4,"JohnstownCastle",184,0,NA,0,0
"29",2018-07-03 04:00:00,16.1,69,0,6.8,7,4,"JohnstownCastle",184,0,NA,0,0
"30",2018-07-03 05:00:00,16.5,67,0,43.9,8,5,"JohnstownCastle",184,0,NA,0,0
"31",2018-07-03 06:00:00,16.9,66,0,96.4,7,5,"JohnstownCastle",184,0,NA,0,0
