"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-07-31 00:00:00,11.5,88,0,0,11,20,"Dunsany",212,0,0,0.5,0
"2",2017-07-31 01:00:00,11.5,88,0,0,10,20,"Dunsany",212,0,NA,0.5,0
"3",2017-07-31 02:00:00,11.4,88,0,0,10,20,"Dunsany",212,0,NA,0.5,0
"4",2017-07-31 03:00:00,11.4,90,0,0,11,21,"Dunsany",212,0,NA,0.5,0
"5",2017-07-31 04:00:00,11.4,91,0,0.8,10,21,"Dunsany",212,0,NA,0.5,0
"6",2017-07-31 05:00:00,11.5,91,0.2,12.1,9,21,"Dunsany",212,0,NA,0.5,0
"7",2017-07-31 06:00:00,11.8,91,0,34.8,9,21,"Dunsany",212,0,NA,0.5,0
"8",2017-07-31 07:00:00,12.2,89,0,108,9,21,"Dunsany",212,0,NA,0.5,0
"9",2017-07-31 08:00:00,13.3,84,0,89,12,22,"Dunsany",212,0,NA,0.5,0
"10",2017-07-31 09:00:00,14.2,81,0,112.2,10,22,"Dunsany",212,0,NA,0.5,0
"11",2017-07-31 10:00:00,13.9,86,0.1,88.9,11,21,"Dunsany",212,0,NA,0.5,0
"12",2017-07-31 11:00:00,14.1,87,0.6,127.6,8,21,"Dunsany",212,0,0,0.5,0
"13",2017-07-31 12:00:00,13.3,88,3.3,163.6,11,27,"Dunsany",212,0,NA,0.5,0
"14",2017-07-31 13:00:00,15.9,79,0.3,127.5,10,22,"Dunsany",212,0,NA,0.9,0
"15",2017-07-31 14:00:00,14.9,77,0.1,196.3,10,24,"Dunsany",212,0,NA,1.4,0
"16",2017-07-31 15:00:00,15.5,75,0,213.7,12,23,"Dunsany",212,0,NA,1.8,0
"17",2017-07-31 16:00:00,17,66,0.1,143.5,12,23,"Dunsany",212,0,NA,2.3,0
"18",2017-07-31 17:00:00,16.3,70,0,68.4,10,23,"Dunsany",212,0,NA,2.8,0
"19",2017-07-31 18:00:00,15.2,81,0.1,37.6,7,24,"Dunsany",212,0,NA,3.2,0
"20",2017-07-31 19:00:00,14.8,80,0,20.9,7,23,"Dunsany",212,0,NA,3.7,0
"21",2017-07-31 20:00:00,14.3,76,0,1,7,22,"Dunsany",212,0,NA,4.1,0
"22",2017-07-31 21:00:00,13.4,82,0,0,3,18,"Dunsany",212,0,NA,4.6,0
"23",2017-07-31 22:00:00,12.8,86,0,0,5,20,"Dunsany",212,0,NA,5,0
"24",2017-07-31 23:00:00,12.7,86,0,0,6,22,"Dunsany",212,0,NA,5.5,0
"25",2017-08-01 00:00:00,12.6,85,0,0,7,22,"Dunsany",213,0,NA,6,0
"26",2017-08-01 01:00:00,12.4,87,0,0,6,21,"Dunsany",213,0,NA,6.4,0
"27",2017-08-01 02:00:00,11.8,89,0,0,6,21,"Dunsany",213,0,NA,6.9,0
"28",2017-08-01 03:00:00,11.4,91,0,0,6,20,"Dunsany",213,0,NA,7.3,0
"29",2017-08-01 04:00:00,10.9,92,0,0.8,7,21,"Dunsany",213,0,NA,7.8,0
"30",2017-08-01 05:00:00,11.2,91,0,14.8,5,19,"Dunsany",213,0,NA,8.2,0
"31",2017-08-01 06:00:00,11.7,90,0,39.5,6,19,"Dunsany",213,0,NA,8.7,0
"32",2017-08-01 07:00:00,12.6,87,0,94.5,8,20,"Dunsany",213,0,NA,9.2,0
"33",2017-08-01 08:00:00,13.4,84,0,118.7,10,22,"Dunsany",213,0,NA,9.6,0
"34",2017-08-01 09:00:00,14.2,81,0,186.6,11,21,"Dunsany",213,0,NA,10.1,0
"35",2017-08-01 10:00:00,15.4,73,0,162.6,10,25,"Dunsany",213,0,NA,10.5,0
"36",2017-08-01 11:00:00,16,68,0,210.8,9,24,"Dunsany",213,0,0,11,0
"37",2017-08-01 12:00:00,16.8,65,0,216.9,9,22,"Dunsany",213,0,NA,11.6,0
"38",2017-08-01 13:00:00,16.6,65,0,209.2,10,22,"Dunsany",213,0,NA,12.2,0
"39",2017-08-01 14:00:00,18.5,58,0.1,189.1,11,22,"Dunsany",213,0,NA,12.8,0
"40",2017-08-01 15:00:00,17.2,69,0,146.7,5,25,"Dunsany",213,0,NA,13.3,0
"41",2017-08-01 16:00:00,17.7,59,0,113.7,14,22,"Dunsany",213,0,NA,13.9,0
"42",2017-08-01 17:00:00,17.9,63,0,62.7,9,22,"Dunsany",213,0,NA,14.5,0
"43",2017-08-01 18:00:00,16.7,65,0,17.7,8,22,"Dunsany",213,0,NA,15.1,0
"44",2017-08-01 19:00:00,14.6,84,0.2,10.2,3,23,"Dunsany",213,0,NA,15.7,0
"45",2017-08-01 20:00:00,14.3,79,0,0.8,4,20,"Dunsany",213,0,NA,16.2,0
"46",2017-08-01 21:00:00,14.2,81,0,0,4,17,"Dunsany",213,0,NA,16.8,0
"47",2017-08-01 22:00:00,13.4,93,0.8,0,8,21,"Dunsany",213,0,NA,17.4,0
"48",2017-08-01 23:00:00,12.8,94,0.1,0,3,15,"Dunsany",213,0,NA,18,0
"49",2017-08-02 00:00:00,12.2,92,0,0,4,14,"Dunsany",214,0,NA,18.6,0
"50",2017-08-02 01:00:00,12.5,88,0,0,4,12,"Dunsany",214,0,NA,19.2,0
"51",2017-08-02 02:00:00,12.3,90,0.1,0,4,11,"Dunsany",214,0,NA,19.8,0
"52",2017-08-02 03:00:00,12.4,88,0.1,0,5,10,"Dunsany",214,0,NA,20.3,0
"53",2017-08-02 04:00:00,12.7,87,0,0,6,9,"Dunsany",214,0,NA,20.9,0
"54",2017-08-02 05:00:00,13.2,93,0,2,7,9,"Dunsany",214,0,NA,21.5,0
"55",2017-08-02 06:00:00,13.7,94,0.5,10.6,8,9,"Dunsany",214,0,NA,22.1,0
"56",2017-08-02 07:00:00,13.3,87,0,21,14,10,"Dunsany",214,0,NA,22.7,0
"57",2017-08-02 08:00:00,14,93,0.2,40.2,16,10,"Dunsany",214,0,NA,23.2,0
"58",2017-08-02 09:00:00,14.4,94,0.5,86.2,17,11,"Dunsany",214,0,NA,23.8,0
"59",2017-08-02 10:00:00,15.8,91,0,52.7,12,11,"Dunsany",214,0,NA,24.4,0
