"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-01 00:00:00,13.6,75,0,0,6,15,"MoorePark",152,0,NA,11
"2",2017-06-01 01:00:00,13.8,73,0,0,7,14,"MoorePark",152,0,NA,11
"3",2017-06-01 02:00:00,13.9,72,0,0,9,16,"MoorePark",152,0,NA,11
"4",2017-06-01 03:00:00,13.7,76,0,0,7,14,"MoorePark",152,0,NA,11
"5",2017-06-01 04:00:00,13.8,78,0,0.1,7,15,"MoorePark",152,0,NA,11
"6",2017-06-01 05:00:00,13.9,80,0,1.5,6,15,"MoorePark",152,0,NA,11
"7",2017-06-01 06:00:00,13.7,86,0,6.4,6,16,"MoorePark",152,0,NA,11
"8",2017-06-01 07:00:00,13.5,90,0,27,6,15,"MoorePark",152,0,NA,11
"9",2017-06-01 08:00:00,14,92,0.5,53.5,6,17,"MoorePark",152,0,NA,11
"10",2017-06-01 09:00:00,14.5,92,0.5,33.8,8,18,"MoorePark",152,0,NA,11
"11",2017-06-01 10:00:00,13,84,0.7,41.6,8,22,"MoorePark",152,0,NA,11
"12",2017-06-01 11:00:00,12.4,80,0.6,33.2,3,20,"MoorePark",152,0,NA,11
"13",2017-06-01 12:00:00,12.1,86,0.7,55.2,2,7,"MoorePark",152,0,0,11
"14",2017-06-01 13:00:00,12.6,86,1,54.1,4,16,"MoorePark",152,0,NA,11
"15",2017-06-01 14:00:00,13,89,0.7,41.2,5,15,"MoorePark",152,0,NA,11
"16",2017-06-01 15:00:00,13.2,89,0.8,48.9,4,19,"MoorePark",152,0,NA,11
"17",2017-06-01 16:00:00,13.3,87,0.7,56.8,3,23,"MoorePark",152,0,NA,11
"18",2017-06-01 17:00:00,13.6,87,0.2,40.7,3,20,"MoorePark",152,0,NA,11
"19",2017-06-01 18:00:00,13.3,86,0,31.5,4,20,"MoorePark",152,0,NA,11
"20",2017-06-01 19:00:00,13.4,84,0,8.9,3,13,"MoorePark",152,0,NA,11
"21",2017-06-01 20:00:00,13.1,86,0.1,1.3,3,14,"MoorePark",152,0,NA,11
"22",2017-06-01 21:00:00,12.6,89,0,0,3,18,"MoorePark",152,0,NA,11
"23",2017-06-01 22:00:00,12.5,90,0,0,1,10,"MoorePark",152,0,NA,11
"24",2017-06-01 23:00:00,12.5,86,0,0,5,20,"MoorePark",152,0,NA,11
"25",2017-06-02 00:00:00,11.6,91,0,0,1,24,"MoorePark",153,0,NA,11
"26",2017-06-02 01:00:00,10.9,92,0,0,1,12,"MoorePark",153,0,NA,11
"27",2017-06-02 02:00:00,9.9,93,0,0,2,20,"MoorePark",153,0,NA,11
"28",2017-06-02 03:00:00,8.6,94,0,0,1,3,"MoorePark",153,0,NA,11
"29",2017-06-02 04:00:00,7.1,93,0,2.1,1,33,"MoorePark",153,0,NA,11
"30",2017-06-02 05:00:00,7.5,94,0,17.1,1,27,"MoorePark",153,0,NA,11
"31",2017-06-02 06:00:00,8.7,95,0,45.8,1,8,"MoorePark",153,0,NA,11
"32",2017-06-02 07:00:00,9.4,96,0,121,1,35,"MoorePark",153,0,NA,11
"33",2017-06-02 08:00:00,9.8,97,0,210.4,1,29,"MoorePark",153,0,NA,11
"34",2017-06-02 09:00:00,10.2,97,0,206,2,25,"MoorePark",153,0,NA,11
"35",2017-06-02 10:00:00,10.4,96,0,251.3,3,21,"MoorePark",153,0,NA,11
"36",2017-06-02 11:00:00,10.5,96,0,158.6,4,26,"MoorePark",153,0,NA,11
"37",2017-06-02 12:00:00,10.6,95,0,233.9,5,28,"MoorePark",153,0,11,11
"38",2017-06-02 13:00:00,10.5,93,0,235.9,8,23,"MoorePark",153,0,NA,11
"39",2017-06-02 14:00:00,10.5,92,0,215.3,9,22,"MoorePark",153,0,NA,11
"40",2017-06-02 15:00:00,10.4,91,0,163.5,6,23,"MoorePark",153,0,NA,11
"41",2017-06-02 16:00:00,10.3,89,0,141.8,7,27,"MoorePark",153,0,NA,11
"42",2017-06-02 17:00:00,10.2,88,0,106.8,6,22,"MoorePark",153,0,NA,11
"43",2017-06-02 18:00:00,10.1,86,0,74.7,7,22,"MoorePark",153,0,NA,11
"44",2017-06-02 19:00:00,10,85,0,25.4,9,22,"MoorePark",153,0,NA,11
"45",2017-06-02 20:00:00,9.9,84,0,3.8,5,22,"MoorePark",153,0,NA,11
"46",2017-06-02 21:00:00,10,83,0,0,5,21,"MoorePark",153,0,NA,11
"47",2017-06-02 22:00:00,10.1,83,0,0,4,20,"MoorePark",153,0,NA,11
"48",2017-06-02 23:00:00,10.2,83,0,0,3,18,"MoorePark",153,0,NA,11
"49",2017-06-03 00:00:00,10.5,84,0,0,4,9,"MoorePark",154,0,NA,11
"50",2017-06-03 01:00:00,10.7,85,0,0,4,14,"MoorePark",154,0,NA,11
"51",2017-06-03 02:00:00,10.5,86,0,0,3,10,"MoorePark",154,0,NA,11
"52",2017-06-03 03:00:00,10.8,87,0.2,0,3,13,"MoorePark",154,0,NA,11
"53",2017-06-03 04:00:00,9.9,84,0.5,2,3,23,"MoorePark",154,0,NA,11
"54",2017-06-03 05:00:00,8.9,87,0,31.3,3,15,"MoorePark",154,0,NA,11
"55",2017-06-03 06:00:00,10.1,84,0,69.3,3,17,"MoorePark",154,0,NA,11
"56",2017-06-03 07:00:00,11,83,0,135,6,20,"MoorePark",154,0,NA,11
"57",2017-06-03 08:00:00,12.6,75,0,141.4,6,22,"MoorePark",154,0,NA,11
"58",2017-06-03 09:00:00,10.9,78,0.3,138,13,27,"MoorePark",154,0,NA,11
"59",2017-06-03 10:00:00,13.7,70,0.3,248.8,6,24,"MoorePark",154,0,NA,11
"60",2017-06-03 11:00:00,14.8,56,0,234.1,10,26,"MoorePark",154,0,NA,11
"61",2017-06-03 12:00:00,15.5,55,0.1,154.1,5,22,"MoorePark",154,0,0,11
"62",2017-06-03 13:00:00,14.4,60,0,145.6,8,29,"MoorePark",154,0,NA,11
"63",2017-06-03 14:00:00,15.2,62,1.3,185.6,6,26,"MoorePark",154,0,NA,11
"64",2017-06-03 15:00:00,14.6,67,0.3,157.6,8,29,"MoorePark",154,0,NA,11
"65",2017-06-03 16:00:00,15.8,52,0,89.3,8,27,"MoorePark",154,0,NA,11
"66",2017-06-03 17:00:00,14.8,57,0,118.3,10,23,"MoorePark",154,0,NA,11
"67",2017-06-03 18:00:00,14.6,57,0,114.1,9,23,"MoorePark",154,0,NA,11
"68",2017-06-03 19:00:00,14.3,56,0,29.3,9,22,"MoorePark",154,0,NA,11
"69",2017-06-03 20:00:00,12.8,64,0,3.7,8,21,"MoorePark",154,0,NA,11
"70",2017-06-03 21:00:00,11.6,71,0,0,4,21,"MoorePark",154,0,NA,11
"71",2017-06-03 22:00:00,10.6,76,0,0,3,24,"MoorePark",154,0,NA,11
"72",2017-06-03 23:00:00,9.5,81,0,0,3,21,"MoorePark",154,0,NA,11
"73",2017-06-04 00:00:00,10.2,83,0.1,0,4,22,"MoorePark",155,0,NA,11
"74",2017-06-04 01:00:00,9.6,83,0,0,4,22,"MoorePark",155,0,NA,11
"75",2017-06-04 02:00:00,8.2,88,0,0,1,21,"MoorePark",155,0,NA,11
"76",2017-06-04 03:00:00,6.8,91,0,0,2,5,"MoorePark",155,0,NA,11
"77",2017-06-04 04:00:00,6.2,93,0,5.8,2,8,"MoorePark",155,0,NA,11
"78",2017-06-04 05:00:00,6.4,94,0,38.5,2,13,"MoorePark",155,0,NA,11
"79",2017-06-04 06:00:00,8.8,88,0,84.4,2,7,"MoorePark",155,0,NA,11
"80",2017-06-04 07:00:00,10.9,79,0,96.7,2,16,"MoorePark",155,0,NA,11
"81",2017-06-04 08:00:00,11.8,72,0,190.2,5,23,"MoorePark",155,0,NA,11
"82",2017-06-04 09:00:00,13.5,65,0,138.1,7,25,"MoorePark",155,0,NA,11
"83",2017-06-04 10:00:00,14.4,60,0,102.8,7,21,"MoorePark",155,0,NA,11
"84",2017-06-04 11:00:00,11.7,77,0.6,153.1,6,24,"MoorePark",155,0,NA,11
