"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-12-18 00:00:00,2.7,98,0,0,2,21,"Dunsany",352,0,0,28.5,0
"2",2017-12-18 01:00:00,2.5,99,0,0,1,24,"Dunsany",352,0,NA,28.5,0
"3",2017-12-18 02:00:00,2,98,0,0,2,20,"Dunsany",352,0,NA,28.5,0
"4",2017-12-18 03:00:00,2.2,99,0,0,2,17,"Dunsany",352,0,NA,28.5,0
"5",2017-12-18 04:00:00,1.3,99,0,0,4,15,"Dunsany",352,0,NA,28.5,0
"6",2017-12-18 05:00:00,1.4,99,0,0,4,18,"Dunsany",352,0,NA,28.5,0
"7",2017-12-18 06:00:00,2,99,0,0,2,20,"Dunsany",352,0,NA,28.5,0
"8",2017-12-18 07:00:00,0.8,99,0,0,1,35,"Dunsany",352,0,NA,28.5,0
"9",2017-12-18 08:00:00,-0.2,99,0,1.6,3,19,"Dunsany",352,0,NA,28.5,0
"10",2017-12-18 09:00:00,1.3,99,0,20.2,3,16,"Dunsany",352,0,NA,28.5,0
"11",2017-12-18 10:00:00,2.9,98,0,41.6,4,16,"Dunsany",352,0,NA,28.5,0
"12",2017-12-18 11:00:00,4.3,91,0,49.3,5,16,"Dunsany",352,0,0,28.5,0
"13",2017-12-18 12:00:00,6.4,78,0,67.7,4,20,"Dunsany",352,0,NA,28.5,0
"14",2017-12-18 13:00:00,7.9,74,0,56.2,6,20,"Dunsany",352,0,NA,28.9,0
"15",2017-12-18 14:00:00,8.1,75,0,35,5,20,"Dunsany",352,0,NA,29.4,0
"16",2017-12-18 15:00:00,8.1,76,0,12.7,4,18,"Dunsany",352,0,NA,29.8,0
"17",2017-12-18 16:00:00,7.9,78,0,0.9,6,20,"Dunsany",352,0,NA,30.3,0
"18",2017-12-18 17:00:00,7.3,87,0,0,6,19,"Dunsany",352,0,NA,30.8,0
"19",2017-12-18 18:00:00,7.4,89,0,0,7,19,"Dunsany",352,0,NA,31.2,0
"20",2017-12-18 19:00:00,7.5,90,0,0,7,19,"Dunsany",352,0,NA,31.7,0
"21",2017-12-18 20:00:00,7.2,93,0,0,7,19,"Dunsany",352,0,NA,32.1,0
"22",2017-12-18 21:00:00,7.1,94,0,0,5,18,"Dunsany",352,0,NA,32.6,0
"23",2017-12-18 22:00:00,7.2,95,0,0,5,22,"Dunsany",352,0,NA,33,0
"24",2017-12-18 23:00:00,7.4,95,0,0,6,19,"Dunsany",352,0,NA,33.5,0
"25",2017-12-19 00:00:00,7.6,96,0,0,7,20,"Dunsany",353,0,NA,34,0
"26",2017-12-19 01:00:00,7.9,97,0,0,8,20,"Dunsany",353,0,NA,34.4,0
"27",2017-12-19 02:00:00,8,98,0,0,7,19,"Dunsany",353,0,NA,34.9,0
"28",2017-12-19 03:00:00,8.2,98,0,0,6,18,"Dunsany",353,0,NA,35.3,0
"29",2017-12-19 04:00:00,8.4,98,0,0,5,19,"Dunsany",353,0,NA,35.8,0
"30",2017-12-19 05:00:00,8.7,98,0,0,7,20,"Dunsany",353,0,NA,36.2,0
"31",2017-12-19 06:00:00,8.7,98,0,0,8,21,"Dunsany",353,0,NA,36.7,0
"32",2017-12-19 07:00:00,8.7,98,0,0,7,20,"Dunsany",353,0,NA,37.2,0
"33",2017-12-19 08:00:00,8.7,98,0.1,0.4,7,19,"Dunsany",353,0,NA,37.6,0
"34",2017-12-19 09:00:00,8.9,98,0.1,6,7,19,"Dunsany",353,0,NA,38.1,0
"35",2017-12-19 10:00:00,9.2,98,0,38.6,7,17,"Dunsany",353,0,NA,38.5,0
"36",2017-12-19 11:00:00,10.3,96,0,30.8,7,19,"Dunsany",353,0,11,39,0
"37",2017-12-19 12:00:00,10.7,94,0,29.2,7,19,"Dunsany",353,0,NA,39.6,0
"38",2017-12-19 13:00:00,10.9,93,0,28.6,8,19,"Dunsany",353,0,NA,40.2,0
"39",2017-12-19 14:00:00,11.1,93,0,21.4,7,19,"Dunsany",353,0,NA,40.9,0
"40",2017-12-19 15:00:00,11,92,0,8,8,20,"Dunsany",353,0,NA,41.5,0
"41",2017-12-19 16:00:00,10.7,91,0,0.2,7,19,"Dunsany",353,0,NA,42.1,0
"42",2017-12-19 17:00:00,10.2,92,0,0,8,20,"Dunsany",353,0,NA,42.8,0
"43",2017-12-19 18:00:00,9.9,93,0,0,7,18,"Dunsany",353,0,NA,43.4,0
"44",2017-12-19 19:00:00,9.8,94,0,0,7,19,"Dunsany",353,0,NA,44,0
"45",2017-12-19 20:00:00,10.6,93,0,0,10,20,"Dunsany",353,0,NA,44.6,0
"46",2017-12-19 21:00:00,10.7,94,0,0,8,20,"Dunsany",353,0,NA,45.2,0
"47",2017-12-19 22:00:00,10.9,93,0,0,9,21,"Dunsany",353,0,NA,45.9,0
"48",2017-12-19 23:00:00,10.7,93,0,0,10,19,"Dunsany",353,0,NA,46.5,0
"49",2017-12-20 00:00:00,10.6,93,0,0,9,20,"Dunsany",354,0,NA,47.1,0
"50",2017-12-20 01:00:00,10.6,93,0,0,10,19,"Dunsany",354,0,NA,47.8,0
"51",2017-12-20 02:00:00,10.5,94,0,0,9,19,"Dunsany",354,0,NA,48.4,0
"52",2017-12-20 03:00:00,10.7,93,0,0,9,19,"Dunsany",354,0,NA,49,0
"53",2017-12-20 04:00:00,11,92,0,0,9,20,"Dunsany",354,0,NA,49.6,0
"54",2017-12-20 05:00:00,11.1,93,0,0,11,21,"Dunsany",354,0,NA,50.2,1
"55",2017-12-20 06:00:00,10.9,96,0,0,9,21,"Dunsany",354,0,NA,50.9,2
"56",2017-12-20 07:00:00,11.1,97,0,0,9,21,"Dunsany",354,1,NA,51.5,3
"57",2017-12-20 08:00:00,11,98,0.1,0.3,8,23,"Dunsany",354,2,NA,52.1,4
"58",2017-12-20 09:00:00,11.1,98,0.2,8.8,7,25,"Dunsany",354,3,NA,52.8,5
"59",2017-12-20 10:00:00,10.6,97,0.1,23.7,6,26,"Dunsany",354,4,NA,53.4,6
"60",2017-12-20 11:00:00,10.6,98,0,27.1,5,24,"Dunsany",354,5,17,54,7
"61",2017-12-20 12:00:00,10.6,96,0.1,22,5,26,"Dunsany",354,6,NA,54.4,8
"62",2017-12-20 13:00:00,10.6,95,0,10.3,4,25,"Dunsany",354,7,NA,54.8,9
"63",2017-12-20 14:00:00,10.4,96,0,8.7,3,24,"Dunsany",354,8,NA,55.2,10
"64",2017-12-20 15:00:00,10.2,97,0,2.2,3,24,"Dunsany",354,9,NA,55.7,11
"65",2017-12-20 16:00:00,10,97,0,0,3,19,"Dunsany",354,10,NA,56.1,12
"66",2017-12-20 17:00:00,9.7,97,0,0,1,27,"Dunsany",354,0,NA,56.5,0
"67",2017-12-20 18:00:00,9.5,97,0,0,4,11,"Dunsany",354,0,NA,56.9,0
"68",2017-12-20 19:00:00,9.5,98,0,0,2,4,"Dunsany",354,0,NA,57.3,0
"69",2017-12-20 20:00:00,9.2,98,0,0,3,8,"Dunsany",354,0,NA,57.8,0
"70",2017-12-20 21:00:00,9.1,98,0,0,4,11,"Dunsany",354,0,NA,58.2,0
"71",2017-12-20 22:00:00,9.6,98,0,0,6,11,"Dunsany",354,0,NA,58.6,0
"72",2017-12-20 23:00:00,9.7,99,0,0,5,13,"Dunsany",354,0,NA,59,0
"73",2017-12-21 00:00:00,9.8,98,0,0,5,12,"Dunsany",355,0,NA,59.4,0
"74",2017-12-21 01:00:00,9.9,98,0.1,0,4,14,"Dunsany",355,0,NA,59.8,0
"75",2017-12-21 02:00:00,10.3,98,0.1,0,6,19,"Dunsany",355,0,NA,60.2,0
"76",2017-12-21 03:00:00,11,98,0,0,9,22,"Dunsany",355,0,NA,60.7,0
"77",2017-12-21 04:00:00,11.4,93,0,0,10,22,"Dunsany",355,0,NA,61.1,0
"78",2017-12-21 05:00:00,11.3,94,0,0,9,21,"Dunsany",355,0,NA,61.5,0
"79",2017-12-21 06:00:00,11.2,95,0,0,8,21,"Dunsany",355,0,NA,61.9,0
"80",2017-12-21 07:00:00,11.1,93,0,0,10,21,"Dunsany",355,0,NA,62.3,0
