"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2019-05-24 00:00:00,13.3,91,0,0,3,28,"OakPark",144,0,0,0,0
"2",2019-05-24 01:00:00,13.3,91,0,0,4,29,"OakPark",144,0,NA,0,0
"3",2019-05-24 02:00:00,12,88,0,0,6,30,"OakPark",144,0,NA,0,0
"4",2019-05-24 03:00:00,10.8,91,0,0,4,32,"OakPark",144,0,NA,0,0
"5",2019-05-24 04:00:00,10.5,93,0,2.4,3,36,"OakPark",144,0,NA,0,0
"6",2019-05-24 05:00:00,10,95,0,15.4,1,34,"OakPark",144,0,NA,0,0
"7",2019-05-24 06:00:00,11.2,95,0,28.8,2,12,"OakPark",144,0,NA,0,0
"8",2019-05-24 07:00:00,12.1,91,0,49.3,2,8,"OakPark",144,0,NA,0,0
"9",2019-05-24 08:00:00,13.5,81,0,70.4,1,29,"OakPark",144,0,NA,0,0
"10",2019-05-24 09:00:00,14.3,77,0,90.8,4,29,"OakPark",144,0,NA,0,0
"11",2019-05-24 10:00:00,14.4,77,0,74.6,4,36,"OakPark",144,0,NA,0,0
"12",2019-05-24 11:00:00,14.7,78,0,79,3,35,"OakPark",144,0,0,0,0
"13",2019-05-24 12:00:00,14.9,77,0,79.9,4,34,"OakPark",144,0,NA,0,0
"14",2019-05-24 13:00:00,15.5,73,0,172.7,3,28,"OakPark",144,0,NA,0,0
"15",2019-05-24 14:00:00,17,68,0,105.2,2,22,"OakPark",144,0,NA,0,0
"16",2019-05-24 15:00:00,17.3,67,0,78.7,4,30,"OakPark",144,0,NA,0,0
"17",2019-05-24 16:00:00,17,71,0,64.9,4,30,"OakPark",144,0,NA,0,0
"18",2019-05-24 17:00:00,17,69,0,68.9,6,30,"OakPark",144,0,NA,0,0
"19",2019-05-24 18:00:00,17,68,0,30,5,28,"OakPark",144,0,NA,0,0
"20",2019-05-24 19:00:00,16.1,71,0,10,8,29,"OakPark",144,0,NA,0,0
"21",2019-05-24 20:00:00,15.4,77,0,0.7,3,29,"OakPark",144,0,NA,0,0
"22",2019-05-24 21:00:00,14.3,84,0,0,3,29,"OakPark",144,0,NA,0,0
"23",2019-05-24 22:00:00,12.6,88,0,0,5,28,"OakPark",144,0,NA,0,0
"24",2019-05-24 23:00:00,12.6,85,0,0,5,29,"OakPark",144,0,NA,0,0
"25",2019-05-25 00:00:00,11.8,88,0,0,1,30,"OakPark",145,0,NA,0,0
"26",2019-05-25 01:00:00,11.5,90,0,0,1,27,"OakPark",145,0,NA,0,0
"27",2019-05-25 02:00:00,11.7,89,0,0,2,30,"OakPark",145,0,NA,0,0
"28",2019-05-25 03:00:00,11.5,88,0,0,3,29,"OakPark",145,0,NA,0,0
"29",2019-05-25 04:00:00,11.6,89,0,1,1,33,"OakPark",145,0,NA,0,0
"30",2019-05-25 05:00:00,11.4,92,0,9.6,1,5,"OakPark",145,0,NA,0,0
"31",2019-05-25 06:00:00,11.9,91,0,21.9,2,18,"OakPark",145,0,NA,0,0
"32",2019-05-25 07:00:00,12.6,88,0,33.7,1,14,"OakPark",145,0,NA,0,0
"33",2019-05-25 08:00:00,12.6,90,0.1,48.7,1,12,"OakPark",145,0,NA,0,0
"34",2019-05-25 09:00:00,13.7,87,0,70.4,4,20,"OakPark",145,0,NA,0,0
"35",2019-05-25 10:00:00,14.8,86,0,79.6,7,25,"OakPark",145,0,NA,0,0
"36",2019-05-25 11:00:00,15.5,84,0,155.4,8,26,"OakPark",145,0,0,0,0
"37",2019-05-25 12:00:00,17.3,75,0,93.9,8,25,"OakPark",145,0,NA,0,0
"38",2019-05-25 13:00:00,16.4,77,0,149.4,6,22,"OakPark",145,0,NA,0,0
