"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-07-06 00:00:00,15.1,83,0,0,1,31,"Gurteen",187,0,0,0,0
"2",2018-07-06 01:00:00,13.3,88,0,0,2,34,"Gurteen",187,0,NA,0,0
"3",2018-07-06 02:00:00,12.6,92,0,0,1,34,"Gurteen",187,0,NA,0,0
"4",2018-07-06 03:00:00,13.5,93,0,0,0,9,"Gurteen",187,0,NA,0,0
"5",2018-07-06 04:00:00,13.6,93,0,2,1,28,"Gurteen",187,0,NA,0,0
"6",2018-07-06 05:00:00,13.5,94,0,11.2,1,21,"Gurteen",187,0,NA,0,0
"7",2018-07-06 06:00:00,14.1,90,0,31.1,3,28,"Gurteen",187,0,NA,0,0
"8",2018-07-06 07:00:00,14.8,86,0,53.7,4,28,"Gurteen",187,0,NA,0,0
"9",2018-07-06 08:00:00,15.7,80,0,82.6,4,24,"Gurteen",187,0,NA,0,0
"10",2018-07-06 09:00:00,17.4,74,0,204.3,4,25,"Gurteen",187,0,NA,0,0
"11",2018-07-06 10:00:00,19.3,65,0,166.5,6,29,"Gurteen",187,0,NA,0,0
"12",2018-07-06 11:00:00,19.8,62,0,162.2,5,25,"Gurteen",187,0,0,0,0
"13",2018-07-06 12:00:00,20.9,55,0,211.5,5,29,"Gurteen",187,0,NA,0,0
"14",2018-07-06 13:00:00,21.9,54,0,268.4,9,23,"Gurteen",187,0,NA,0,0
"15",2018-07-06 14:00:00,23.3,46,0,297,8,28,"Gurteen",187,0,NA,0,0
"16",2018-07-06 15:00:00,22.5,50,0,229.2,9,23,"Gurteen",187,0,NA,0,0
"17",2018-07-06 16:00:00,23.6,50,0,146,11,24,"Gurteen",187,0,NA,0,0
"18",2018-07-06 17:00:00,21.6,56,0,91.3,8,27,"Gurteen",187,0,NA,0,0
"19",2018-07-06 18:00:00,21.4,54,0,60,8,29,"Gurteen",187,0,NA,0,0
"20",2018-07-06 19:00:00,20.4,64,0,26.3,8,27,"Gurteen",187,0,NA,0,0
"21",2018-07-06 20:00:00,19.4,68,0,4.6,6,27,"Gurteen",187,0,NA,0,0
"22",2018-07-06 21:00:00,18.9,70,0,0,6,26,"Gurteen",187,0,NA,0,0
"23",2018-07-06 22:00:00,17.7,78,0,0,5,31,"Gurteen",187,0,NA,0,0
"24",2018-07-06 23:00:00,15.6,83,0,0,2,29,"Gurteen",187,0,NA,0,0
"25",2018-07-07 00:00:00,15.1,86,0,0,1,26,"Gurteen",188,0,NA,0,0
"26",2018-07-07 01:00:00,14.8,87,0,0,3,26,"Gurteen",188,0,NA,0,0
"27",2018-07-07 02:00:00,12.9,93,0,0,2,12,"Gurteen",188,0,NA,0,0
"28",2018-07-07 03:00:00,11.9,92,0,0,1,17,"Gurteen",188,0,NA,0,0
"29",2018-07-07 04:00:00,12.3,94,0,5,2,16,"Gurteen",188,0,NA,0,0
"30",2018-07-07 05:00:00,14.7,91,0,35.8,3,19,"Gurteen",188,0,NA,0,0
"31",2018-07-07 06:00:00,15.6,86,0,89.1,4,18,"Gurteen",188,0,NA,0,0
"32",2018-07-07 07:00:00,17.8,76,0,144.1,5,17,"Gurteen",188,0,NA,0,0
"33",2018-07-07 08:00:00,19.1,67,0,167.7,5,22,"Gurteen",188,0,NA,0,0
"34",2018-07-07 09:00:00,20.2,61,0,142.3,5,19,"Gurteen",188,0,NA,0,0
"35",2018-07-07 10:00:00,21.2,55,0,183.6,3,20,"Gurteen",188,0,NA,0,0
"36",2018-07-07 11:00:00,21.9,54,0,222.7,5,21,"Gurteen",188,0,0,0,0
"37",2018-07-07 12:00:00,23,50,0,170.8,7,23,"Gurteen",188,0,NA,0,0
"38",2018-07-07 13:00:00,23.9,48,0,185.1,7,23,"Gurteen",188,0,NA,0,0
"39",2018-07-07 14:00:00,23.1,51,0,254.7,5,27,"Gurteen",188,0,NA,0,0
"40",2018-07-07 15:00:00,24.5,47,0,185.9,8,22,"Gurteen",188,0,NA,0,0
"41",2018-07-07 16:00:00,24.5,46,0,181.6,5,26,"Gurteen",188,0,NA,0,0
"42",2018-07-07 17:00:00,24.7,44,0,147.9,8,21,"Gurteen",188,0,NA,0,0
"43",2018-07-07 18:00:00,24.7,45,0,109.7,7,18,"Gurteen",188,0,NA,0,0
"44",2018-07-07 19:00:00,24.6,46,0,47.9,7,24,"Gurteen",188,0,NA,0,0
"45",2018-07-07 20:00:00,20,66,0,8.6,9,31,"Gurteen",188,0,NA,0,0
"46",2018-07-07 21:00:00,17.4,75,0,0.1,5,30,"Gurteen",188,0,NA,0,0
"47",2018-07-07 22:00:00,15.3,82,0,0,4,28,"Gurteen",188,0,NA,0,0
"48",2018-07-07 23:00:00,14.4,86,0,0,4,28,"Gurteen",188,0,NA,0,0
"49",2018-07-08 00:00:00,13.8,91,0,0,2,15,"Gurteen",189,0,NA,0,0
"50",2018-07-08 01:00:00,15.3,88,0,0,2,25,"Gurteen",189,0,NA,0,0
"51",2018-07-08 02:00:00,15.5,88,0,0,2,26,"Gurteen",189,0,NA,0,0
"52",2018-07-08 03:00:00,15.5,89,0,0,1,11,"Gurteen",189,0,NA,0,0
"53",2018-07-08 04:00:00,15.7,88,0,2.1,2,24,"Gurteen",189,0,NA,0,0
"54",2018-07-08 05:00:00,15.7,88,0,10.7,1,20,"Gurteen",189,0,NA,0,0
"55",2018-07-08 06:00:00,16.4,87,0,29.5,2,23,"Gurteen",189,0,NA,0,0
"56",2018-07-08 07:00:00,17.1,86,0,58.2,2,28,"Gurteen",189,0,NA,0,0
"57",2018-07-08 08:00:00,17.8,81,0,98.4,3,26,"Gurteen",189,0,NA,0,0
"58",2018-07-08 09:00:00,19.5,70,0,163,4,30,"Gurteen",189,0,NA,0,0
"59",2018-07-08 10:00:00,21.2,58,0,228,4,24,"Gurteen",189,0,NA,0,0
"60",2018-07-08 11:00:00,21.6,55,0,197,5,26,"Gurteen",189,0,0,0,0
"61",2018-07-08 12:00:00,21.2,64,0,196.7,8,29,"Gurteen",189,0,NA,0,0
"62",2018-07-08 13:00:00,21.9,58,0,160.4,7,32,"Gurteen",189,0,NA,0,0
"63",2018-07-08 14:00:00,22.1,61,0,161.4,8,30,"Gurteen",189,0,NA,0,0
"64",2018-07-08 15:00:00,21.8,63,0,93.7,9,29,"Gurteen",189,0,NA,0,0
"65",2018-07-08 16:00:00,21.6,63,0,88.7,6,29,"Gurteen",189,0,NA,0,0
"66",2018-07-08 17:00:00,21.8,62,0,80.4,7,30,"Gurteen",189,0,NA,0,0
"67",2018-07-08 18:00:00,21.5,61,0,66.7,8,28,"Gurteen",189,0,NA,0,0
"68",2018-07-08 19:00:00,21.8,60,0,48.6,8,29,"Gurteen",189,0,NA,0,0
"69",2018-07-08 20:00:00,20.7,62,0,10,6,29,"Gurteen",189,0,NA,0,0
"70",2018-07-08 21:00:00,17.9,73,0,0.1,4,30,"Gurteen",189,0,NA,0,0
"71",2018-07-08 22:00:00,15.1,85,0,0,3,29,"Gurteen",189,0,NA,0,0
"72",2018-07-08 23:00:00,14.8,91,0,0,4,26,"Gurteen",189,0,NA,0,0
"73",2018-07-09 00:00:00,14.2,94,0,0,3,25,"Gurteen",190,0,NA,0,0
"74",2018-07-09 01:00:00,13.1,94,0,0,3,28,"Gurteen",190,0,NA,0,0
"75",2018-07-09 02:00:00,13.9,97,0,0,2,29,"Gurteen",190,0,NA,0,0
"76",2018-07-09 03:00:00,14.3,97,0,0,4,33,"Gurteen",190,0,NA,0,0
"77",2018-07-09 04:00:00,14.3,98,0,1.8,6,34,"Gurteen",190,0,NA,0,0
"78",2018-07-09 05:00:00,14.7,96,0,13.8,3,33,"Gurteen",190,0,NA,0,0
"79",2018-07-09 06:00:00,15.2,94,0,34.8,4,33,"Gurteen",190,0,NA,0,0
"80",2018-07-09 07:00:00,15.8,88,0,88.7,6,33,"Gurteen",190,0,NA,0,0
"81",2018-07-09 08:00:00,17,80,0,138,6,36,"Gurteen",190,0,NA,0,0
"82",2018-07-09 09:00:00,18.5,70,0,207,6,35,"Gurteen",190,0,NA,0,0
"83",2018-07-09 10:00:00,19.5,64,0,212.3,6,35,"Gurteen",190,0,NA,0,0
"84",2018-07-09 11:00:00,20.3,59,0,191.9,6,32,"Gurteen",190,0,0,0,0
"85",2018-07-09 12:00:00,20.7,58,0,190.7,7,34,"Gurteen",190,0,NA,0,0
"86",2018-07-09 13:00:00,20.9,55,0,271.6,6,35,"Gurteen",190,0,NA,0,0
"87",2018-07-09 14:00:00,21.2,52,0,288.4,5,36,"Gurteen",190,0,NA,0,0
"88",2018-07-09 15:00:00,22.4,47,0,259.4,6,29,"Gurteen",190,0,NA,0,0
"89",2018-07-09 16:00:00,22.6,47,0,211,5,35,"Gurteen",190,0,NA,0,0
"90",2018-07-09 17:00:00,22.5,49,0,161.9,7,34,"Gurteen",190,0,NA,0,0
"91",2018-07-09 18:00:00,22.2,49,0,100.5,7,35,"Gurteen",190,0,NA,0,0
"92",2018-07-09 19:00:00,21.3,54,0,47.2,7,36,"Gurteen",190,0,NA,0,0
"93",2018-07-09 20:00:00,19.7,59,0,9.6,6,36,"Gurteen",190,0,NA,0,0
"94",2018-07-09 21:00:00,16.8,71,0,0.1,4,35,"Gurteen",190,0,NA,0,0
"95",2018-07-09 22:00:00,15.3,76,0,0,3,1,"Gurteen",190,0,NA,0,0
"96",2018-07-09 23:00:00,13.4,82,0,0,6,35,"Gurteen",190,0,NA,0,0
"97",2018-07-10 00:00:00,12,87,0,0,4,35,"Gurteen",191,0,NA,0,0
"98",2018-07-10 01:00:00,11.8,87,0,0,5,2,"Gurteen",191,0,NA,0,0
"99",2018-07-10 02:00:00,10.9,88,0,0,5,2,"Gurteen",191,0,NA,0,0
"100",2018-07-10 03:00:00,9.7,91,0,0,3,2,"Gurteen",191,0,NA,0,0
"101",2018-07-10 04:00:00,8.6,92,0,4.8,2,3,"Gurteen",191,0,NA,0,0
"102",2018-07-10 05:00:00,8,95,0,36.6,1,35,"Gurteen",191,0,NA,0,0
"103",2018-07-10 06:00:00,10.1,91,0,89.4,3,34,"Gurteen",191,0,NA,0,0
"104",2018-07-10 07:00:00,12.3,82,0,135.6,3,1,"Gurteen",191,0,NA,0,0
