"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-30 00:00:00,14,91,0,0,5,19,"OakPark",0
"2",2017-05-30 01:00:00,13.7,94,0,0,4,18,"OakPark",0
"3",2017-05-30 02:00:00,13.4,96,0,0,5,20,"OakPark",0
"4",2017-05-30 03:00:00,13.4,92,0,0,5,17,"OakPark",0
"5",2017-05-30 04:00:00,13.2,94,0,2.4,4,18,"OakPark",0
"6",2017-05-30 05:00:00,13.2,95,0,21.5,4,18,"OakPark",0
"7",2017-05-30 06:00:00,13.3,95,0,64.2,3,17,"OakPark",0
"8",2017-05-30 07:00:00,14.7,85,0,92.6,7,24,"OakPark",0
"9",2017-05-30 08:00:00,15.5,83,0,109.6,6,22,"OakPark",0
"10",2017-05-30 09:00:00,16,77,0,102.2,8,23,"OakPark",0
"11",2017-05-30 10:00:00,16.9,76,0,89.4,6,22,"OakPark",0
"12",2017-05-30 11:00:00,16.9,73,0,119.3,12,25,"OakPark",0
"13",2017-05-30 12:00:00,15,92,1,123.4,10,26,"OakPark",0
"14",2017-05-30 13:00:00,16.6,79,0.4,194.9,9,26,"OakPark",0
"15",2017-05-30 14:00:00,17,79,0,212.4,9,33,"OakPark",0
"16",2017-05-30 15:00:00,17.2,67,0,170.9,8,33,"OakPark",0
"17",2017-05-30 16:00:00,18,58,0,172.1,7,32,"OakPark",0
"18",2017-05-30 17:00:00,18,55,0,122.9,6,34,"OakPark",0
"19",2017-05-30 18:00:00,17.4,59,0,82.3,6,34,"OakPark",0
"20",2017-05-30 19:00:00,16.9,61,0,48.2,3,35,"OakPark",0
"21",2017-05-30 20:00:00,16.7,62,0,5.7,2,35,"OakPark",0
"22",2017-05-30 21:00:00,13.4,81,0,0,1,1,"OakPark",0
"23",2017-05-30 22:00:00,11.3,90,0,0,1,30,"OakPark",0
"24",2017-05-30 23:00:00,10.5,91,0,0,3,1,"OakPark",0
"25",2017-05-31 00:00:00,9,96,0,0,2,30,"OakPark",0
"26",2017-05-31 01:00:00,8.4,97,0,0,1,1,"OakPark",0
"27",2017-05-31 02:00:00,8,98,0,0,2,33,"OakPark",0
"28",2017-05-31 03:00:00,7.7,97,0,0,1,1,"OakPark",0
"29",2017-05-31 04:00:00,7.2,97,0,3.3,1,7,"OakPark",0
"30",2017-05-31 05:00:00,9.6,99,0,18.1,2,13,"OakPark",0
"31",2017-05-31 05:00:00,12,88,0,22,5,110,"OakPark",0
"32",2017-05-31 06:00:00,13,85,0,66,7,115,"OakPark",0
"33",2017-05-31 07:00:00,14,84,0,97,9,124,"OakPark",0
"34",2017-05-31 08:00:00,14,88,0.1,51,8,121,"OakPark",0
"35",2017-05-31 09:00:00,14,92,0.2,36,9,136,"OakPark",0
"36",2017-05-31 10:00:00,16,74,0.1,113,10,177,"OakPark",0
"37",2017-05-31 11:00:00,17,67,0,193,11,174,"OakPark",0
"38",2017-05-31 12:00:00,18,62,0,261,11,172,"OakPark",0
"39",2017-05-31 13:00:00,18,63,0,235,11,171,"OakPark",0
"40",2017-05-31 14:00:00,16,72,0,109,11,184,"OakPark",0
"41",2017-05-31 15:00:00,16,73,0.2,108,12,191,"OakPark",0
"42",2017-05-31 16:00:00,16,79,0.3,95,10,191,"OakPark",0
"43",2017-05-31 17:00:00,16,75,0,89,10,187,"OakPark",0
"44",2017-05-31 18:00:00,15,79,0,51,8,180,"OakPark",0
"45",2017-05-31 19:00:00,14,84,0,24,8,179,"OakPark",0
"46",2017-05-31 20:00:00,13,90,0,3,8,180,"OakPark",0
"47",2017-05-31 21:00:00,12,92,0,0,9,189,"OakPark",0
"48",2017-05-31 22:00:00,12,89,0,0,9,190,"OakPark",0
"49",2017-05-31 23:00:00,12,86,0,0,9,181,"OakPark",0
"50",2017-06-01 00:00:00,12,88,0,0,9,186,"OakPark",0
"51",2017-06-01 01:00:00,13,87,0,0,10,180,"OakPark",0
"52",2017-06-01 02:00:00,13,92,0,0,10,185,"OakPark",0
"53",2017-06-01 03:00:00,13,91,0,0,11,192,"OakPark",0
"54",2017-06-01 04:00:00,14,93,0,2,10,190,"OakPark",0
"55",2017-06-01 05:00:00,14,88,0,13,11,191,"OakPark",0
"56",2017-06-01 06:00:00,14,85,0,22,11,193,"OakPark",0
"57",2017-06-01 07:00:00,15,79,0,58,14,195,"OakPark",0
"58",2017-06-01 08:00:00,15,82,0.1,38,13,194,"OakPark",0
