"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-13 00:00:00,12.3,96,0,0,8,23,"JohnstownCastle",164,0,NA,28
"2",2017-06-13 01:00:00,12.2,96,0,0,10,23,"JohnstownCastle",164,0,NA,28
"3",2017-06-13 02:00:00,12.2,95,0,0,8,22,"JohnstownCastle",164,0,NA,28
"4",2017-06-13 03:00:00,12.3,95,0,0,6,23,"JohnstownCastle",164,0,NA,28
"5",2017-06-13 04:00:00,12.3,95,0,2.3,8,23,"JohnstownCastle",164,0,NA,28
"6",2017-06-13 05:00:00,12.3,95,0,18.6,8,23,"JohnstownCastle",164,0,NA,28
"7",2017-06-13 06:00:00,12.7,94,0,34.7,8,23,"JohnstownCastle",164,0,NA,28
"8",2017-06-13 07:00:00,13,93,0,70.3,10,23,"JohnstownCastle",164,0,NA,28
"9",2017-06-13 08:00:00,13.6,89,0,92.1,11,22,"JohnstownCastle",164,0,NA,28
"10",2017-06-13 09:00:00,13.9,86,0,140.4,12,23,"JohnstownCastle",164,0,NA,28
"11",2017-06-13 10:00:00,14.2,86,0,144,11,22,"JohnstownCastle",164,0,NA,28
"12",2017-06-13 11:00:00,15.1,84,0,150.6,9,24,"JohnstownCastle",164,0,NA,28
"13",2017-06-13 12:00:00,14.7,84,0,152.4,10,22,"JohnstownCastle",164,0,0,28
"14",2017-06-13 13:00:00,14.7,85,0,209.4,10,22,"JohnstownCastle",164,0,NA,28.4
"15",2017-06-13 14:00:00,15.6,74,0,210.8,11,22,"JohnstownCastle",164,0,NA,28.8
"16",2017-06-13 15:00:00,15.5,80,0,142.4,12,22,"JohnstownCastle",164,0,NA,29.2
"17",2017-06-13 16:00:00,15.5,80,0,180.5,11,22,"JohnstownCastle",164,0,NA,29.7
"18",2017-06-13 17:00:00,15,80,0,75.8,10,22,"JohnstownCastle",164,0,NA,30.1
"19",2017-06-13 18:00:00,14.3,86,0,35.1,10,22,"JohnstownCastle",164,0,NA,30.5
"20",2017-06-13 19:00:00,14,86,0,18.8,8,20,"JohnstownCastle",164,0,NA,30.9
"21",2017-06-13 20:00:00,13.1,90,0,3,6,21,"JohnstownCastle",164,0,NA,31.3
"22",2017-06-13 21:00:00,12.1,95,0,0,5,20,"JohnstownCastle",164,0,NA,31.8
"23",2017-06-13 22:00:00,12.2,96,0,0,7,19,"JohnstownCastle",164,0,NA,32.2
"24",2017-06-13 23:00:00,12.7,94,0,0,5,19,"JohnstownCastle",164,0,NA,32.6
"25",2017-06-14 00:00:00,12.6,95,0,0,5,19,"JohnstownCastle",165,0,NA,33
"26",2017-06-14 01:00:00,11.8,98,0,0,5,19,"JohnstownCastle",165,0,NA,33.4
"27",2017-06-14 02:00:00,11.9,99,0,0,5,19,"JohnstownCastle",165,0,NA,33.8
"28",2017-06-14 03:00:00,12,99,0,0,5,19,"JohnstownCastle",165,0,NA,34.2
"29",2017-06-14 04:00:00,11.7,100,0,6,5,19,"JohnstownCastle",165,0,NA,34.7
"30",2017-06-14 05:00:00,11.7,100,0,36.7,4,18,"JohnstownCastle",165,0,NA,35.1
"31",2017-06-14 06:00:00,12.5,99,0,42.7,5,15,"JohnstownCastle",165,0,NA,35.5
"32",2017-06-14 07:00:00,12.8,94,0,76,6,17,"JohnstownCastle",165,0,NA,35.9
"33",2017-06-14 08:00:00,13.6,90,0,142.3,6,18,"JohnstownCastle",165,0,NA,36.3
"34",2017-06-14 09:00:00,14.5,80,0,211.2,8,19,"JohnstownCastle",165,0,NA,36.8
"35",2017-06-14 10:00:00,14.9,78,0,145.3,10,19,"JohnstownCastle",165,0,NA,37.2
"36",2017-06-14 11:00:00,15.1,79,0,201.8,8,21,"JohnstownCastle",165,0,NA,37.6
"37",2017-06-14 12:00:00,15.2,78,0,274,9,20,"JohnstownCastle",165,0,13,38
"38",2017-06-14 13:00:00,15.7,74,0,131.5,10,17,"JohnstownCastle",165,0,NA,38.5
"39",2017-06-14 14:00:00,14,80,0,98.3,9,20,"JohnstownCastle",165,0,NA,39
"40",2017-06-14 15:00:00,14.2,78,0,35.1,12,21,"JohnstownCastle",165,0,NA,39.5
"41",2017-06-14 16:00:00,13.8,84,0,37.8,9,21,"JohnstownCastle",165,0,NA,40
"42",2017-06-14 17:00:00,13.9,88,0,27.2,9,19,"JohnstownCastle",165,0,NA,40.5
"43",2017-06-14 18:00:00,13.8,89,0,37.8,9,21,"JohnstownCastle",165,0,NA,41
"44",2017-06-14 19:00:00,13.9,89,0,18,9,22,"JohnstownCastle",165,0,NA,41.5
"45",2017-06-14 20:00:00,13.7,90,0,2.1,8,20,"JohnstownCastle",165,0,NA,42
"46",2017-06-14 21:00:00,13.5,92,0,0,9,19,"JohnstownCastle",165,0,NA,42.5
"47",2017-06-14 22:00:00,13.3,94,0,0,9,18,"JohnstownCastle",165,0,NA,43
"48",2017-06-14 23:00:00,13.5,95,0,0,10,19,"JohnstownCastle",165,0,NA,43.5
"49",2017-06-15 00:00:00,13.4,98,0.7,0,10,19,"JohnstownCastle",166,0,NA,44
"50",2017-06-15 01:00:00,13.7,99,1,0,14,21,"JohnstownCastle",166,0,NA,44.5
"51",2017-06-15 02:00:00,13.3,97,0,0,11,23,"JohnstownCastle",166,0,NA,45
"52",2017-06-15 03:00:00,12.7,96,0,0,10,24,"JohnstownCastle",166,0,NA,45.5
"53",2017-06-15 04:00:00,12,96,0,10.2,8,23,"JohnstownCastle",166,0,NA,46
"54",2017-06-15 05:00:00,12,94,0,43.3,8,23,"JohnstownCastle",166,0,NA,46.5
"55",2017-06-15 06:00:00,12.4,92,0,76.5,12,23,"JohnstownCastle",166,0,NA,47
"56",2017-06-15 07:00:00,13.1,88,0,120.1,11,23,"JohnstownCastle",166,0,NA,47.5
"57",2017-06-15 08:00:00,14,83,0,200.4,11,24,"JohnstownCastle",166,0,NA,48
"58",2017-06-15 09:00:00,14.4,82,0.1,232.4,13,23,"JohnstownCastle",166,0,NA,48.5
"59",2017-06-15 10:00:00,15.4,80,0,266.4,14,22,"JohnstownCastle",166,0,NA,49
"60",2017-06-15 11:00:00,15.7,76,0,305.4,14,23,"JohnstownCastle",166,0,NA,49.5
"61",2017-06-15 12:00:00,15.8,77,0,330,15,23,"JohnstownCastle",166,0,15,50
"62",2017-06-15 13:00:00,16.2,73,0,310.5,16,24,"JohnstownCastle",166,0,NA,50.5
"63",2017-06-15 14:00:00,15.8,74,0,179.2,15,23,"JohnstownCastle",166,0,NA,51
"64",2017-06-15 15:00:00,14.8,79,0,101.8,14,23,"JohnstownCastle",166,0,NA,51.5
"65",2017-06-15 16:00:00,15.1,78,0,117.3,10,23,"JohnstownCastle",166,0,NA,52
"66",2017-06-15 17:00:00,16.4,73,0,114.5,11,24,"JohnstownCastle",166,0,NA,52.5
"67",2017-06-15 18:00:00,15.9,79,0,95.6,6,21,"JohnstownCastle",166,0,NA,53
"68",2017-06-15 19:00:00,16.1,63,0,39.6,9,26,"JohnstownCastle",166,0,NA,53.5
"69",2017-06-15 20:00:00,15.3,67,0,6.7,8,26,"JohnstownCastle",166,0,NA,54
"70",2017-06-15 21:00:00,13.7,68,0,0,7,26,"JohnstownCastle",166,0,NA,54.5
"71",2017-06-15 22:00:00,12.9,72,0,0,5,26,"JohnstownCastle",166,0,NA,55
"72",2017-06-15 23:00:00,11.7,84,0,0,3,22,"JohnstownCastle",166,0,NA,55.5
"73",2017-06-16 00:00:00,11.6,90,0,0,3,22,"JohnstownCastle",167,0,NA,56
"74",2017-06-16 01:00:00,12.4,90,0,0,6,22,"JohnstownCastle",167,0,NA,56.5
"75",2017-06-16 02:00:00,12.7,88,0,0,6,23,"JohnstownCastle",167,0,NA,57
"76",2017-06-16 03:00:00,12.8,90,0,0.1,8,25,"JohnstownCastle",167,0,NA,57.5
"77",2017-06-16 04:00:00,12.9,89,0,4.5,6,25,"JohnstownCastle",167,0,NA,58
"78",2017-06-16 05:00:00,12.9,89,0,8.3,4,18,"JohnstownCastle",167,0,NA,58.5
"79",2017-06-16 06:00:00,13.3,92,0,32.3,4,21,"JohnstownCastle",167,0,NA,59
"80",2017-06-16 07:00:00,13.9,91,0,76.6,7,22,"JohnstownCastle",167,0,NA,59.5
"81",2017-06-16 08:00:00,14.5,89,0,89.1,10,22,"JohnstownCastle",167,0,NA,60
"82",2017-06-16 09:00:00,14.3,90,0,112.3,9,22,"JohnstownCastle",167,0,NA,60.5
"83",2017-06-16 10:00:00,15.1,86,0,187.3,9,22,"JohnstownCastle",167,0,NA,61
"84",2017-06-16 11:00:00,16.8,83,0,206.3,8,22,"JohnstownCastle",167,0,NA,61.5
"85",2017-06-16 12:00:00,17.5,81,0,314.9,10,23,"JohnstownCastle",167,0,10,62
"86",2017-06-16 13:00:00,18.7,78,0,312.9,11,22,"JohnstownCastle",167,0,NA,61.5
"87",2017-06-16 14:00:00,19.7,79,0,258.9,10,22,"JohnstownCastle",167,0,NA,60.9
"88",2017-06-16 15:00:00,19.2,80,0,250.1,8,22,"JohnstownCastle",167,0,NA,60.4
"89",2017-06-16 16:00:00,18.1,79,0,197.1,11,22,"JohnstownCastle",167,0,NA,59.8
"90",2017-06-16 17:00:00,18.1,80,0,149.1,9,23,"JohnstownCastle",167,0,NA,59.3
"91",2017-06-16 18:00:00,17.5,81,0,86.3,11,22,"JohnstownCastle",167,0,NA,58.8
"92",2017-06-16 19:00:00,16.2,86,0,27.9,9,22,"JohnstownCastle",167,0,NA,58.2
"93",2017-06-16 20:00:00,14.4,91,0,7.9,8,23,"JohnstownCastle",167,0,NA,57.7
"94",2017-06-16 21:00:00,13.7,94,0,0.1,9,23,"JohnstownCastle",167,0,NA,57.1
"95",2017-06-16 22:00:00,13.4,95,0,0,9,23,"JohnstownCastle",167,0,NA,56.6
"96",2017-06-16 23:00:00,13.2,96,0,0,8,22,"JohnstownCastle",167,0,NA,56
"97",2017-06-17 00:00:00,13.1,96,0,0,9,23,"JohnstownCastle",168,0,NA,55.5
"98",2017-06-17 01:00:00,12.8,97,0,0,7,24,"JohnstownCastle",168,0,NA,55
"99",2017-06-17 02:00:00,12.6,97,0,0,9,23,"JohnstownCastle",168,0,NA,54.4
"100",2017-06-17 03:00:00,12.6,97,0,0,10,25,"JohnstownCastle",168,0,NA,53.9
"101",2017-06-17 04:00:00,12.3,98,0,8.2,6,23,"JohnstownCastle",168,0,NA,53.3
"102",2017-06-17 05:00:00,12.5,98,0,44.9,5,23,"JohnstownCastle",168,0,NA,52.8
"103",2017-06-17 06:00:00,13.5,95,0,98.4,6,23,"JohnstownCastle",168,0,NA,52.2
"104",2017-06-17 07:00:00,14.8,92,0,154.3,10,23,"JohnstownCastle",168,0,NA,51.7
"105",2017-06-17 08:00:00,15.5,87,0,209.8,10,23,"JohnstownCastle",168,0,NA,51.2
"106",2017-06-17 09:00:00,15.3,87,0,257.8,10,22,"JohnstownCastle",168,0,NA,50.6
"107",2017-06-17 10:00:00,16.1,84,0,293.6,10,24,"JohnstownCastle",168,0,NA,50.1
"108",2017-06-17 11:00:00,16.6,82,0,311.4,10,24,"JohnstownCastle",168,0,NA,49.5
"109",2017-06-17 12:00:00,17,81,0,317.7,10,22,"JohnstownCastle",168,0,12,49
