"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-05-31 00:00:00,7.7,92,0,0,2,1,"Gurteen",151,0,NA,6
"2",2017-05-31 01:00:00,6.9,91,0,0,2,1,"Gurteen",151,0,NA,6
"3",2017-05-31 02:00:00,6.6,92,0,0,1,4,"Gurteen",151,0,NA,6
"4",2017-05-31 03:00:00,6.7,93,0,0,1,4,"Gurteen",151,0,NA,6
"5",2017-05-31 04:00:00,5.4,94,0,4,1,24,"Gurteen",151,0,NA,6
"6",2017-05-31 05:00:00,6.3,95,0,30.7,3,20,"Gurteen",151,0,NA,6
"7",2017-05-31 06:00:00,10.5,85,0,85.4,3,15,"Gurteen",151,0,NA,6
"8",2017-05-31 07:00:00,12.5,83,0,123.3,8,13,"Gurteen",151,0,NA,6
"9",2017-05-31 08:00:00,14.4,82,0,175,10,14,"Gurteen",151,0,NA,6
"10",2017-05-31 09:00:00,15.5,80,0,220.7,10,13,"Gurteen",151,0,NA,6
"11",2017-05-31 10:00:00,16.9,73,0,254.1,11,15,"Gurteen",151,0,NA,6
"12",2017-05-31 11:00:00,18.3,67,0,245.3,11,16,"Gurteen",151,0,NA,6
"13",2017-05-31 12:00:00,18.5,63,0,146.4,10,17,"Gurteen",151,0,0,6
"14",2017-05-31 13:00:00,19,65,0,256,12,18,"Gurteen",151,0,NA,6
"15",2017-05-31 14:00:00,19.5,60,0,192.8,13,17,"Gurteen",151,0,NA,6
"16",2017-05-31 15:00:00,18.1,62,0,119.1,14,17,"Gurteen",151,0,NA,6
"17",2017-05-31 16:00:00,17.1,67,0,165.5,16,16,"Gurteen",151,0,NA,6
"18",2017-05-31 17:00:00,18.1,62,0,101.9,15,16,"Gurteen",151,0,NA,6
"19",2017-05-31 18:00:00,16.3,64,0,48,14,17,"Gurteen",151,0,NA,6
"20",2017-05-31 19:00:00,15.4,68,0,18.2,11,17,"Gurteen",151,0,NA,6
"21",2017-05-31 20:00:00,14.6,70,0,4.3,12,17,"Gurteen",151,0,NA,6
"22",2017-05-31 21:00:00,13.2,70,0,0,5,16,"Gurteen",151,0,NA,6
"23",2017-05-31 22:00:00,12.9,74,0,0,12,17,"Gurteen",151,0,NA,6
"24",2017-05-31 23:00:00,12.4,76,0,0,10,19,"Gurteen",151,0,NA,6
"25",2017-06-01 00:00:00,12.2,77,0,0,8,17,"Gurteen",152,0,NA,6
"26",2017-06-01 01:00:00,12.6,72,0,0,5,11,"Gurteen",152,0,NA,6
"27",2017-06-01 02:00:00,12.6,72,0,0,5,16,"Gurteen",152,0,NA,6
"28",2017-06-01 03:00:00,12.4,77,0,0,4,9,"Gurteen",152,0,NA,6
