"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-23 00:00:00,13.3,89,0,0,3,16,"MoorePark",0
"2",2017-05-23 01:00:00,13.4,90,0,0,2,17,"MoorePark",0
"3",2017-05-23 02:00:00,13.2,91,0,0,2,11,"MoorePark",0
"4",2017-05-23 03:00:00,13.3,90,0,0,2,16,"MoorePark",0
"5",2017-05-23 04:00:00,13.3,91,0,1.1,1,11,"MoorePark",0
"6",2017-05-23 05:00:00,13.2,92,0,12.4,1,11,"MoorePark",0
"7",2017-05-23 06:00:00,13.7,91,0,46.9,1,11,"MoorePark",0
"8",2017-05-23 07:00:00,14.8,86,0,54.9,2,15,"MoorePark",0
"9",2017-05-23 08:00:00,15.8,82,0,65.8,2,35,"MoorePark",0
"10",2017-05-23 09:00:00,16.3,79,0,54.1,2,26,"MoorePark",0
"11",2017-05-23 10:00:00,16.5,78,0,81.8,2,28,"MoorePark",0
"12",2017-05-23 11:00:00,17.2,77,0,152.1,6,27,"MoorePark",0
"13",2017-05-23 12:00:00,18.1,75,0,153.3,5,28,"MoorePark",0
"14",2017-05-23 13:00:00,18.9,68,0,205.8,6,26,"MoorePark",0
"15",2017-05-23 14:00:00,19.7,68,0,251.4,6,27,"MoorePark",0
"16",2017-05-23 15:00:00,20.7,66,0,157.6,6,29,"MoorePark",0
"17",2017-05-23 16:00:00,20.6,65,0,83.5,4,27,"MoorePark",0
"18",2017-05-23 17:00:00,20.6,66,0,131.7,4,25,"MoorePark",0
"19",2017-05-23 18:00:00,20.9,66,0,62.8,4,18,"MoorePark",0
"20",2017-05-23 19:00:00,19.8,70,0,20.1,7,27,"MoorePark",0
"21",2017-05-23 20:00:00,18,77,0,1.9,4,26,"MoorePark",0
"22",2017-05-23 21:00:00,16.4,82,0,0,3,26,"MoorePark",0
"23",2017-05-23 22:00:00,14.6,88,0,0,3,19,"MoorePark",0
"24",2017-05-23 23:00:00,13.1,91,0,0,1,9,"MoorePark",0
"25",2017-05-24 00:00:00,12.7,93,0,0,1,32,"MoorePark",0
"26",2017-05-24 01:00:00,12.8,94,0,0,1,1,"MoorePark",0
"27",2017-05-24 02:00:00,13.6,93,0,0,1,15,"MoorePark",0
"28",2017-05-24 03:00:00,13.4,91,0,0,4,21,"MoorePark",0
"29",2017-05-24 04:00:00,13.1,92,0,0.6,3,17,"MoorePark",0
"30",2017-05-24 05:00:00,12.9,92,0,9,4,18,"MoorePark",0
"31",2017-05-24 05:00:00,12,99,0,20,3,221,"MoorePark",0
"32",2017-05-24 06:00:00,12,99,0,39,3,221,"MoorePark",0
"33",2017-05-24 07:00:00,13,95,0,80,3,223,"MoorePark",0
"34",2017-05-24 08:00:00,14,91,0,117,2,229,"MoorePark",0
"35",2017-05-24 09:00:00,16,85,0,180,2,231,"MoorePark",0
"36",2017-05-24 10:00:00,18,75,0,249,2,215,"MoorePark",0
"37",2017-05-24 11:00:00,20,68,0,245,3,205,"MoorePark",0
"38",2017-05-24 12:00:00,20,64,0,215,3,195,"MoorePark",0
"39",2017-05-24 13:00:00,21,60,0,254,4,180,"MoorePark",0
"40",2017-05-24 14:00:00,20,68,0,238,7,170,"MoorePark",0
"41",2017-05-24 15:00:00,19,75,0,232,8,169,"MoorePark",0
"42",2017-05-24 16:00:00,18,77,0,188,7,165,"MoorePark",0
"43",2017-05-24 17:00:00,16,82,0,135,6,167,"MoorePark",0
"44",2017-05-24 18:00:00,15,87,0,78,6,166,"MoorePark",0
"45",2017-05-24 19:00:00,13,92,0,30,5,167,"MoorePark",0
"46",2017-05-24 20:00:00,12,96,0,2,4,162,"MoorePark",0
"47",2017-05-24 21:00:00,11,97,0,0,4,157,"MoorePark",0
"48",2017-05-24 22:00:00,11,98,0,0,4,143,"MoorePark",0
"49",2017-05-24 23:00:00,11,98,0,0,5,133,"MoorePark",0
"50",2017-05-25 00:00:00,11,99,0,0,6,137,"MoorePark",0
"51",2017-05-25 01:00:00,11,99,0,0,6,131,"MoorePark",0
"52",2017-05-25 02:00:00,11,99,0,0,6,126,"MoorePark",0
"53",2017-05-25 03:00:00,11,99,0,0,6,126,"MoorePark",0
