"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-09 00:00:00,10.4,93,0.3,0,7,21,"Dunsany",160,0,NA,12
"2",2017-06-09 01:00:00,10,93,0,0,7,23,"Dunsany",160,0,NA,12
"3",2017-06-09 02:00:00,9.5,95,0,0,5,22,"Dunsany",160,0,NA,12
"4",2017-06-09 03:00:00,9.8,96,0,0.1,5,21,"Dunsany",160,0,NA,12
"5",2017-06-09 04:00:00,9.6,96,0,6.4,6,21,"Dunsany",160,0,NA,12
"6",2017-06-09 05:00:00,9.5,96,0,36.1,7,22,"Dunsany",160,0,NA,12
"7",2017-06-09 06:00:00,10.1,96,0,48,5,22,"Dunsany",160,0,NA,12
"8",2017-06-09 07:00:00,11,94,0,104.5,8,22,"Dunsany",160,0,NA,12
"9",2017-06-09 08:00:00,12.4,89,0,117.1,8,24,"Dunsany",160,0,NA,12
"10",2017-06-09 09:00:00,13.4,82,0,177.2,9,25,"Dunsany",160,0,NA,12
"11",2017-06-09 10:00:00,14.6,76,0,251.1,9,25,"Dunsany",160,0,NA,12
"12",2017-06-09 11:00:00,16.5,64,0,184.6,9,24,"Dunsany",160,0,NA,12
"13",2017-06-09 12:00:00,16.5,71,0,241.5,8,25,"Dunsany",160,0,0,12
"14",2017-06-09 13:00:00,17.3,62,0.1,169.5,11,22,"Dunsany",160,0,NA,12.4
"15",2017-06-09 14:00:00,17.5,62,0,163.8,9,22,"Dunsany",160,0,NA,12.8
"16",2017-06-09 15:00:00,17.4,60,0,119.9,10,22,"Dunsany",160,0,NA,13.2
"17",2017-06-09 16:00:00,17.2,61,0,66.2,9,22,"Dunsany",160,0,NA,13.7
"18",2017-06-09 17:00:00,16.6,67,0,35.6,7,19,"Dunsany",160,0,NA,14.1
"19",2017-06-09 18:00:00,15.6,75,0,19.3,10,19,"Dunsany",160,0,NA,14.5
"20",2017-06-09 19:00:00,14.5,79,0,7,9,18,"Dunsany",160,0,NA,14.9
"21",2017-06-09 20:00:00,12.9,84,0.1,0.4,9,19,"Dunsany",160,0,NA,15.3
"22",2017-06-09 21:00:00,12.1,90,0.5,0,7,16,"Dunsany",160,0,NA,15.8
"23",2017-06-09 22:00:00,12.1,90,0.2,0,6,15,"Dunsany",160,0,NA,16.2
"24",2017-06-09 23:00:00,11.8,91,0.9,0,8,14,"Dunsany",160,0,NA,16.6
"25",2017-06-10 00:00:00,11.5,93,1.8,0,9,14,"Dunsany",161,0,NA,17
"26",2017-06-10 01:00:00,11.7,95,2.8,0,9,13,"Dunsany",161,0,NA,17.4
"27",2017-06-10 02:00:00,12.6,93,2.1,0,10,15,"Dunsany",161,0,NA,17.8
"28",2017-06-10 03:00:00,12.9,93,2.4,0,12,15,"Dunsany",161,0,NA,18.2
"29",2017-06-10 04:00:00,13.6,93,1.3,1,10,17,"Dunsany",161,0,NA,18.7
