"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2019-05-24 00:00:00,11.6,92,0,0,3,23,"Gurteen",144,0,0,21,0
"2",2019-05-24 01:00:00,11.9,90,0,0,3,25,"Gurteen",144,0,NA,21,0
"3",2019-05-24 02:00:00,11.9,94,0,0,5,22,"Gurteen",144,0,NA,21,0
"4",2019-05-24 03:00:00,11.7,92,0,0,6,23,"Gurteen",144,0,NA,21,0
"5",2019-05-24 04:00:00,11.4,94,0,2.6,3,20,"Gurteen",144,0,NA,21,0
"6",2019-05-24 05:00:00,11.5,96,0,21,3,21,"Gurteen",144,0,NA,21,0
"7",2019-05-24 06:00:00,11.9,95,0,41.5,4,21,"Gurteen",144,0,NA,21,0
"8",2019-05-24 07:00:00,12.5,95,0.1,88.8,4,22,"Gurteen",144,0,NA,21,0
"9",2019-05-24 08:00:00,13.5,86,0,58.7,4,28,"Gurteen",144,0,NA,21,0
"10",2019-05-24 09:00:00,12.9,91,0,85.1,7,28,"Gurteen",144,0,NA,21,0
"11",2019-05-24 10:00:00,13.6,88,0,120.5,7,31,"Gurteen",144,0,NA,21,0
"12",2019-05-24 11:00:00,15.1,79,0,131.9,3,30,"Gurteen",144,0,0,21,0
"13",2019-05-24 12:00:00,15.5,75,0,103,8,29,"Gurteen",144,0,NA,21,0
"14",2019-05-24 13:00:00,15.1,76,0,83,9,28,"Gurteen",144,0,NA,21,0
"15",2019-05-24 14:00:00,15.4,73,0,124.1,7,28,"Gurteen",144,0,NA,21,0
"16",2019-05-24 15:00:00,16.5,69,0,58.8,7,29,"Gurteen",144,0,NA,21,0
"17",2019-05-24 16:00:00,16,73,0,77.3,8,27,"Gurteen",144,0,NA,21,0
"18",2019-05-24 17:00:00,15.9,73,0,37.8,8,29,"Gurteen",144,0,NA,21,0
"19",2019-05-24 18:00:00,15.5,73,0,46.9,9,27,"Gurteen",144,0,NA,21,0
"20",2019-05-24 19:00:00,15.1,74,0,13.5,7,27,"Gurteen",144,0,NA,21,0
"21",2019-05-24 20:00:00,14.1,80,0,2,5,27,"Gurteen",144,0,NA,21,0
"22",2019-05-24 21:00:00,13.2,84,0,0,3,26,"Gurteen",144,0,NA,21,0
"23",2019-05-24 22:00:00,12.7,84,0,0,5,26,"Gurteen",144,0,NA,21,0
"24",2019-05-24 23:00:00,12.4,85,0,0,3,22,"Gurteen",144,0,NA,21,0
"25",2019-05-25 00:00:00,11.1,90,0,0,4,20,"Gurteen",145,0,NA,21,0
"26",2019-05-25 01:00:00,11.5,91,0,0,2,22,"Gurteen",145,0,NA,21,0
"27",2019-05-25 02:00:00,11.6,91,0,0,3,23,"Gurteen",145,0,NA,21,0
