"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-08 00:00:00,13.3,99,1.7,0,7,20,"JohnstownCastle",159,0,NA,36
"2",2017-06-08 01:00:00,13.1,99,1.6,0,7,19,"JohnstownCastle",159,0,NA,36
"3",2017-06-08 02:00:00,13,99,2.8,0,9,19,"JohnstownCastle",159,0,NA,36
"4",2017-06-08 03:00:00,13,99,1.9,0,10,18,"JohnstownCastle",159,0,NA,36
"5",2017-06-08 04:00:00,12.9,99,2.8,0.1,13,19,"JohnstownCastle",159,0,NA,36
"6",2017-06-08 05:00:00,12.9,99,3.1,3.5,10,19,"JohnstownCastle",159,0,NA,36
"7",2017-06-08 06:00:00,13,99,3.4,15.3,12,18,"JohnstownCastle",159,0,NA,36
"8",2017-06-08 07:00:00,13.2,99,1.9,47.8,10,23,"JohnstownCastle",159,0,NA,36
"9",2017-06-08 08:00:00,13.3,98,0.2,84.2,12,23,"JohnstownCastle",159,0,NA,36
"10",2017-06-08 09:00:00,13.6,98,0,39.3,11,22,"JohnstownCastle",159,0,NA,36
"11",2017-06-08 10:00:00,13.8,98,0.1,90.8,12,21,"JohnstownCastle",159,0,NA,36
"12",2017-06-08 11:00:00,13.9,97,0.1,103.7,14,21,"JohnstownCastle",159,1,NA,36
"13",2017-06-08 12:00:00,13.8,95,0.1,215.7,14,21,"JohnstownCastle",159,2,14,36
"14",2017-06-08 13:00:00,13.6,88,0,218.8,16,22,"JohnstownCastle",159,0,NA,36.5
"15",2017-06-08 14:00:00,13.3,86,0,180,18,22,"JohnstownCastle",159,0,NA,37
"16",2017-06-08 15:00:00,13,83,0,210.8,18,22,"JohnstownCastle",159,0,NA,37.5
"17",2017-06-08 16:00:00,12.6,83,0,147.9,16,22,"JohnstownCastle",159,0,NA,38
"18",2017-06-08 17:00:00,12.2,84,0,109.3,16,22,"JohnstownCastle",159,0,NA,38.5
