"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-11 00:00:00,6.1,95,0,0,4,35,"JohnstownCastle",0
"2",2017-05-11 01:00:00,6.5,95,0,0,5,35,"JohnstownCastle",0
"3",2017-05-11 02:00:00,6,94,0,0,7,34,"JohnstownCastle",0
"4",2017-05-11 03:00:00,5.1,90,0,0,7,34,"JohnstownCastle",0
"5",2017-05-11 04:00:00,5.2,89,0,1.3,7,34,"JohnstownCastle",0
"6",2017-05-11 05:00:00,5.5,89,0,26.1,7,34,"JohnstownCastle",0
"7",2017-05-11 06:00:00,7.1,85,0,77.2,6,35,"JohnstownCastle",0
"8",2017-05-11 07:00:00,8.9,81,0,97.3,7,36,"JohnstownCastle",0
"9",2017-05-11 08:00:00,10.6,81,0,121.3,6,1,"JohnstownCastle",0
"10",2017-05-11 09:00:00,11.6,82,0,79.2,10,5,"JohnstownCastle",0
"11",2017-05-11 10:00:00,11.3,81,0,59.4,8,6,"JohnstownCastle",0
"12",2017-05-11 11:00:00,11.1,86,0,78.5,7,5,"JohnstownCastle",0
"13",2017-05-11 12:00:00,11.9,78,0.1,185.9,7,5,"JohnstownCastle",0
"14",2017-05-11 13:00:00,12.6,74,0,254.5,7,5,"JohnstownCastle",0
"15",2017-05-11 14:00:00,13,76,0,143.2,7,6,"JohnstownCastle",0
"16",2017-05-11 15:00:00,12.1,78,0,66.4,5,7,"JohnstownCastle",0
"17",2017-05-11 16:00:00,12.3,81,0,56.4,6,5,"JohnstownCastle",0
"18",2017-05-11 17:00:00,11.9,80,0,25.5,6,5,"JohnstownCastle",0
"19",2017-05-11 18:00:00,11.7,80,0,8.7,5,6,"JohnstownCastle",0
"20",2017-05-11 19:00:00,10.8,91,0.1,1,3,6,"JohnstownCastle",0
"21",2017-05-11 20:00:00,10.7,94,0.1,0,2,34,"JohnstownCastle",0
"22",2017-05-11 21:00:00,10.6,94,0,0,3,35,"JohnstownCastle",0
"23",2017-05-11 22:00:00,10.2,94,0,0,5,35,"JohnstownCastle",0
"24",2017-05-11 23:00:00,10.8,94,0,0,4,3,"JohnstownCastle",0
"25",2017-05-12 00:00:00,11,94,0,0,4,2,"JohnstownCastle",0
"26",2017-05-12 01:00:00,11.1,96,0.2,0,3,3,"JohnstownCastle",0
"27",2017-05-12 02:00:00,11.1,96,0.6,0,4,6,"JohnstownCastle",0
"28",2017-05-12 03:00:00,11.1,97,0.8,0,3,2,"JohnstownCastle",0
"29",2017-05-12 04:00:00,11.1,97,0,0.4,5,2,"JohnstownCastle",0
"30",2017-05-12 05:00:00,11.2,97,0,5.3,4,35,"JohnstownCastle",0
"31",2017-05-12 05:00:00,11,96,0.1,9,6,13,"JohnstownCastle",1
"32",2017-05-12 06:00:00,12,94,0.1,26,5,30,"JohnstownCastle",2
"33",2017-05-12 07:00:00,12,97,1.1,28,5,40,"JohnstownCastle",3
"34",2017-05-12 08:00:00,12,97,0.7,36,4,46,"JohnstownCastle",4
"35",2017-05-12 09:00:00,12,96,0.8,26,4,58,"JohnstownCastle",5
"36",2017-05-12 10:00:00,12,96,0.5,33,4,68,"JohnstownCastle",6
"37",2017-05-12 11:00:00,12,93,0.2,57,5,69,"JohnstownCastle",7
"38",2017-05-12 12:00:00,13,83,0.1,181,7,64,"JohnstownCastle",0
"39",2017-05-12 13:00:00,13,85,0.3,162,8,65,"JohnstownCastle",0
"40",2017-05-12 14:00:00,13,90,0.8,174,6,75,"JohnstownCastle",8
"41",2017-05-12 15:00:00,12,88,0,73,4,64,"JohnstownCastle",0
"42",2017-05-12 16:00:00,13,87,0,67,2,49,"JohnstownCastle",0
"43",2017-05-12 17:00:00,12,89,0,29,1,218,"JohnstownCastle",0
"44",2017-05-12 18:00:00,12,92,0,15,2,223,"JohnstownCastle",9
"45",2017-05-12 19:00:00,12,96,0.1,4,1,198,"JohnstownCastle",10
"46",2017-05-12 20:00:00,12,96,0.2,0,1,184,"JohnstownCastle",11
"47",2017-05-12 21:00:00,11,96,0.5,0,3,237,"JohnstownCastle",12
