"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-07-06 00:00:00,16,92,0,0,4,17,"OakPark",187,0,0,10.4,0
"2",2017-07-06 01:00:00,15.1,94,0,0,2,13,"OakPark",187,0,NA,10.4,0
"3",2017-07-06 02:00:00,14.5,95,0,0,3,13,"OakPark",187,0,NA,10.4,0
"4",2017-07-06 03:00:00,13.6,96,0,0,4,14,"OakPark",187,0,NA,10.4,0
"5",2017-07-06 04:00:00,13.4,98,0,4.5,5,15,"OakPark",187,0,NA,10.4,0
"6",2017-07-06 05:00:00,13.7,97,0,19.6,2,17,"OakPark",187,0,NA,10.4,0
"7",2017-07-06 06:00:00,14.1,96,0,55.6,2,19,"OakPark",187,0,NA,10.4,0
"8",2017-07-06 07:00:00,15.4,91,0,76.4,2,6,"OakPark",187,0,NA,10.4,0
"9",2017-07-06 08:00:00,16.9,86,0,117.3,2,7,"OakPark",187,0,NA,10.4,0
"10",2017-07-06 09:00:00,18,83,0,67.8,2,32,"OakPark",187,0,NA,10.4,0
"11",2017-07-06 10:00:00,18.3,83,0,100.9,2,14,"OakPark",187,0,NA,10.4,0
"12",2017-07-06 11:00:00,18.9,82,0,51.6,3,36,"OakPark",187,0,0,10.4,0
"13",2017-07-06 12:00:00,17.6,94,0.3,102,3,34,"OakPark",187,0,NA,10.4,0
"14",2017-07-06 13:00:00,18.6,82,0,147.4,3,30,"OakPark",187,0,NA,10.8,0
"15",2017-07-06 14:00:00,20.2,75,0.2,238.9,2,23,"OakPark",187,0,NA,11.2,0
"16",2017-07-06 15:00:00,21.3,66,0,143.8,5,22,"OakPark",187,0,NA,11.7,0
"17",2017-07-06 16:00:00,21.5,67,0,105.4,4,28,"OakPark",187,0,NA,12.1,0
"18",2017-07-06 17:00:00,19.8,70,0,12.9,5,27,"OakPark",187,0,NA,12.5,0
