"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-08-20 00:00:00,9.1,94,0,0,4,23,"Dunsany",232,0,10,41,0
"2",2017-08-20 01:00:00,8.6,94,0,0,3,23,"Dunsany",232,0,NA,41,0
"3",2017-08-20 02:00:00,8.7,94,0,0,2,20,"Dunsany",232,0,NA,41,0
"4",2017-08-20 03:00:00,8.9,94,0,0,3,19,"Dunsany",232,0,NA,41,0
"5",2017-08-20 04:00:00,8.8,94,0,0,4,17,"Dunsany",232,0,NA,41,0
"6",2017-08-20 05:00:00,8.2,95,0,4.2,2,14,"Dunsany",232,0,NA,41,0
"7",2017-08-20 06:00:00,8.8,94,0,26.1,5,16,"Dunsany",232,0,NA,41,0
"8",2017-08-20 07:00:00,10.4,90,0,51.3,2,13,"Dunsany",232,0,NA,41,0
"9",2017-08-20 08:00:00,12.2,86,0,89.7,3,13,"Dunsany",232,0,NA,41,0
"10",2017-08-20 09:00:00,13.7,75,0,116.6,5,13,"Dunsany",232,0,NA,41,0
"11",2017-08-20 10:00:00,14.6,70,0,57.3,6,11,"Dunsany",232,0,NA,41,0
"12",2017-08-20 11:00:00,14.8,70,0,42.6,4,13,"Dunsany",232,0,10,41,0
"13",2017-08-20 12:00:00,14.7,76,0,53.1,5,12,"Dunsany",232,0,NA,41,0
"14",2017-08-20 13:00:00,14.2,87,0.4,49.8,8,11,"Dunsany",232,0,NA,41,0
"15",2017-08-20 14:00:00,14.4,93,1.2,38.8,7,11,"Dunsany",232,0,NA,41,0
"16",2017-08-20 15:00:00,14.4,93,0.2,31.7,8,11,"Dunsany",232,0,NA,41,0
"17",2017-08-20 16:00:00,14.3,95,0.9,48.6,10,11,"Dunsany",232,0,NA,41,0
"18",2017-08-20 17:00:00,14.5,95,0.3,42.6,10,11,"Dunsany",232,0,NA,41,0
"19",2017-08-20 18:00:00,14.5,94,0,11.3,9,11,"Dunsany",232,0,NA,41,0
"20",2017-08-20 19:00:00,14.4,94,0,1.5,8,10,"Dunsany",232,0,NA,41,0
"21",2017-08-20 20:00:00,14.3,95,0,0,9,11,"Dunsany",232,0,NA,41,0
"22",2017-08-20 21:00:00,14.2,94,0,0,8,12,"Dunsany",232,0,NA,41,0
"23",2017-08-20 22:00:00,14.2,95,0,0,8,11,"Dunsany",232,0,NA,41,0
"24",2017-08-20 23:00:00,14,95,0,0,8,11,"Dunsany",232,0,NA,41,1
"25",2017-08-21 00:00:00,14.2,95,0,0,6,10,"Dunsany",233,0,NA,41,2
"26",2017-08-21 01:00:00,14.3,95,0,0,7,11,"Dunsany",233,0,NA,41,3
"27",2017-08-21 02:00:00,14.3,96,0,0,7,10,"Dunsany",233,0,NA,41,4
"28",2017-08-21 03:00:00,14.3,96,0,0,5,10,"Dunsany",233,0,NA,41,5
"29",2017-08-21 04:00:00,14.1,97,0,0,4,10,"Dunsany",233,0,NA,41,6
"30",2017-08-21 05:00:00,14.1,98,0,1,5,11,"Dunsany",233,1,NA,41,7
"31",2017-08-21 06:00:00,14.3,97,0,8.6,3,9,"Dunsany",233,2,NA,41,8
"32",2017-08-21 07:00:00,14.7,97,0.4,16.2,6,12,"Dunsany",233,3,NA,41,9
"33",2017-08-21 08:00:00,15.1,97,0.9,29.9,5,12,"Dunsany",233,4,NA,41,10
"34",2017-08-21 09:00:00,15.9,96,1,61.4,3,15,"Dunsany",233,5,NA,41,11
"35",2017-08-21 10:00:00,16.9,94,0.8,83.6,4,16,"Dunsany",233,6,NA,41,12
"36",2017-08-21 11:00:00,17.9,93,0,81.2,4,16,"Dunsany",233,7,14,41,13
"37",2017-08-21 12:00:00,18.5,92,0,63.7,5,15,"Dunsany",233,8,NA,41,14
"38",2017-08-21 13:00:00,18.9,91,0,50,5,14,"Dunsany",233,9,NA,41,15
"39",2017-08-21 14:00:00,19.8,85,0,73.9,4,20,"Dunsany",233,0,NA,41,0
"40",2017-08-21 15:00:00,20.1,83,0,93.5,3,16,"Dunsany",233,0,NA,41,0
"41",2017-08-21 16:00:00,20.1,88,0,40.2,5,11,"Dunsany",233,0,NA,41,16
"42",2017-08-21 17:00:00,19.5,89,0,55,7,12,"Dunsany",233,0,NA,41,17
"43",2017-08-21 18:00:00,19.4,89,0,9.9,6,12,"Dunsany",233,0,NA,41,18
"44",2017-08-21 19:00:00,18.9,93,0,0.9,5,11,"Dunsany",233,10,NA,41,19
"45",2017-08-21 20:00:00,18.3,92,0,0,3,12,"Dunsany",233,11,NA,41,20
"46",2017-08-21 21:00:00,18.1,90,0,0,3,14,"Dunsany",233,12,NA,41,21
"47",2017-08-21 22:00:00,17.6,89,0,0,3,17,"Dunsany",233,0,NA,41,22
"48",2017-08-21 23:00:00,17.5,90,0,0,5,18,"Dunsany",233,0,NA,41,23
"49",2017-08-22 00:00:00,17.1,91,0,0,7,19,"Dunsany",234,13,NA,41,24
"50",2017-08-22 01:00:00,16.8,92,0,0,3,15,"Dunsany",234,14,NA,41,25
"51",2017-08-22 02:00:00,15.8,95,0,0,4,19,"Dunsany",234,15,NA,41,26
"52",2017-08-22 03:00:00,15.4,95,0,0,2,16,"Dunsany",234,16,NA,41,27
"53",2017-08-22 04:00:00,14.8,96,0,0,3,14,"Dunsany",234,17,NA,41,28
"54",2017-08-22 05:00:00,14.4,97,0,3.9,4,11,"Dunsany",234,18,NA,41,29
"55",2017-08-22 06:00:00,14.6,98,0,29.9,3,12,"Dunsany",234,19,NA,41,30
"56",2017-08-22 07:00:00,15.9,94,0,108.1,3,11,"Dunsany",234,20,NA,41,31
"57",2017-08-22 08:00:00,17.6,90,0,182.1,4,13,"Dunsany",234,21,NA,41,32
"58",2017-08-22 09:00:00,18.8,85,0,151.9,5,11,"Dunsany",234,0,NA,41,0
"59",2017-08-22 10:00:00,19.5,78,0,64.7,6,11,"Dunsany",234,0,NA,41,0
"60",2017-08-22 11:00:00,18.4,87,0.8,93.8,5,12,"Dunsany",234,0,17,41,0
"61",2017-08-22 12:00:00,19.1,86,0.2,89.4,6,12,"Dunsany",234,0,NA,40.6,0
"62",2017-08-22 13:00:00,18.7,87,0,44.1,8,10,"Dunsany",234,0,NA,40.2,0
"63",2017-08-22 14:00:00,17.8,89,0,37.6,8,10,"Dunsany",234,0,NA,39.8,33
"64",2017-08-22 15:00:00,17.5,92,0.4,24.5,8,10,"Dunsany",234,0,NA,39.3,34
"65",2017-08-22 16:00:00,17.9,91,0.5,22.7,7,11,"Dunsany",234,0,NA,38.9,35
"66",2017-08-22 17:00:00,18.9,86,0,24.4,8,12,"Dunsany",234,0,NA,38.5,0
"67",2017-08-22 18:00:00,19.1,85,0,7.5,8,13,"Dunsany",234,0,NA,38.1,0
"68",2017-08-22 19:00:00,19.3,85,0,0.2,8,12,"Dunsany",234,0,NA,37.7,0
"69",2017-08-22 20:00:00,19.2,85,0,0,6,17,"Dunsany",234,0,NA,37.2,0
"70",2017-08-22 21:00:00,18.7,85,0,0,8,16,"Dunsany",234,0,NA,36.8,0
"71",2017-08-22 22:00:00,18.2,87,0,0,6,18,"Dunsany",234,0,NA,36.4,0
"72",2017-08-22 23:00:00,16.7,94,0.4,0,8,22,"Dunsany",234,0,NA,36,0
"73",2017-08-23 00:00:00,14.8,92,0,0,7,24,"Dunsany",235,0,NA,35.6,0
"74",2017-08-23 01:00:00,14,91,0,0,5,24,"Dunsany",235,0,NA,35.2,0
"75",2017-08-23 02:00:00,13.3,91,0,0,4,24,"Dunsany",235,0,NA,34.8,0
"76",2017-08-23 03:00:00,11.7,95,0,0,1,13,"Dunsany",235,0,NA,34.3,0
"77",2017-08-23 04:00:00,11.5,96,0,0,3,19,"Dunsany",235,0,NA,33.9,0
"78",2017-08-23 05:00:00,11,96,0,4,3,21,"Dunsany",235,0,NA,33.5,0
"79",2017-08-23 06:00:00,11,95,0,31.5,3,17,"Dunsany",235,0,NA,33.1,0
"80",2017-08-23 07:00:00,12.4,94,0,86.5,3,17,"Dunsany",235,0,NA,32.7,0
"81",2017-08-23 08:00:00,14.2,87,0,145,7,20,"Dunsany",235,0,NA,32.2,0
"82",2017-08-23 09:00:00,15.4,82,0.1,175.3,8,21,"Dunsany",235,0,NA,31.8,0
"83",2017-08-23 10:00:00,16.1,76,0,196.6,10,23,"Dunsany",235,0,NA,31.4,0
"84",2017-08-23 11:00:00,17.7,71,0,212.3,12,22,"Dunsany",235,0,0,31,0
"85",2017-08-23 12:00:00,18.6,63,0,159.4,11,21,"Dunsany",235,0,NA,30.8,0
"86",2017-08-23 13:00:00,17.7,65,0,174.5,12,24,"Dunsany",235,0,NA,30.5,0
"87",2017-08-23 14:00:00,18.5,64,0,140.5,11,23,"Dunsany",235,0,NA,30.2,0
"88",2017-08-23 15:00:00,16.8,80,0,165.9,9,26,"Dunsany",235,0,NA,30,0
"89",2017-08-23 16:00:00,17.9,71,0,71.4,11,25,"Dunsany",235,0,NA,29.8,0
"90",2017-08-23 17:00:00,16.7,77,0,77,10,24,"Dunsany",235,0,NA,29.5,0
"91",2017-08-23 18:00:00,16.6,77,0,32.9,9,25,"Dunsany",235,0,NA,29.2,0
"92",2017-08-23 19:00:00,15.5,80,0,5.3,6,24,"Dunsany",235,0,NA,29,0
"93",2017-08-23 20:00:00,14.1,86,0,0,6,23,"Dunsany",235,0,NA,28.8,0
"94",2017-08-23 21:00:00,13.8,86,0,0,7,23,"Dunsany",235,0,NA,28.5,0
"95",2017-08-23 22:00:00,13.7,88,0,0,7,23,"Dunsany",235,0,NA,28.2,0
"96",2017-08-23 23:00:00,13.7,87,0,0,7,22,"Dunsany",235,0,NA,28,0
"97",2017-08-24 00:00:00,13.3,89,0,0,6,21,"Dunsany",236,0,NA,27.8,0
"98",2017-08-24 01:00:00,12.2,92,0,0,7,21,"Dunsany",236,0,NA,27.5,0
"99",2017-08-24 02:00:00,12.6,90,0,0,7,21,"Dunsany",236,0,NA,27.2,0
"100",2017-08-24 03:00:00,12.7,90,0,0,7,20,"Dunsany",236,0,NA,27,0
"101",2017-08-24 04:00:00,12.3,93,0,0,7,20,"Dunsany",236,0,NA,26.8,0
"102",2017-08-24 05:00:00,12.4,92,0,1.8,8,21,"Dunsany",236,0,NA,26.5,0
"103",2017-08-24 06:00:00,12.3,92,0,17.6,8,20,"Dunsany",236,0,NA,26.2,0
"104",2017-08-24 07:00:00,12.5,92,0,72.5,8,21,"Dunsany",236,0,NA,26,0
"105",2017-08-24 08:00:00,14,85,0,118.8,9,22,"Dunsany",236,0,NA,25.8,0
"106",2017-08-24 09:00:00,14.9,81,0,141.4,12,22,"Dunsany",236,0,NA,25.5,0
"107",2017-08-24 10:00:00,16.2,77,0,149.7,9,21,"Dunsany",236,0,NA,25.2,0
"108",2017-08-24 11:00:00,16.4,71,0,67.1,11,21,"Dunsany",236,0,0,25,0
"109",2017-08-24 12:00:00,15.9,78,0,92.8,13,21,"Dunsany",236,0,NA,24.3,0
"110",2017-08-24 13:00:00,15.4,81,0,79.1,11,22,"Dunsany",236,0,NA,23.6,0
"111",2017-08-24 14:00:00,15.9,79,0,86.5,10,21,"Dunsany",236,0,NA,22.9,0
"112",2017-08-24 15:00:00,16.7,77,0,87.9,10,21,"Dunsany",236,0,NA,22.2,0
"113",2017-08-24 16:00:00,16.5,76,0,30.2,13,21,"Dunsany",236,0,NA,21.5,0
"114",2017-08-24 17:00:00,15.9,80,0,23,10,22,"Dunsany",236,0,NA,20.8,0
"115",2017-08-24 18:00:00,15.6,85,0,8.8,9,22,"Dunsany",236,0,NA,20,0
"116",2017-08-24 19:00:00,15.3,85,0,0.6,9,22,"Dunsany",236,0,NA,19.3,0
"117",2017-08-24 20:00:00,15.2,85,0,0,10,22,"Dunsany",236,0,NA,18.6,0
"118",2017-08-24 21:00:00,14.9,86,0,0,11,22,"Dunsany",236,0,NA,17.9,0
"119",2017-08-24 22:00:00,14.3,92,0,0,10,22,"Dunsany",236,0,NA,17.2,0
"120",2017-08-24 23:00:00,14.4,90,0,0,8,22,"Dunsany",236,0,NA,16.5,0
"121",2017-08-25 00:00:00,14.2,88,0,0,10,22,"Dunsany",237,0,NA,15.8,0
"122",2017-08-25 01:00:00,13.9,89,0,0,9,20,"Dunsany",237,0,NA,15.1,0
"123",2017-08-25 02:00:00,13.4,86,0,0,8,21,"Dunsany",237,0,NA,14.4,0
"124",2017-08-25 03:00:00,13.2,89,0,0,7,20,"Dunsany",237,0,NA,13.7,0
"125",2017-08-25 04:00:00,12.9,91,0,0,6,20,"Dunsany",237,0,NA,13,0
"126",2017-08-25 05:00:00,12.8,91,0,1.3,6,20,"Dunsany",237,0,NA,12.2,0
"127",2017-08-25 06:00:00,12.7,91,0,9,6,18,"Dunsany",237,0,NA,11.5,0
"128",2017-08-25 07:00:00,13.2,90,0,23.1,7,19,"Dunsany",237,0,NA,10.8,0
"129",2017-08-25 08:00:00,13.8,90,0,50.4,7,19,"Dunsany",237,0,NA,10.1,0
"130",2017-08-25 09:00:00,14.7,85,0,75.6,8,20,"Dunsany",237,0,NA,9.4,0
"131",2017-08-25 10:00:00,15.4,77,0,62.8,9,21,"Dunsany",237,0,NA,8.7,0
"132",2017-08-25 11:00:00,15.8,77,0,119.1,8,21,"Dunsany",237,0,0,8,0
"133",2017-08-25 12:00:00,16.3,74,0,102.8,9,21,"Dunsany",237,0,NA,8.4,0
"134",2017-08-25 13:00:00,16.5,76,0,132.6,9,22,"Dunsany",237,0,NA,8.8,0
"135",2017-08-25 14:00:00,17.7,71,0,128.6,10,22,"Dunsany",237,0,NA,9.2,0
"136",2017-08-25 15:00:00,17.6,70,0,102,10,21,"Dunsany",237,0,NA,9.7,0
"137",2017-08-25 16:00:00,17.6,71,0,70.8,9,22,"Dunsany",237,0,NA,10.1,0
"138",2017-08-25 17:00:00,17.5,72,0,71.9,10,21,"Dunsany",237,0,NA,10.5,0
"139",2017-08-25 18:00:00,17.1,74,0,19.4,9,22,"Dunsany",237,0,NA,10.9,0
"140",2017-08-25 19:00:00,16.7,77,0,3.5,8,22,"Dunsany",237,0,NA,11.3,0
"141",2017-08-25 20:00:00,14.6,85,0,0,3,23,"Dunsany",237,0,NA,11.8,0
"142",2017-08-25 21:00:00,13.9,87,0,0,4,23,"Dunsany",237,0,NA,12.2,0
"143",2017-08-25 22:00:00,13.6,91,0,0,3,24,"Dunsany",237,0,NA,12.6,0
"144",2017-08-25 23:00:00,13,91,0,0,2,24,"Dunsany",237,0,NA,13,0
"145",2017-08-26 00:00:00,12.2,92,0,0,3,23,"Dunsany",238,0,NA,13.4,0
"146",2017-08-26 01:00:00,12.1,93,0,0,2,25,"Dunsany",238,0,NA,13.8,0
"147",2017-08-26 02:00:00,11.3,95,0,0,3,23,"Dunsany",238,0,NA,14.2,0
"148",2017-08-26 03:00:00,10.3,96,0,0,2,18,"Dunsany",238,0,NA,14.7,0
"149",2017-08-26 04:00:00,9.4,97,0,0,3,23,"Dunsany",238,0,NA,15.1,0
"150",2017-08-26 05:00:00,9.4,98,0,2.7,1,22,"Dunsany",238,0,NA,15.5,0
"151",2017-08-26 06:00:00,9.1,99,0,35.3,1,24,"Dunsany",238,0,NA,15.9,0
"152",2017-08-26 07:00:00,10.7,98,0.1,92.7,2,24,"Dunsany",238,0,NA,16.3,0
"153",2017-08-26 08:00:00,12.6,94,0,148.5,5,25,"Dunsany",238,0,NA,16.8,0
"154",2017-08-26 09:00:00,14.7,78,0,190.8,7,26,"Dunsany",238,0,NA,17.2,0
"155",2017-08-26 10:00:00,15.9,72,0,182.5,8,26,"Dunsany",238,0,NA,17.6,0
"156",2017-08-26 11:00:00,16.6,67,0,149.6,6,28,"Dunsany",238,0,8,18,0
"157",2017-08-26 12:00:00,16.8,67,0,153.8,6,26,"Dunsany",238,0,NA,18.4,0
"158",2017-08-26 13:00:00,17.5,65,0,194.3,5,30,"Dunsany",238,0,NA,18.8,0
"159",2017-08-26 14:00:00,17.9,66,0,165.3,6,27,"Dunsany",238,0,NA,19.1,0
"160",2017-08-26 15:00:00,18.2,61,0,170.7,6,30,"Dunsany",238,0,NA,19.5,0
"161",2017-08-26 16:00:00,18.7,58,0,133,5,29,"Dunsany",238,0,NA,19.9,0
"162",2017-08-26 17:00:00,19,60,0,80.9,4,29,"Dunsany",238,0,NA,20.2,0
"163",2017-08-26 18:00:00,18.8,61,0,21.1,3,32,"Dunsany",238,0,NA,20.6,0
