"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-08-19 00:00:00,11.3,89,0,0,7,25,"JohnstownCastle",231,0,0,46,0
"2",2017-08-19 01:00:00,11.1,93,0,0,8,24,"JohnstownCastle",231,0,NA,46,0
"3",2017-08-19 02:00:00,10.9,91,0,0,8,25,"JohnstownCastle",231,0,NA,46,0
"4",2017-08-19 03:00:00,10.7,91,0,0,7,25,"JohnstownCastle",231,0,NA,46,0
"5",2017-08-19 04:00:00,11.1,89,0,0,8,25,"JohnstownCastle",231,0,NA,46,0
"6",2017-08-19 05:00:00,11.1,90,0,6.8,8,25,"JohnstownCastle",231,0,NA,46,0
"7",2017-08-19 06:00:00,11,89,0,42.6,5,25,"JohnstownCastle",231,0,NA,46,0
"8",2017-08-19 07:00:00,11.6,86,0,108.9,8,25,"JohnstownCastle",231,0,NA,46,0
"9",2017-08-19 08:00:00,13.5,78,0,109,9,25,"JohnstownCastle",231,0,NA,46,0
"10",2017-08-19 09:00:00,14,77,0,97.3,7,25,"JohnstownCastle",231,0,NA,46,0
"11",2017-08-19 10:00:00,14.6,68,0,108.3,13,27,"JohnstownCastle",231,0,NA,46,0
"12",2017-08-19 11:00:00,14.4,70,0,211.8,11,26,"JohnstownCastle",231,0,0,46,0
"13",2017-08-19 12:00:00,15.8,62,0,99.9,13,26,"JohnstownCastle",231,0,NA,46,0
"14",2017-08-19 13:00:00,15.8,63,0,141.8,13,27,"JohnstownCastle",231,0,NA,47,0
"15",2017-08-19 14:00:00,16.5,60,0,108.2,11,25,"JohnstownCastle",231,0,NA,48,0
"16",2017-08-19 15:00:00,16.4,60,0,121,11,26,"JohnstownCastle",231,0,NA,49,0
"17",2017-08-19 16:00:00,16.2,57,0,82.7,11,26,"JohnstownCastle",231,0,NA,50,0
"18",2017-08-19 17:00:00,16.2,57,0,60,10,27,"JohnstownCastle",231,0,NA,51,0
"19",2017-08-19 18:00:00,15.9,59,0,29.5,7,27,"JohnstownCastle",231,0,NA,52,0
"20",2017-08-19 19:00:00,14.6,65,0,2.7,8,27,"JohnstownCastle",231,0,NA,53,0
"21",2017-08-19 20:00:00,13.7,68,0,0,7,28,"JohnstownCastle",231,0,NA,54,0
"22",2017-08-19 21:00:00,12.8,72,0,0,6,28,"JohnstownCastle",231,0,NA,55,0
"23",2017-08-19 22:00:00,11.2,81,0,0,4,26,"JohnstownCastle",231,0,NA,56,0
"24",2017-08-19 23:00:00,10.9,86,0,0,4,24,"JohnstownCastle",231,0,NA,57,0
"25",2017-08-20 00:00:00,10.3,86,0,0,4,26,"JohnstownCastle",232,0,NA,58,0
"26",2017-08-20 01:00:00,10.1,86,0,0,5,25,"JohnstownCastle",232,0,NA,59,0
"27",2017-08-20 02:00:00,9.6,89,0,0,4,26,"JohnstownCastle",232,0,NA,60,0
"28",2017-08-20 03:00:00,10.4,91,0,0,2,24,"JohnstownCastle",232,0,NA,61,0
"29",2017-08-20 04:00:00,10.5,93,0,0,1,21,"JohnstownCastle",232,0,NA,62,0
"30",2017-08-20 05:00:00,11,92,0,1.4,1,17,"JohnstownCastle",232,0,NA,63,0
"31",2017-08-20 06:00:00,11.5,94,0,9.7,2,12,"JohnstownCastle",232,0,NA,64,0
"32",2017-08-20 07:00:00,12.7,92,0,21.7,3,14,"JohnstownCastle",232,0,NA,65,0
"33",2017-08-20 08:00:00,14,92,0,19.2,7,15,"JohnstownCastle",232,0,NA,66,0
"34",2017-08-20 09:00:00,13.7,92,0,32.4,7,17,"JohnstownCastle",232,0,NA,67,0
"35",2017-08-20 10:00:00,13.9,94,0.1,37.1,9,15,"JohnstownCastle",232,0,NA,68,0
"36",2017-08-20 11:00:00,14,96,0.1,41,10,15,"JohnstownCastle",232,0,21,69,0
"37",2017-08-20 12:00:00,14.1,97,1,39.8,12,15,"JohnstownCastle",232,0,NA,69.4,1
"38",2017-08-20 13:00:00,14.5,97,0.5,30.4,11,15,"JohnstownCastle",232,0,NA,69.8,2
"39",2017-08-20 14:00:00,14.7,97,0,32,11,14,"JohnstownCastle",232,1,NA,70.1,3
"40",2017-08-20 15:00:00,15,98,0.3,39.3,11,14,"JohnstownCastle",232,2,NA,70.5,4
"41",2017-08-20 16:00:00,15.6,99,0.3,28.4,10,16,"JohnstownCastle",232,3,NA,70.9,5
"42",2017-08-20 17:00:00,15.8,99,0.2,16.2,5,27,"JohnstownCastle",232,4,NA,71.2,6
"43",2017-08-20 18:00:00,15.8,97,0,6.7,4,34,"JohnstownCastle",232,5,NA,71.6,7
"44",2017-08-20 19:00:00,15.1,97,0,0.5,5,1,"JohnstownCastle",232,6,NA,72,8
"45",2017-08-20 20:00:00,14.9,97,0,0,5,35,"JohnstownCastle",232,7,NA,72.4,9
"46",2017-08-20 21:00:00,14.8,98,0.3,0,2,2,"JohnstownCastle",232,8,NA,72.8,10
"47",2017-08-20 22:00:00,14.8,98,0.6,0,2,3,"JohnstownCastle",232,9,NA,73.1,11
"48",2017-08-20 23:00:00,14.7,98,0.6,0,4,35,"JohnstownCastle",232,10,NA,73.5,12
