"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-01 00:00:00,13.7,95,0,0,8,18,"JohnstownCastle",152,0,NA,30
"2",2017-06-01 01:00:00,13.9,91,0,0,11,19,"JohnstownCastle",152,0,NA,30
"3",2017-06-01 02:00:00,14.1,76,0,0,8,22,"JohnstownCastle",152,0,NA,30
"4",2017-06-01 03:00:00,13.9,95,0,0,10,19,"JohnstownCastle",152,0,NA,30
"5",2017-06-01 04:00:00,14,96,0,4.5,9,18,"JohnstownCastle",152,0,NA,30
"6",2017-06-01 05:00:00,14.1,96,0,13.5,12,18,"JohnstownCastle",152,0,NA,30
"7",2017-06-01 06:00:00,14.2,95,0,26.7,10,18,"JohnstownCastle",152,0,NA,30
"8",2017-06-01 07:00:00,14.4,94,0,73.2,11,18,"JohnstownCastle",152,0,NA,30
"9",2017-06-01 08:00:00,14.6,93,0,43.7,11,19,"JohnstownCastle",152,0,NA,30
"10",2017-06-01 09:00:00,14.1,96,0.3,34,11,18,"JohnstownCastle",152,0,NA,30
"11",2017-06-01 10:00:00,13.8,97,1.9,50.1,9,20,"JohnstownCastle",152,0,NA,30
"12",2017-06-01 11:00:00,14.2,97,0.6,97.1,12,20,"JohnstownCastle",152,0,NA,30
"13",2017-06-01 12:00:00,14.2,97,0.6,76,13,19,"JohnstownCastle",152,0,21,30
"14",2017-06-01 13:00:00,14.3,97,0.1,50.5,12,19,"JohnstownCastle",152,0,NA,30
"15",2017-06-01 14:00:00,13.9,98,0.4,54.1,11,19,"JohnstownCastle",152,1,NA,30
"16",2017-06-01 15:00:00,13.3,97,0,40.7,6,22,"JohnstownCastle",152,2,NA,30
"17",2017-06-01 16:00:00,12.6,97,0.2,40.3,6,22,"JohnstownCastle",152,3,NA,30
"18",2017-06-01 17:00:00,12.1,97,0.7,32.6,5,22,"JohnstownCastle",152,4,NA,30
"19",2017-06-01 18:00:00,12.1,97,0.4,23.9,6,23,"JohnstownCastle",152,5,NA,30
"20",2017-06-01 19:00:00,12.3,96,0.1,11.6,5,23,"JohnstownCastle",152,6,NA,30
"21",2017-06-01 20:00:00,12.2,96,0,2.8,6,22,"JohnstownCastle",152,7,NA,30
"22",2017-06-01 21:00:00,11.8,96,0,0,5,23,"JohnstownCastle",152,8,NA,30
"23",2017-06-01 22:00:00,11.7,96,0.2,0,6,22,"JohnstownCastle",152,9,NA,30
"24",2017-06-01 23:00:00,11.9,96,1,0,7,24,"JohnstownCastle",152,10,NA,30
"25",2017-06-02 00:00:00,11.9,97,1.5,0,5,23,"JohnstownCastle",153,11,NA,30
"26",2017-06-02 01:00:00,11.9,98,0.7,0,4,24,"JohnstownCastle",153,12,NA,30
"27",2017-06-02 02:00:00,11.9,98,0,0,3,21,"JohnstownCastle",153,13,NA,30
"28",2017-06-02 03:00:00,11.9,98,0.1,0,5,23,"JohnstownCastle",153,14,NA,30
"29",2017-06-02 04:00:00,11.9,98,0.1,2.1,4,22,"JohnstownCastle",153,15,NA,30
"30",2017-06-02 05:00:00,11.8,98,0,16.6,3,23,"JohnstownCastle",153,16,NA,30
"31",2017-06-02 06:00:00,12.2,98,0,33.7,2,27,"JohnstownCastle",153,17,NA,30
"32",2017-06-02 07:00:00,12.4,94,0,73,3,28,"JohnstownCastle",153,18,NA,30
"33",2017-06-02 08:00:00,12.5,86,0,127.4,3,29,"JohnstownCastle",153,0,NA,30
"34",2017-06-02 09:00:00,12.4,82,0,234.2,3,28,"JohnstownCastle",153,0,NA,30
"35",2017-06-02 10:00:00,12.4,70,0,186.3,5,24,"JohnstownCastle",153,0,NA,30
"36",2017-06-02 11:00:00,12.3,67,0,278.1,4,23,"JohnstownCastle",153,0,NA,30
"37",2017-06-02 12:00:00,12.1,61,0,332.5,8,22,"JohnstownCastle",153,0,9,30
"38",2017-06-02 13:00:00,11.9,65,0,329.6,9,22,"JohnstownCastle",153,0,NA,30.4
"39",2017-06-02 14:00:00,11.7,67,0,297.2,10,22,"JohnstownCastle",153,0,NA,30.8
"40",2017-06-02 15:00:00,11.5,62,0,255.1,13,23,"JohnstownCastle",153,0,NA,31.2
"41",2017-06-02 16:00:00,11.2,62,0,204.5,11,24,"JohnstownCastle",153,0,NA,31.7
"42",2017-06-02 17:00:00,11,62,0,147.1,12,23,"JohnstownCastle",153,0,NA,32.1
"43",2017-06-02 18:00:00,10.8,67,0,87.5,13,24,"JohnstownCastle",153,0,NA,32.5
"44",2017-06-02 19:00:00,10.6,71,0,30.2,9,24,"JohnstownCastle",153,0,NA,32.9
"45",2017-06-02 20:00:00,10.4,77,0,2.6,7,24,"JohnstownCastle",153,0,NA,33.3
"46",2017-06-02 21:00:00,10.2,85,0,0,7,24,"JohnstownCastle",153,0,NA,33.8
"47",2017-06-02 22:00:00,10.1,87,0,0,7,24,"JohnstownCastle",153,0,NA,34.2
"48",2017-06-02 23:00:00,10.1,89,0,0,7,24,"JohnstownCastle",153,0,NA,34.6
"49",2017-06-03 00:00:00,10.1,91,0,0,8,24,"JohnstownCastle",154,0,NA,35
"50",2017-06-03 01:00:00,10.1,90,0,0,8,25,"JohnstownCastle",154,0,NA,35.4
"51",2017-06-03 02:00:00,9.9,91,0,0,6,24,"JohnstownCastle",154,0,NA,35.8
"52",2017-06-03 03:00:00,9.8,93,0,0,3,25,"JohnstownCastle",154,0,NA,36.2
"53",2017-06-03 04:00:00,9.6,93,0,7.8,3,23,"JohnstownCastle",154,0,NA,36.7
"54",2017-06-03 05:00:00,9.9,93,0,42.2,2,22,"JohnstownCastle",154,0,NA,37.1
"55",2017-06-03 06:00:00,12.4,85,0,53.7,6,19,"JohnstownCastle",154,0,NA,37.5
"56",2017-06-03 07:00:00,11.7,92,0.4,119.6,6,22,"JohnstownCastle",154,0,NA,37.9
"57",2017-06-03 08:00:00,13.1,80,0,168.2,10,21,"JohnstownCastle",154,0,NA,38.3
"58",2017-06-03 09:00:00,14.2,66,0,268.9,9,23,"JohnstownCastle",154,0,NA,38.8
"59",2017-06-03 10:00:00,14.7,71,0,300.2,10,21,"JohnstownCastle",154,0,NA,39.2
"60",2017-06-03 11:00:00,14.9,66,0,317.2,11,24,"JohnstownCastle",154,0,NA,39.6
"61",2017-06-03 12:00:00,15.2,68,0,293.4,14,22,"JohnstownCastle",154,0,0,40
"62",2017-06-03 13:00:00,15.3,65,0,311,13,22,"JohnstownCastle",154,0,NA,39.5
"63",2017-06-03 14:00:00,14.1,71,0,300.4,15,23,"JohnstownCastle",154,0,NA,39
"64",2017-06-03 15:00:00,15,67,0,233.3,16,22,"JohnstownCastle",154,0,NA,38.5
"65",2017-06-03 16:00:00,14.5,70,0,161.5,15,23,"JohnstownCastle",154,0,NA,38
"66",2017-06-03 17:00:00,13.7,73,0,91,13,24,"JohnstownCastle",154,0,NA,37.5
"67",2017-06-03 18:00:00,14.3,69,0,68.1,8,24,"JohnstownCastle",154,0,NA,37
"68",2017-06-03 19:00:00,13,75,0,29.8,10,23,"JohnstownCastle",154,0,NA,36.5
"69",2017-06-03 20:00:00,12.1,78,0,4,9,23,"JohnstownCastle",154,0,NA,36
"70",2017-06-03 21:00:00,11.2,82,0,0,9,24,"JohnstownCastle",154,0,NA,35.5
"71",2017-06-03 22:00:00,10.7,86,0,0,9,24,"JohnstownCastle",154,0,NA,35
"72",2017-06-03 23:00:00,9.9,88,0,0,5,25,"JohnstownCastle",154,0,NA,34.5
"73",2017-06-04 00:00:00,10.4,88,0,0,8,24,"JohnstownCastle",155,0,NA,34
"74",2017-06-04 01:00:00,10.2,87,0,0,7,23,"JohnstownCastle",155,0,NA,33.5
"75",2017-06-04 02:00:00,9.9,87,0,0,6,25,"JohnstownCastle",155,0,NA,33
"76",2017-06-04 03:00:00,9.4,89,0,0,6,25,"JohnstownCastle",155,0,NA,32.5
"77",2017-06-04 04:00:00,9.9,90,0,5.2,5,24,"JohnstownCastle",155,0,NA,32
"78",2017-06-04 05:00:00,10.4,87,0,18.8,6,23,"JohnstownCastle",155,0,NA,31.5
"79",2017-06-04 06:00:00,10.7,88,0,98.4,4,23,"JohnstownCastle",155,0,NA,31
"80",2017-06-04 07:00:00,11.9,75,0,158.8,7,24,"JohnstownCastle",155,0,NA,30.5
"81",2017-06-04 08:00:00,12.8,69,0,191.4,8,24,"JohnstownCastle",155,0,NA,30
"82",2017-06-04 09:00:00,14,61,0,218.6,9,24,"JohnstownCastle",155,0,NA,29.5
"83",2017-06-04 10:00:00,13.9,66,0,317.1,11,22,"JohnstownCastle",155,0,NA,29
"84",2017-06-04 11:00:00,14.3,66,0,323.3,13,21,"JohnstownCastle",155,0,NA,28.5
"85",2017-06-04 12:00:00,14.8,64,0,326.4,12,23,"JohnstownCastle",155,0,0,28
"86",2017-06-04 13:00:00,15.1,66,0,311.8,12,22,"JohnstownCastle",155,0,NA,28.1
"87",2017-06-04 14:00:00,15.2,65,0,291.7,13,22,"JohnstownCastle",155,0,NA,28.2
"88",2017-06-04 15:00:00,14.8,62,0,245.5,11,22,"JohnstownCastle",155,0,NA,28.2
"89",2017-06-04 16:00:00,14.6,58,0,202.6,15,22,"JohnstownCastle",155,0,NA,28.3
"90",2017-06-04 17:00:00,13.9,66,0,146.2,16,22,"JohnstownCastle",155,0,NA,28.4
"91",2017-06-04 18:00:00,13.4,63,0,46.7,15,22,"JohnstownCastle",155,0,NA,28.5
"92",2017-06-04 19:00:00,12.3,70,0,11.3,11,22,"JohnstownCastle",155,0,NA,28.6
"93",2017-06-04 20:00:00,12,74,0,1.2,10,22,"JohnstownCastle",155,0,NA,28.7
"94",2017-06-04 21:00:00,12.3,78,0,0,10,20,"JohnstownCastle",155,0,NA,28.8
"95",2017-06-04 22:00:00,12.2,86,0,0,11,19,"JohnstownCastle",155,0,NA,28.8
"96",2017-06-04 23:00:00,12.8,86,0.1,0,12,19,"JohnstownCastle",155,0,NA,28.9
"97",2017-06-05 00:00:00,12,94,0.5,0,14,19,"JohnstownCastle",156,0,NA,29
"98",2017-06-05 01:00:00,12.6,97,0.6,0,16,20,"JohnstownCastle",156,0,NA,29.1
"99",2017-06-05 02:00:00,12.9,97,1.4,0,16,20,"JohnstownCastle",156,0,NA,29.2
"100",2017-06-05 03:00:00,13.2,97,2.4,0,14,21,"JohnstownCastle",156,0,NA,29.2
"101",2017-06-05 04:00:00,13.2,97,0,1.3,12,21,"JohnstownCastle",156,0,NA,29.3
"102",2017-06-05 05:00:00,12.3,97,0.8,9.6,11,23,"JohnstownCastle",156,0,NA,29.4
"103",2017-06-05 06:00:00,12.7,96,0,29.5,11,22,"JohnstownCastle",156,0,NA,29.5
"104",2017-06-05 07:00:00,13,95,0,42.3,10,23,"JohnstownCastle",156,0,NA,29.6
"105",2017-06-05 08:00:00,12.5,90,0,55.4,5,25,"JohnstownCastle",156,0,NA,29.7
"106",2017-06-05 09:00:00,12.9,86,0,87.4,3,23,"JohnstownCastle",156,0,NA,29.8
"107",2017-06-05 10:00:00,13.2,88,0,93.8,3,21,"JohnstownCastle",156,0,NA,29.8
"108",2017-06-05 11:00:00,13.7,89,0.4,59.1,4,21,"JohnstownCastle",156,0,NA,29.9
"109",2017-06-05 12:00:00,12.9,94,0.6,29,4,18,"JohnstownCastle",156,0,10,30
"110",2017-06-05 13:00:00,12.2,97,3.8,38.9,5,13,"JohnstownCastle",156,0,NA,30.6
"111",2017-06-05 14:00:00,12.4,97,6.4,32.3,7,14,"JohnstownCastle",156,0,NA,31.2
"112",2017-06-05 15:00:00,12,97,2.4,30.6,6,6,"JohnstownCastle",156,0,NA,31.8
"113",2017-06-05 16:00:00,11.9,98,5.2,25.5,9,1,"JohnstownCastle",156,0,NA,32.3
"114",2017-06-05 17:00:00,10.7,95,3,20.2,14,35,"JohnstownCastle",156,0,NA,32.9
"115",2017-06-05 18:00:00,9.6,94,2,13,15,34,"JohnstownCastle",156,0,NA,33.5
"116",2017-06-05 19:00:00,9.2,92,0.2,3.7,16,34,"JohnstownCastle",156,0,NA,34.1
"117",2017-06-05 20:00:00,9.2,89,0.2,0.1,13,32,"JohnstownCastle",156,0,NA,34.7
"118",2017-06-05 21:00:00,9.5,91,0.4,0,11,30,"JohnstownCastle",156,0,NA,35.2
"119",2017-06-05 22:00:00,10.5,90,0.2,0,14,30,"JohnstownCastle",156,0,NA,35.8
"120",2017-06-05 23:00:00,10,90,0.2,0,13,30,"JohnstownCastle",156,0,NA,36.4
"121",2017-06-06 00:00:00,10.1,89,0,0,14,30,"JohnstownCastle",157,0,NA,37
"122",2017-06-06 01:00:00,9.9,86,0,0,18,30,"JohnstownCastle",157,0,NA,37.6
"123",2017-06-06 02:00:00,9.8,85,0,0,17,30,"JohnstownCastle",157,0,NA,38.2
"124",2017-06-06 03:00:00,9.1,86,0,0,15,27,"JohnstownCastle",157,0,NA,38.8
"125",2017-06-06 04:00:00,8.9,86,0,4.1,14,29,"JohnstownCastle",157,0,NA,39.3
"126",2017-06-06 05:00:00,8.8,86,0,44.1,13,28,"JohnstownCastle",157,0,NA,39.9
"127",2017-06-06 06:00:00,9.6,84,0,104.6,13,28,"JohnstownCastle",157,0,NA,40.5
"128",2017-06-06 07:00:00,10.8,79,0,159.1,15,28,"JohnstownCastle",157,0,NA,41.1
"129",2017-06-06 08:00:00,11.6,75,0,194.1,16,29,"JohnstownCastle",157,0,NA,41.7
"130",2017-06-06 09:00:00,13,65,0,214.1,14,29,"JohnstownCastle",157,0,NA,42.2
"131",2017-06-06 10:00:00,13.3,64,0,239.3,14,29,"JohnstownCastle",157,0,NA,42.8
"132",2017-06-06 11:00:00,14.2,60,0,243.7,16,28,"JohnstownCastle",157,0,NA,43.4
"133",2017-06-06 12:00:00,13.4,69,0,332.6,16,26,"JohnstownCastle",157,0,9,44
"134",2017-06-06 13:00:00,14.9,62,0,162.9,18,26,"JohnstownCastle",157,0,NA,44
"135",2017-06-06 14:00:00,11.4,75,0.2,230.7,16,26,"JohnstownCastle",157,0,NA,44
"136",2017-06-06 15:00:00,13.6,69,0,181.1,14,30,"JohnstownCastle",157,0,NA,44
"137",2017-06-06 16:00:00,12.4,65,0.1,91.8,17,28,"JohnstownCastle",157,0,NA,44
"138",2017-06-06 17:00:00,12.3,81,0.1,124.5,9,30,"JohnstownCastle",157,0,NA,44
"139",2017-06-06 18:00:00,13.9,67,0,92.3,13,28,"JohnstownCastle",157,0,NA,44
"140",2017-06-06 19:00:00,13.7,70,0,38,12,27,"JohnstownCastle",157,0,NA,44
"141",2017-06-06 20:00:00,12.4,75,0,5,11,27,"JohnstownCastle",157,0,NA,44
"142",2017-06-06 21:00:00,11.4,75,0,0,10,27,"JohnstownCastle",157,0,NA,44
"143",2017-06-06 22:00:00,10.3,79,0,0,9,25,"JohnstownCastle",157,0,NA,44
"144",2017-06-06 23:00:00,9.5,83,0,0,8,25,"JohnstownCastle",157,0,NA,44
"145",2017-06-07 00:00:00,9.7,82,0,0,10,27,"JohnstownCastle",158,0,NA,44
"146",2017-06-07 01:00:00,9.5,83,0,0,12,27,"JohnstownCastle",158,0,NA,44
"147",2017-06-07 02:00:00,9.4,84,0,0,10,27,"JohnstownCastle",158,0,NA,44
"148",2017-06-07 03:00:00,8.1,92,0,0,5,22,"JohnstownCastle",158,0,NA,44
"149",2017-06-07 04:00:00,7.5,93,0,9,6,23,"JohnstownCastle",158,0,NA,44
"150",2017-06-07 05:00:00,8,93,0,47.1,5,24,"JohnstownCastle",158,0,NA,44
"151",2017-06-07 06:00:00,9.7,88,0,103.7,7,25,"JohnstownCastle",158,0,NA,44
"152",2017-06-07 07:00:00,11.1,82,0,164.9,8,25,"JohnstownCastle",158,0,NA,44
"153",2017-06-07 08:00:00,12.6,76,0.1,200.8,9,27,"JohnstownCastle",158,0,NA,44
