"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-06-28 00:00:00,12.3,86,0,0,4,28,"MoorePark",179,0,0,0,0
"2",2017-06-28 01:00:00,11.7,88,0,0,3,28,"MoorePark",179,0,NA,0,0
"3",2017-06-28 02:00:00,11.5,88,0,0,3,27,"MoorePark",179,0,NA,0,0
"4",2017-06-28 03:00:00,10.7,90,0,0,4,27,"MoorePark",179,0,NA,0,0
"5",2017-06-28 04:00:00,10.2,92,0,2.5,3,27,"MoorePark",179,0,NA,0,0
"6",2017-06-28 05:00:00,9.9,92,0,31.5,3,28,"MoorePark",179,0,NA,0,0
"7",2017-06-28 06:00:00,11.1,91,0,59.5,4,26,"MoorePark",179,0,NA,0,0
"8",2017-06-28 07:00:00,12.1,86,0,107,4,25,"MoorePark",179,0,NA,0,0
"9",2017-06-28 08:00:00,14.3,80,0,204.1,4,28,"MoorePark",179,0,NA,0,0
"10",2017-06-28 09:00:00,15.4,66,0,177.2,6,35,"MoorePark",179,0,NA,0,0
"11",2017-06-28 10:00:00,16.1,67,0,241.4,5,31,"MoorePark",179,0,NA,0,0
"12",2017-06-28 11:00:00,17.5,63,0,162.4,7,31,"MoorePark",179,0,0,0,0
"13",2017-06-28 12:00:00,17,66,0,228,5,31,"MoorePark",179,0,NA,0,0
"14",2017-06-28 13:00:00,18.4,60,0,206.8,6,31,"MoorePark",179,0,NA,0,0
"15",2017-06-28 14:00:00,18.7,57,0,101.9,6,29,"MoorePark",179,0,NA,0,0
"16",2017-06-28 15:00:00,17.7,63,0,149.4,6,31,"MoorePark",179,0,NA,0,0
"17",2017-06-28 16:00:00,18.3,62,0,66.2,6,33,"MoorePark",179,0,NA,0,0
"18",2017-06-28 17:00:00,17.3,65,0,21.9,7,31,"MoorePark",179,0,NA,0,0
"19",2017-06-28 18:00:00,16.7,69,0,8.6,5,32,"MoorePark",179,0,NA,0,0
"20",2017-06-28 19:00:00,15.8,80,0,2.2,5,32,"MoorePark",179,0,NA,0,0
"21",2017-06-28 20:00:00,13.9,88,0.3,0.2,5,2,"MoorePark",179,0,NA,0,0
"22",2017-06-28 21:00:00,13.1,85,0.2,0,6,2,"MoorePark",179,0,NA,0,0
"23",2017-06-28 22:00:00,12.7,85,0.2,0,4,3,"MoorePark",179,0,NA,0,0
"24",2017-06-28 23:00:00,12.4,88,0.8,0,3,1,"MoorePark",179,0,NA,0,0
"25",2017-06-29 00:00:00,12.2,90,0.6,0,3,35,"MoorePark",180,0,NA,0,0
"26",2017-06-29 01:00:00,12,90,0.3,0,3,34,"MoorePark",180,0,NA,0,0
"27",2017-06-29 02:00:00,12,88,0,0,2,33,"MoorePark",180,0,NA,0,0
"28",2017-06-29 03:00:00,12,89,0,0,4,31,"MoorePark",180,0,NA,0,0
"29",2017-06-29 04:00:00,11.9,90,0,2,4,31,"MoorePark",180,0,NA,0,0
"30",2017-06-29 05:00:00,11.5,89,0,14.8,6,32,"MoorePark",180,0,NA,0,0
"31",2017-06-29 06:00:00,11,84,0,27.8,6,29,"MoorePark",180,0,NA,0,0
"32",2017-06-29 07:00:00,11.3,82,0,22.5,9,31,"MoorePark",180,0,NA,0,0
"33",2017-06-29 08:00:00,11.3,89,0,25.1,6,31,"MoorePark",180,0,NA,0,0
"34",2017-06-29 09:00:00,11.9,90,0,49.3,4,29,"MoorePark",180,0,NA,0,0
"35",2017-06-29 10:00:00,14.6,84,0,95.4,6,33,"MoorePark",180,0,NA,0,0
"36",2017-06-29 11:00:00,15,79,0,161.2,9,31,"MoorePark",180,0,0,0,0
