"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-31 00:00:00,9.9,81,0,0,3,26,"MoorePark",0
"2",2017-05-31 01:00:00,9.3,84,0,0,4,28,"MoorePark",0
"3",2017-05-31 02:00:00,9.1,85,0,0,4,28,"MoorePark",0
"4",2017-05-31 03:00:00,9.2,87,0,0,1,1,"MoorePark",0
"5",2017-05-31 04:00:00,9,88,0,1.8,1,3,"MoorePark",0
"6",2017-05-31 05:00:00,9.2,87,0,5.8,0,2,"MoorePark",0
"7",2017-05-31 06:00:00,10.1,87,0,35.2,2,10,"MoorePark",0
"8",2017-05-31 07:00:00,11.6,91,0,57.1,6,10,"MoorePark",0
"9",2017-05-31 08:00:00,12.9,93,0,101.3,6,10,"MoorePark",0
"10",2017-05-31 09:00:00,14.7,89,0,105.3,6,10,"MoorePark",0
"11",2017-05-31 10:00:00,16.2,81,0,191.7,7,15,"MoorePark",0
"12",2017-05-31 11:00:00,16.6,77,0,196.1,10,16,"MoorePark",0
"13",2017-05-31 12:00:00,17,70,0,185.4,9,16,"MoorePark",0
"14",2017-05-31 13:00:00,16.7,71,0,134.8,12,17,"MoorePark",0
"15",2017-05-31 14:00:00,16,73,0,103.6,12,15,"MoorePark",0
"16",2017-05-31 15:00:00,15.9,72,0,88.2,8,18,"MoorePark",0
"17",2017-05-31 16:00:00,16,66,0,89.7,8,17,"MoorePark",0
"18",2017-05-31 17:00:00,15.9,68,0,74.1,9,16,"MoorePark",0
"19",2017-05-31 18:00:00,15.4,63,0,28.4,8,16,"MoorePark",0
"20",2017-05-31 19:00:00,14.6,71,0,11.5,8,17,"MoorePark",0
"21",2017-05-31 20:00:00,14.2,76,0,1.9,7,17,"MoorePark",0
"22",2017-05-31 21:00:00,13.5,76,0,0,6,15,"MoorePark",0
"23",2017-05-31 22:00:00,12.9,77,0,0,7,16,"MoorePark",0
"24",2017-05-31 23:00:00,13.5,73,0,0,8,16,"MoorePark",0
"25",2017-06-01 00:00:00,13.6,75,0,0,6,15,"MoorePark",0
"26",2017-06-01 01:00:00,13.8,73,0,0,7,14,"MoorePark",0
"27",2017-06-01 02:00:00,13.9,72,0,0,9,16,"MoorePark",0
"28",2017-06-01 03:00:00,13.7,76,0,0,7,14,"MoorePark",0
"29",2017-06-01 04:00:00,13.8,78,0,0.1,7,15,"MoorePark",0
"30",2017-06-01 05:00:00,13.9,80,0,1.5,6,15,"MoorePark",0
"31",2017-06-01 05:00:00,13,93,0.2,2,11,184,"MoorePark",0
"32",2017-06-01 06:00:00,13,94,0.2,6,11,188,"MoorePark",0
"33",2017-06-01 07:00:00,13,94,0.1,11,10,190,"MoorePark",0
"34",2017-06-01 08:00:00,14,92,0.3,20,10,199,"MoorePark",0
"35",2017-06-01 09:00:00,14,92,0.3,32,8,202,"MoorePark",0
"36",2017-06-01 10:00:00,14,86,0.1,44,7,197,"MoorePark",0
"37",2017-06-01 11:00:00,14,82,0.2,57,7,189,"MoorePark",0
"38",2017-06-01 12:00:00,14,81,0.3,60,8,193,"MoorePark",0
"39",2017-06-01 13:00:00,14,81,0.3,63,7,198,"MoorePark",0
"40",2017-06-01 14:00:00,13,85,0.3,36,6,199,"MoorePark",0
"41",2017-06-01 15:00:00,13,88,0.4,24,6,199,"MoorePark",0
"42",2017-06-01 16:00:00,13,91,0.3,22,6,204,"MoorePark",0
"43",2017-06-01 17:00:00,13,91,0.1,19,6,204,"MoorePark",0
"44",2017-06-01 18:00:00,12,92,0,11,6,209,"MoorePark",0
"45",2017-06-01 19:00:00,12,93,0.1,5,5,206,"MoorePark",0
"46",2017-06-01 20:00:00,12,95,0.2,1,5,202,"MoorePark",0
"47",2017-06-01 21:00:00,12,96,0.2,0,5,201,"MoorePark",0
"48",2017-06-01 22:00:00,12,96,0.2,0,5,213,"MoorePark",0
"49",2017-06-01 23:00:00,11,97,0,0,4,223,"MoorePark",0
"50",2017-06-02 00:00:00,11,98,0,0,4,230,"MoorePark",0
"51",2017-06-02 01:00:00,10,98,0,0,3,245,"MoorePark",0
"52",2017-06-02 02:00:00,9,98,0,0,3,251,"MoorePark",0
"53",2017-06-02 03:00:00,8,98,0,0,3,259,"MoorePark",0
"54",2017-06-02 04:00:00,8,98,0,4,3,263,"MoorePark",0
"55",2017-06-02 05:00:00,9,95,0,35,3,269,"MoorePark",0
"56",2017-06-02 06:00:00,11,91,0,78,3,279,"MoorePark",0
"57",2017-06-02 07:00:00,12,79,0,143,4,270,"MoorePark",0
"58",2017-06-02 08:00:00,13,67,0,196,5,256,"MoorePark",0
"59",2017-06-02 09:00:00,14,59,0,194,7,252,"MoorePark",0
"60",2017-06-02 10:00:00,14,54,0.1,184,7,248,"MoorePark",0
"61",2017-06-02 11:00:00,15,51,0.1,193,7,247,"MoorePark",0
"62",2017-06-02 12:00:00,15,49,0,153,7,246,"MoorePark",0
"63",2017-06-02 13:00:00,16,48,0,177,7,240,"MoorePark",0
"64",2017-06-02 14:00:00,16,49,0.1,208,9,248,"MoorePark",0
"65",2017-06-02 15:00:00,16,50,0,200,9,245,"MoorePark",0
"66",2017-06-02 16:00:00,15,54,0,156,9,241,"MoorePark",0
"67",2017-06-02 17:00:00,14,57,0,94,9,237,"MoorePark",0
"68",2017-06-02 18:00:00,14,64,0,63,8,234,"MoorePark",0
"69",2017-06-02 19:00:00,12,69,0,22,6,227,"MoorePark",0
"70",2017-06-02 20:00:00,11,76,0,3,5,219,"MoorePark",0
"71",2017-06-02 21:00:00,10,81,0,0,5,210,"MoorePark",0
"72",2017-06-02 22:00:00,10,86,0,0,6,208,"MoorePark",0
