"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-11 00:00:00,8,86,0,0,6,18,"Gurteen",0
"2",2017-05-11 01:00:00,6.8,89,0,0,5,18,"Gurteen",0
"3",2017-05-11 02:00:00,6.1,91,0,0,5,19,"Gurteen",0
"4",2017-05-11 03:00:00,6.2,92,0,0,2,20,"Gurteen",0
"5",2017-05-11 04:00:00,3.9,93,0,1,2,22,"Gurteen",0
"6",2017-05-11 05:00:00,2.4,94,0,24.5,3,11,"Gurteen",0
"7",2017-05-11 06:00:00,5.4,96,0,73.8,2,15,"Gurteen",0
"8",2017-05-11 07:00:00,9.6,76,0,131.3,1,16,"Gurteen",0
"9",2017-05-11 08:00:00,11.9,66,0,187.9,3,10,"Gurteen",0
"10",2017-05-11 09:00:00,13.8,54,0,236.4,3,11,"Gurteen",0
"11",2017-05-11 10:00:00,14.8,56,0,263.2,5,3,"Gurteen",0
"12",2017-05-11 11:00:00,15.9,53,0,243.6,3,3,"Gurteen",0
"13",2017-05-11 12:00:00,16.3,49,0,244.5,3,6,"Gurteen",0
"14",2017-05-11 13:00:00,17.7,45,0,173.2,7,8,"Gurteen",0
"15",2017-05-11 14:00:00,17.2,49,0,165.9,6,15,"Gurteen",0
"16",2017-05-11 15:00:00,17.9,50,0,120.8,7,11,"Gurteen",0
"17",2017-05-11 16:00:00,14.9,61,0,28.9,12,13,"Gurteen",0
"18",2017-05-11 17:00:00,14,62,0,22.8,7,13,"Gurteen",0
"19",2017-05-11 18:00:00,13.8,63,0,17.4,9,12,"Gurteen",0
"20",2017-05-11 19:00:00,13.5,68,0,4.9,5,11,"Gurteen",0
"21",2017-05-11 20:00:00,13.1,74,0,0.2,1,36,"Gurteen",0
"22",2017-05-11 21:00:00,12.5,79,0,0,2,1,"Gurteen",0
"23",2017-05-11 22:00:00,12.2,81,0,0,1,22,"Gurteen",0
"24",2017-05-11 23:00:00,11.7,83,0,0,5,13,"Gurteen",0
"25",2017-05-12 00:00:00,10.8,91,0.2,0,4,11,"Gurteen",0
"26",2017-05-12 01:00:00,10.6,93,0.1,0,6,11,"Gurteen",0
"27",2017-05-12 02:00:00,10.5,95,0,0,3,11,"Gurteen",0
"28",2017-05-12 03:00:00,10.7,96,0,0,3,9,"Gurteen",0
"29",2017-05-12 04:00:00,10.6,96,0.1,0.5,2,12,"Gurteen",0
"30",2017-05-12 05:00:00,10.6,97,0,16.4,4,10,"Gurteen",0
"31",2017-05-12 05:00:00,10,95,0,15,2,101,"Gurteen",0
"32",2017-05-12 06:00:00,12,89,0,47,1,71,"Gurteen",0
"33",2017-05-12 07:00:00,13,82,0,107,1,34,"Gurteen",0
"34",2017-05-12 08:00:00,14,74,0,140,2,25,"Gurteen",0
"35",2017-05-12 09:00:00,16,67,0,186,2,358,"Gurteen",0
"36",2017-05-12 10:00:00,16,65,0.4,148,2,8,"Gurteen",0
"37",2017-05-12 11:00:00,16,64,0.1,125,2,53,"Gurteen",0
"38",2017-05-12 12:00:00,16,67,0.1,70,3,96,"Gurteen",0
"39",2017-05-12 13:00:00,15,74,0.1,50,3,112,"Gurteen",0
"40",2017-05-12 14:00:00,15,76,0.5,57,1,16,"Gurteen",0
"41",2017-05-12 15:00:00,15,77,0.3,66,2,340,"Gurteen",0
"42",2017-05-12 16:00:00,14,87,1.1,27,3,305,"Gurteen",0
"43",2017-05-12 17:00:00,13,92,1.4,21,4,289,"Gurteen",0
"44",2017-05-12 18:00:00,13,92,2.6,10,4,274,"Gurteen",0
"45",2017-05-12 19:00:00,12,94,2.6,2,6,267,"Gurteen",0
"46",2017-05-12 20:00:00,12,94,1.9,0,7,270,"Gurteen",0
"47",2017-05-12 21:00:00,11,93,2.4,0,8,269,"Gurteen",0
"48",2017-05-12 22:00:00,10,92,2.4,0,9,267,"Gurteen",0
"49",2017-05-12 23:00:00,10,91,2.2,0,9,266,"Gurteen",0
"50",2017-05-13 00:00:00,10,92,2.1,0,8,260,"Gurteen",0
"51",2017-05-13 01:00:00,10,92,1.5,0,7,258,"Gurteen",0
"52",2017-05-13 02:00:00,10,93,0.7,0,6,252,"Gurteen",0
"53",2017-05-13 03:00:00,10,94,1,0,6,241,"Gurteen",0
"54",2017-05-13 04:00:00,9,94,0.4,0,6,229,"Gurteen",0
"55",2017-05-13 05:00:00,9,93,0.1,18,6,210,"Gurteen",0
"56",2017-05-13 06:00:00,10,89,0,48,6,197,"Gurteen",0
"57",2017-05-13 07:00:00,11,80,0,119,7,193,"Gurteen",0
"58",2017-05-13 08:00:00,12,71,0,156,8,179,"Gurteen",0
"59",2017-05-13 09:00:00,14,65,0,213,10,173,"Gurteen",0
"60",2017-05-13 10:00:00,15,55,0,248,13,179,"Gurteen",0
"61",2017-05-13 11:00:00,13,71,0.1,61,11,168,"Gurteen",0
"62",2017-05-13 12:00:00,13,77,0.2,66,10,160,"Gurteen",0
"63",2017-05-13 13:00:00,14,76,0.9,147,10,163,"Gurteen",0
