"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-07-07 00:00:00,16.5,81,0,0,1,23,"MoorePark",188,0,0,0,0
"2",2017-07-07 01:00:00,15.9,85,0,0,2,29,"MoorePark",188,0,NA,0,0
"3",2017-07-07 02:00:00,15.8,84,0,0,3,28,"MoorePark",188,0,NA,0,0
"4",2017-07-07 03:00:00,15.5,86,0,0,2,27,"MoorePark",188,0,NA,0,0
"5",2017-07-07 04:00:00,15.4,85,0,1.4,2,23,"MoorePark",188,0,NA,0,0
"6",2017-07-07 05:00:00,15.5,84,0,7.9,2,25,"MoorePark",188,0,NA,0,0
"7",2017-07-07 06:00:00,15.6,84,0,21,1,31,"MoorePark",188,0,NA,0,0
"8",2017-07-07 07:00:00,16.4,83,0,33.3,2,16,"MoorePark",188,0,NA,0,0
"9",2017-07-07 08:00:00,16.9,84,0,41.8,2,19,"MoorePark",188,0,NA,0,0
"10",2017-07-07 09:00:00,16.9,83,0,89.4,5,24,"MoorePark",188,0,NA,0,0
"11",2017-07-07 10:00:00,17.5,81,0,83.1,7,27,"MoorePark",188,0,NA,0,0
"12",2017-07-07 11:00:00,17.2,81,0,176.1,7,29,"MoorePark",188,0,0,0,0
"13",2017-07-07 12:00:00,18.3,73,0,149.1,8,30,"MoorePark",188,0,NA,0,0
"14",2017-07-07 13:00:00,18.3,68,0,162.6,8,28,"MoorePark",188,0,NA,0,0
"15",2017-07-07 14:00:00,19.1,67,0,171,7,29,"MoorePark",188,0,NA,0,0
"16",2017-07-07 15:00:00,18.6,66,0,135.7,7,30,"MoorePark",188,0,NA,0,0
"17",2017-07-07 16:00:00,19,68,0,73.8,5,29,"MoorePark",188,0,NA,0,0
"18",2017-07-07 17:00:00,18.7,68,0,57.2,5,29,"MoorePark",188,0,NA,0,0
"19",2017-07-07 18:00:00,18.5,72,0,46.2,4,34,"MoorePark",188,0,NA,0,0
"20",2017-07-07 19:00:00,17.7,73,0,20.6,4,34,"MoorePark",188,0,NA,0,0
"21",2017-07-07 20:00:00,16.8,75,0,5.5,5,33,"MoorePark",188,0,NA,0,0
"22",2017-07-07 21:00:00,15.6,77,0,0.1,3,33,"MoorePark",188,0,NA,0,0
"23",2017-07-07 22:00:00,15.1,79,0,0,3,32,"MoorePark",188,0,NA,0,0
"24",2017-07-07 23:00:00,14.8,79,0,0,3,32,"MoorePark",188,0,NA,0,0
"25",2017-07-08 00:00:00,14.3,80,0,0,2,29,"MoorePark",189,0,NA,0,0
"26",2017-07-08 01:00:00,14.1,82,0,0,3,30,"MoorePark",189,0,NA,0,0
"27",2017-07-08 02:00:00,14.1,81,0,0,3,26,"MoorePark",189,0,NA,0,0
"28",2017-07-08 03:00:00,13.6,82,0,0,2,30,"MoorePark",189,0,NA,0,0
"29",2017-07-08 04:00:00,12.5,86,0,3.1,3,26,"MoorePark",189,0,NA,0,0
"30",2017-07-08 05:00:00,12.6,86,0,15.8,2,24,"MoorePark",189,0,NA,0,0
"31",2017-07-08 06:00:00,13.1,88,0,42.1,2,9,"MoorePark",189,0,NA,0,0
"32",2017-07-08 07:00:00,14,82,0,39.3,2,11,"MoorePark",189,0,NA,0,0
"33",2017-07-08 08:00:00,14.7,81,0,120.5,2,7,"MoorePark",189,0,NA,0,0
"34",2017-07-08 09:00:00,16.5,74,0,173.4,5,14,"MoorePark",189,0,NA,0,0
"35",2017-07-08 10:00:00,17.5,76,0,183.7,5,10,"MoorePark",189,0,NA,0,0
"36",2017-07-08 11:00:00,18,73,0,238.4,5,9,"MoorePark",189,0,0,0,0
"37",2017-07-08 12:00:00,19,69,0,197.4,6,14,"MoorePark",189,0,NA,0,0
"38",2017-07-08 13:00:00,19.8,66,0,201.8,6,13,"MoorePark",189,0,NA,0,0
"39",2017-07-08 14:00:00,20.6,65,0,218.9,5,16,"MoorePark",189,0,NA,0,0
"40",2017-07-08 15:00:00,21.3,65,0,172.8,7,13,"MoorePark",189,0,NA,0,0
"41",2017-07-08 16:00:00,20.4,67,0,140.5,6,14,"MoorePark",189,0,NA,0,0
"42",2017-07-08 17:00:00,20.8,66,0,157.2,7,14,"MoorePark",189,0,NA,0,0
"43",2017-07-08 18:00:00,20,73,0,76.5,6,14,"MoorePark",189,0,NA,0,0
"44",2017-07-08 19:00:00,18.9,78,0,15.8,6,14,"MoorePark",189,0,NA,0,0
"45",2017-07-08 20:00:00,17.7,80,0,2.5,3,15,"MoorePark",189,0,NA,0,0
"46",2017-07-08 21:00:00,17,85,0,0,4,15,"MoorePark",189,0,NA,0,0
"47",2017-07-08 22:00:00,16.6,87,0,0,2,7,"MoorePark",189,0,NA,0,0
"48",2017-07-08 23:00:00,16.5,79,0,0,4,29,"MoorePark",189,0,NA,0,0
"49",2017-07-09 00:00:00,15.5,84,0,0,3,29,"MoorePark",190,0,NA,0,0
"50",2017-07-09 01:00:00,14.6,88,0,0,2,29,"MoorePark",190,0,NA,0,0
"51",2017-07-09 02:00:00,13.8,90,0,0,2,33,"MoorePark",190,0,NA,0,0
"52",2017-07-09 03:00:00,14.2,91,0,0,2,20,"MoorePark",190,0,NA,0,0
"53",2017-07-09 04:00:00,14.6,89,0,2.3,2,29,"MoorePark",190,0,NA,0,0
"54",2017-07-09 05:00:00,13.9,91,0,14.3,1,14,"MoorePark",190,0,NA,0,0
"55",2017-07-09 06:00:00,14.8,88,0,34.3,3,25,"MoorePark",190,0,NA,0,0
"56",2017-07-09 07:00:00,15.3,84,0,72.9,6,27,"MoorePark",190,0,NA,0,0
"57",2017-07-09 08:00:00,15.4,79,0,184.5,6,29,"MoorePark",190,0,NA,0,0
"58",2017-07-09 09:00:00,16.7,67,0,253.2,5,28,"MoorePark",190,0,NA,0,0
"59",2017-07-09 10:00:00,17.9,53,0,285.4,4,23,"MoorePark",190,0,NA,0,0
"60",2017-07-09 11:00:00,19.4,49,0,312.9,5,29,"MoorePark",190,0,0,0,0
"61",2017-07-09 12:00:00,20.8,42,0,275.3,9,27,"MoorePark",190,0,NA,0,0
"62",2017-07-09 13:00:00,20.3,47,0,225.8,5,28,"MoorePark",190,0,NA,0,0
"63",2017-07-09 14:00:00,20.8,53,0,168.8,8,32,"MoorePark",190,0,NA,0,0
"64",2017-07-09 15:00:00,19.3,61,0,140.1,7,31,"MoorePark",190,0,NA,0,0
"65",2017-07-09 16:00:00,18.8,66,0,84.9,8,28,"MoorePark",190,0,NA,0,0
"66",2017-07-09 17:00:00,17.3,70,0,42.9,10,28,"MoorePark",190,0,NA,0,0
"67",2017-07-09 18:00:00,15.3,83,0,11.1,9,29,"MoorePark",190,0,NA,0,0
"68",2017-07-09 19:00:00,15.1,87,0,8.8,4,26,"MoorePark",190,0,NA,0,0
"69",2017-07-09 20:00:00,14.8,89,0.1,3.5,4,28,"MoorePark",190,0,NA,0,0
"70",2017-07-09 21:00:00,14.3,88,0,0,6,29,"MoorePark",190,0,NA,0,0
"71",2017-07-09 22:00:00,13.9,85,0,0,5,29,"MoorePark",190,0,NA,0,0
"72",2017-07-09 23:00:00,13.6,87,0,0,4,29,"MoorePark",190,0,NA,0,0
"73",2017-07-10 00:00:00,13.3,88,0,0,5,28,"MoorePark",191,0,NA,0,0
"74",2017-07-10 01:00:00,13.2,87,0,0,5,29,"MoorePark",191,0,NA,0,0
"75",2017-07-10 02:00:00,13.1,87,0,0,5,28,"MoorePark",191,0,NA,0,0
"76",2017-07-10 03:00:00,12.6,90,0,0,6,28,"MoorePark",191,0,NA,0,0
"77",2017-07-10 04:00:00,12.7,90,0,2.3,4,27,"MoorePark",191,0,NA,0,0
"78",2017-07-10 05:00:00,12.8,88,0,13.7,4,27,"MoorePark",191,0,NA,0,0
"79",2017-07-10 06:00:00,13,88,0,16.7,4,25,"MoorePark",191,0,NA,0,0
"80",2017-07-10 07:00:00,13.3,87,0,54.2,4,28,"MoorePark",191,0,NA,0,0
"81",2017-07-10 08:00:00,14.1,86,0,111.6,5,27,"MoorePark",191,0,NA,0,0
"82",2017-07-10 09:00:00,14.9,76,0,123.7,6,28,"MoorePark",191,0,NA,0,0
"83",2017-07-10 10:00:00,16,71,0,203,5,31,"MoorePark",191,0,NA,0,0
"84",2017-07-10 11:00:00,17.3,63,0,250.1,5,26,"MoorePark",191,0,0,0,0
"85",2017-07-10 12:00:00,18.1,61,0,130.3,4,23,"MoorePark",191,0,NA,0,0
"86",2017-07-10 13:00:00,17.8,64,0,74.9,4,18,"MoorePark",191,0,NA,0,0
"87",2017-07-10 14:00:00,17.3,73,0,123.2,7,16,"MoorePark",191,0,NA,0,0
"88",2017-07-10 15:00:00,17.3,79,0,73.9,4,16,"MoorePark",191,0,NA,0,0
"89",2017-07-10 16:00:00,15.7,83,0.8,88.5,3,26,"MoorePark",191,0,NA,0,0
"90",2017-07-10 17:00:00,16.8,72,0,49.6,7,26,"MoorePark",191,0,NA,0,0
"91",2017-07-10 18:00:00,16.6,76,0,21.7,4,26,"MoorePark",191,0,NA,0,0
"92",2017-07-10 19:00:00,15.2,85,0.5,4.9,5,34,"MoorePark",191,0,NA,0,0
"93",2017-07-10 20:00:00,15,86,0,0.3,3,24,"MoorePark",191,0,NA,0,0
"94",2017-07-10 21:00:00,14.3,83,0,0,3,29,"MoorePark",191,0,NA,0,0
"95",2017-07-10 22:00:00,13.9,86,0,0,2,27,"MoorePark",191,0,NA,0,0
"96",2017-07-10 23:00:00,13.6,85,0,0,1,28,"MoorePark",191,0,NA,0,0
"97",2017-07-11 00:00:00,13.4,83,0,0,3,23,"MoorePark",192,0,NA,0,0
"98",2017-07-11 01:00:00,13.2,87,0,0,2,17,"MoorePark",192,0,NA,0,0
"99",2017-07-11 02:00:00,12.8,89,0,0,2,11,"MoorePark",192,0,NA,0,0
"100",2017-07-11 03:00:00,12.7,91,0,0,2,10,"MoorePark",192,0,NA,0,0
"101",2017-07-11 04:00:00,12.7,92,0,0.4,2,12,"MoorePark",192,0,NA,0,0
"102",2017-07-11 05:00:00,12.9,91,0,2.5,3,11,"MoorePark",192,0,NA,0,0
