"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-08-20 00:00:00,10.3,86,0,0,4,26,"JohnstownCastle",232,0,21,69.4,0
"2",2017-08-20 01:00:00,10.1,86,0,0,5,25,"JohnstownCastle",232,0,NA,69.4,0
"3",2017-08-20 02:00:00,9.6,89,0,0,4,26,"JohnstownCastle",232,0,NA,69.4,0
"4",2017-08-20 03:00:00,10.4,91,0,0,2,24,"JohnstownCastle",232,0,NA,69.4,0
"5",2017-08-20 04:00:00,10.5,93,0,0,1,21,"JohnstownCastle",232,0,NA,69.4,0
"6",2017-08-20 05:00:00,11,92,0,1.4,1,17,"JohnstownCastle",232,0,NA,69.4,0
"7",2017-08-20 06:00:00,11.5,94,0,9.7,2,12,"JohnstownCastle",232,0,NA,69.4,0
"8",2017-08-20 07:00:00,12.7,92,0,21.7,3,14,"JohnstownCastle",232,0,NA,69.4,0
"9",2017-08-20 08:00:00,14,92,0,19.2,7,15,"JohnstownCastle",232,0,NA,69.4,0
"10",2017-08-20 09:00:00,13.7,92,0,32.4,7,17,"JohnstownCastle",232,0,NA,69.4,0
"11",2017-08-20 10:00:00,13.9,94,0.1,37.1,9,15,"JohnstownCastle",232,0,NA,69.4,0
"12",2017-08-20 11:00:00,14,96,0.1,41,10,15,"JohnstownCastle",232,0,21,69.4,0
"13",2017-08-20 12:00:00,14.1,97,1,39.8,12,15,"JohnstownCastle",232,0,NA,69.4,1
"14",2017-08-20 13:00:00,14.5,97,0.5,30.4,11,15,"JohnstownCastle",232,0,NA,69.8,2
"15",2017-08-20 14:00:00,14.7,97,0,32,11,14,"JohnstownCastle",232,1,NA,70.1,3
"16",2017-08-20 15:00:00,15,98,0.3,39.3,11,14,"JohnstownCastle",232,2,NA,70.5,4
"17",2017-08-20 16:00:00,15.6,99,0.3,28.4,10,16,"JohnstownCastle",232,3,NA,70.9,5
"18",2017-08-20 17:00:00,15.8,99,0.2,16.2,5,27,"JohnstownCastle",232,4,NA,71.2,6
"19",2017-08-20 18:00:00,15.8,97,0,6.7,4,34,"JohnstownCastle",232,5,NA,71.6,7
"20",2017-08-20 19:00:00,15.1,97,0,0.5,5,1,"JohnstownCastle",232,6,NA,72,8
"21",2017-08-20 20:00:00,14.9,97,0,0,5,35,"JohnstownCastle",232,7,NA,72.4,9
"22",2017-08-20 21:00:00,14.8,98,0.3,0,2,2,"JohnstownCastle",232,8,NA,72.8,10
"23",2017-08-20 22:00:00,14.8,98,0.6,0,2,3,"JohnstownCastle",232,9,NA,73.1,11
"24",2017-08-20 23:00:00,14.7,98,0.6,0,4,35,"JohnstownCastle",232,10,NA,73.5,12
"25",2017-08-21 00:00:00,14.7,98,0,0,2,3,"JohnstownCastle",233,11,NA,73.9,13
"26",2017-08-21 01:00:00,14.7,98,0,0,0,14,"JohnstownCastle",233,12,NA,74.2,14
"27",2017-08-21 02:00:00,14.7,98,0.1,0,1,6,"JohnstownCastle",233,13,NA,74.6,15
"28",2017-08-21 03:00:00,14.8,98,0.1,0,0,2,"JohnstownCastle",233,14,NA,75,16
"29",2017-08-21 04:00:00,14.8,99,0.9,0,2,14,"JohnstownCastle",233,15,NA,75.4,17
"30",2017-08-21 05:00:00,15,99,1.4,0.5,2,21,"JohnstownCastle",233,16,NA,75.8,18
"31",2017-08-21 06:00:00,15.2,99,0.1,7.7,6,24,"JohnstownCastle",233,17,NA,76.1,19
"32",2017-08-21 07:00:00,15.4,99,0.1,30.5,5,20,"JohnstownCastle",233,18,NA,76.5,20
"33",2017-08-21 08:00:00,15.4,99,0,56.2,8,22,"JohnstownCastle",233,19,NA,76.9,21
"34",2017-08-21 09:00:00,15.8,99,0,65.5,8,21,"JohnstownCastle",233,20,NA,77.2,22
"35",2017-08-21 10:00:00,16.3,98,0,83.2,7,22,"JohnstownCastle",233,21,NA,77.6,23
"36",2017-08-21 11:00:00,16.6,97,0,115.6,10,22,"JohnstownCastle",233,22,24,78,24
"37",2017-08-21 12:00:00,17.1,95,0,124.9,9,22,"JohnstownCastle",233,23,NA,78.6,25
"38",2017-08-21 13:00:00,17,95,0,66.6,10,22,"JohnstownCastle",233,24,NA,79.2,26
"39",2017-08-21 14:00:00,16.6,98,0,64.5,9,21,"JohnstownCastle",233,25,NA,79.8,27
"40",2017-08-21 15:00:00,16.5,97,0,44.1,12,23,"JohnstownCastle",233,26,NA,80.3,28
"41",2017-08-21 16:00:00,16.2,96,0,41.5,8,22,"JohnstownCastle",233,27,NA,80.9,29
"42",2017-08-21 17:00:00,16.1,97,0,16.6,7,22,"JohnstownCastle",233,28,NA,81.5,30
"43",2017-08-21 18:00:00,15.8,97,0,8.3,8,22,"JohnstownCastle",233,29,NA,82.1,31
"44",2017-08-21 19:00:00,15.6,98,0,0.8,7,22,"JohnstownCastle",233,30,NA,82.7,32
"45",2017-08-21 20:00:00,15.4,98,0,0,7,21,"JohnstownCastle",233,31,NA,83.2,33
"46",2017-08-21 21:00:00,15.3,98,0,0,5,21,"JohnstownCastle",233,32,NA,83.8,34
"47",2017-08-21 22:00:00,15.1,98,0,0,8,21,"JohnstownCastle",233,33,NA,84.4,35
"48",2017-08-21 23:00:00,15,99,0,0,5,22,"JohnstownCastle",233,34,NA,85,36
"49",2017-08-22 00:00:00,14.6,99,0,0,4,22,"JohnstownCastle",234,35,NA,85.6,37
"50",2017-08-22 01:00:00,14.6,99,0.1,0,4,17,"JohnstownCastle",234,36,NA,86.2,38
"51",2017-08-22 02:00:00,14.6,99,0.1,0,6,16,"JohnstownCastle",234,37,NA,86.8,39
"52",2017-08-22 03:00:00,14.1,99,0,0,7,16,"JohnstownCastle",234,38,NA,87.3,40
"53",2017-08-22 04:00:00,14.4,99,0.1,0,6,17,"JohnstownCastle",234,39,NA,87.9,41
"54",2017-08-22 05:00:00,14.6,99,0,1.2,4,16,"JohnstownCastle",234,40,NA,88.5,42
"55",2017-08-22 06:00:00,14.9,99,0,9.9,6,15,"JohnstownCastle",234,41,NA,89.1,43
"56",2017-08-22 07:00:00,15,99,0,23.1,7,15,"JohnstownCastle",234,42,NA,89.7,44
"57",2017-08-22 08:00:00,15.4,98,0,49.3,7,13,"JohnstownCastle",234,43,NA,90.2,45
"58",2017-08-22 09:00:00,15.9,99,0,80.2,8,13,"JohnstownCastle",234,44,NA,90.8,46
"59",2017-08-22 10:00:00,16.9,94,0,100.3,7,13,"JohnstownCastle",234,45,NA,91.4,47
"60",2017-08-22 11:00:00,17.2,92,0,67,6,10,"JohnstownCastle",234,46,24,92,48
"61",2017-08-22 12:00:00,17.3,90,0,47.3,7,12,"JohnstownCastle",234,47,NA,91.1,49
"62",2017-08-22 13:00:00,17.7,89,0,58.5,9,13,"JohnstownCastle",234,0,NA,90.2,50
"63",2017-08-22 14:00:00,18,89,0,98.5,11,14,"JohnstownCastle",234,0,NA,89.4,51
"64",2017-08-22 15:00:00,18.8,88,0,43.8,12,14,"JohnstownCastle",234,0,NA,88.5,52
"65",2017-08-22 16:00:00,18.6,90,0,34.3,11,14,"JohnstownCastle",234,48,NA,87.6,53
"66",2017-08-22 17:00:00,17.8,92,0,15.4,12,16,"JohnstownCastle",234,49,NA,86.8,54
"67",2017-08-22 18:00:00,17.5,92,0,6.1,10,17,"JohnstownCastle",234,50,NA,85.9,55
"68",2017-08-22 19:00:00,17,94,0,0.2,7,18,"JohnstownCastle",234,51,NA,85,56
"69",2017-08-22 20:00:00,16.5,98,0,0,7,17,"JohnstownCastle",234,52,NA,84.1,57
"70",2017-08-22 21:00:00,16,99,0.1,0,7,20,"JohnstownCastle",234,53,NA,83.2,58
"71",2017-08-22 22:00:00,15.6,99,0,0,9,22,"JohnstownCastle",234,54,NA,82.4,59
"72",2017-08-22 23:00:00,15.2,98,0,0,8,23,"JohnstownCastle",234,55,NA,81.5,60
"73",2017-08-23 00:00:00,14.8,98,0,0,6,24,"JohnstownCastle",235,56,NA,80.6,61
"74",2017-08-23 01:00:00,14.3,99,0,0,7,23,"JohnstownCastle",235,57,NA,79.8,62
"75",2017-08-23 02:00:00,13.7,98,0,0,6,25,"JohnstownCastle",235,58,NA,78.9,63
"76",2017-08-23 03:00:00,13.2,98,0,0,5,23,"JohnstownCastle",235,59,NA,78,64
"77",2017-08-23 04:00:00,12.6,98,0,0,5,23,"JohnstownCastle",235,60,NA,77.1,65
"78",2017-08-23 05:00:00,12.5,98,0,2.8,5,24,"JohnstownCastle",235,61,NA,76.2,66
"79",2017-08-23 06:00:00,12.5,98,0,23,5,24,"JohnstownCastle",235,62,NA,75.4,67
"80",2017-08-23 07:00:00,13.5,97,0.1,80.4,4,22,"JohnstownCastle",235,63,NA,74.5,68
"81",2017-08-23 08:00:00,15.1,92,0,107.3,9,22,"JohnstownCastle",235,64,NA,73.6,69
"82",2017-08-23 09:00:00,15.5,85,0,128,10,24,"JohnstownCastle",235,0,NA,72.8,0
"83",2017-08-23 10:00:00,16.4,84,0,170.8,9,21,"JohnstownCastle",235,0,NA,71.9,0
"84",2017-08-23 11:00:00,16.1,79,0,259.9,12,22,"JohnstownCastle",235,0,9,71,0
"85",2017-08-23 12:00:00,17.6,77,0,259.6,12,22,"JohnstownCastle",235,0,NA,70.6,0
"86",2017-08-23 13:00:00,17.3,78,0,240,14,22,"JohnstownCastle",235,0,NA,70.2,0
"87",2017-08-23 14:00:00,17.1,80,0,215.4,12,23,"JohnstownCastle",235,0,NA,69.8,0
"88",2017-08-23 15:00:00,17.2,79,0,182.7,12,22,"JohnstownCastle",235,0,NA,69.3,0
"89",2017-08-23 16:00:00,16.6,81,0,127.8,14,23,"JohnstownCastle",235,0,NA,68.9,0
"90",2017-08-23 17:00:00,16.2,81,0,63.1,12,23,"JohnstownCastle",235,0,NA,68.5,0
"91",2017-08-23 18:00:00,15.4,86,0,23.8,10,23,"JohnstownCastle",235,0,NA,68.1,0
"92",2017-08-23 19:00:00,14.7,89,0,2.7,10,23,"JohnstownCastle",235,0,NA,67.7,0
"93",2017-08-23 20:00:00,14.1,91,0,0,10,24,"JohnstownCastle",235,0,NA,67.2,0
"94",2017-08-23 21:00:00,13.6,93,0,0,8,24,"JohnstownCastle",235,0,NA,66.8,0
"95",2017-08-23 22:00:00,13.3,93,0,0,9,24,"JohnstownCastle",235,0,NA,66.4,0
"96",2017-08-23 23:00:00,12.7,93,0,0,6,25,"JohnstownCastle",235,0,NA,66,0
"97",2017-08-24 00:00:00,12.4,94,0,0,5,23,"JohnstownCastle",236,0,NA,65.6,0
"98",2017-08-24 01:00:00,11.9,94,0,0,5,23,"JohnstownCastle",236,0,NA,65.2,0
"99",2017-08-24 02:00:00,12.3,93,0,0,6,24,"JohnstownCastle",236,0,NA,64.8,0
"100",2017-08-24 03:00:00,12.4,94,0,0,5,23,"JohnstownCastle",236,0,NA,64.3,0
"101",2017-08-24 04:00:00,12.8,94,0.1,0,6,24,"JohnstownCastle",236,0,NA,63.9,1
"102",2017-08-24 05:00:00,12.3,94,0,2.7,7,25,"JohnstownCastle",236,0,NA,63.5,2
"103",2017-08-24 06:00:00,11.9,94,0,22.4,6,25,"JohnstownCastle",236,0,NA,63.1,3
"104",2017-08-24 07:00:00,12.9,93,0,37.5,6,24,"JohnstownCastle",236,1,NA,62.7,4
"105",2017-08-24 08:00:00,14,89,0,122.1,6,23,"JohnstownCastle",236,0,NA,62.2,5
"106",2017-08-24 09:00:00,15.6,78,0,202.1,8,21,"JohnstownCastle",236,0,NA,61.8,0
"107",2017-08-24 10:00:00,16,79,0,245.5,10,21,"JohnstownCastle",236,0,NA,61.4,0
"108",2017-08-24 11:00:00,17,72,0,269.1,11,22,"JohnstownCastle",236,0,14,61,0
"109",2017-08-24 12:00:00,17.1,75,0,249.8,13,23,"JohnstownCastle",236,0,NA,60.5,0
"110",2017-08-24 13:00:00,16.9,75,0,266.7,14,22,"JohnstownCastle",236,0,NA,60,0
"111",2017-08-24 14:00:00,17.4,74,0,218.5,12,23,"JohnstownCastle",236,0,NA,59.5,0
"112",2017-08-24 15:00:00,17.5,71,0,216.8,11,22,"JohnstownCastle",236,0,NA,59,0
"113",2017-08-24 16:00:00,17.4,73,0,167.4,13,24,"JohnstownCastle",236,0,NA,58.5,0
"114",2017-08-24 17:00:00,16.7,75,0,91.2,10,23,"JohnstownCastle",236,0,NA,58,0
"115",2017-08-24 18:00:00,15.9,80,0,30.3,10,23,"JohnstownCastle",236,0,NA,57.5,0
"116",2017-08-24 19:00:00,15.1,84,0,3.4,10,23,"JohnstownCastle",236,0,NA,57,0
"117",2017-08-24 20:00:00,14.6,87,0,0,10,23,"JohnstownCastle",236,0,NA,56.5,0
"118",2017-08-24 21:00:00,14.6,89,0,0,8,23,"JohnstownCastle",236,0,NA,56,0
"119",2017-08-24 22:00:00,14.7,90,0,0,8,23,"JohnstownCastle",236,0,NA,55.5,0
"120",2017-08-24 23:00:00,14.4,92,0,0,10,23,"JohnstownCastle",236,0,NA,55,0
"121",2017-08-25 00:00:00,14.4,91,0,0,7,23,"JohnstownCastle",237,0,NA,54.5,0
"122",2017-08-25 01:00:00,14,94,0,0,3,23,"JohnstownCastle",237,0,NA,54,0
"123",2017-08-25 02:00:00,13.5,94,0,0,3,24,"JohnstownCastle",237,0,NA,53.5,0
"124",2017-08-25 03:00:00,14.3,86,0,0,8,23,"JohnstownCastle",237,0,NA,53,0
"125",2017-08-25 04:00:00,13.8,88,0,0,4,22,"JohnstownCastle",237,0,NA,52.5,0
"126",2017-08-25 05:00:00,13.1,94,0,2.7,5,20,"JohnstownCastle",237,0,NA,52,0
"127",2017-08-25 06:00:00,13.2,95,0,11.7,2,20,"JohnstownCastle",237,0,NA,51.5,0
"128",2017-08-25 07:00:00,13.9,95,0,8.4,3,19,"JohnstownCastle",237,0,NA,51,0
"129",2017-08-25 08:00:00,14.7,96,0.2,25.7,6,18,"JohnstownCastle",237,0,NA,50.5,0
"130",2017-08-25 09:00:00,14.9,95,0.5,57.8,9,20,"JohnstownCastle",237,0,NA,50,0
"131",2017-08-25 10:00:00,14.9,92,0.3,67.5,6,21,"JohnstownCastle",237,0,NA,49.5,0
"132",2017-08-25 11:00:00,15.5,87,0,109.1,7,21,"JohnstownCastle",237,0,0,49,0
"133",2017-08-25 12:00:00,15.8,87,0,108.1,9,23,"JohnstownCastle",237,0,NA,49.3,0
"134",2017-08-25 13:00:00,16.6,84,0,101.8,9,23,"JohnstownCastle",237,0,NA,49.6,0
"135",2017-08-25 14:00:00,16,87,0,161.2,7,21,"JohnstownCastle",237,0,NA,49.9,0
"136",2017-08-25 15:00:00,17.1,78,0,68.8,8,23,"JohnstownCastle",237,0,NA,50.2,0
"137",2017-08-25 16:00:00,16,87,0,50,6,22,"JohnstownCastle",237,0,NA,50.5,0
"138",2017-08-25 17:00:00,16.1,86,0,33.2,7,24,"JohnstownCastle",237,0,NA,50.8,0
"139",2017-08-25 18:00:00,16,85,0,13.9,7,23,"JohnstownCastle",237,0,NA,51,0
"140",2017-08-25 19:00:00,15.4,90,0,2.5,6,21,"JohnstownCastle",237,0,NA,51.3,0
"141",2017-08-25 20:00:00,15,92,0,0,4,21,"JohnstownCastle",237,0,NA,51.6,0
"142",2017-08-25 21:00:00,14.8,94,0,0,4,22,"JohnstownCastle",237,0,NA,51.9,0
"143",2017-08-25 22:00:00,14.6,95,0,0,4,22,"JohnstownCastle",237,0,NA,52.2,0
"144",2017-08-25 23:00:00,14.6,96,0,0,4,24,"JohnstownCastle",237,0,NA,52.5,0
