"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-02-10 00:00:00,6,81,0,0,10,21,"JohnstownCastle",41,0,3,3,0
"2",2018-02-10 01:00:00,6.4,83,0,0,10,22,"JohnstownCastle",41,0,NA,3,0
"3",2018-02-10 02:00:00,6.3,90,0.8,0,11,21,"JohnstownCastle",41,0,NA,3,0
"4",2018-02-10 03:00:00,6.6,93,1.3,0,13,20,"JohnstownCastle",41,0,NA,3,0
"5",2018-02-10 04:00:00,7,95,1.9,0,13,20,"JohnstownCastle",41,0,NA,3,0
"6",2018-02-10 05:00:00,7.6,95,1.4,0,16,21,"JohnstownCastle",41,0,NA,3,0
"7",2018-02-10 06:00:00,8.2,96,1.2,0,17,21,"JohnstownCastle",41,0,NA,3,0
"8",2018-02-10 07:00:00,8.5,96,0.8,0,16,22,"JohnstownCastle",41,0,NA,3,0
"9",2018-02-10 08:00:00,8.8,97,0.8,2.2,16,23,"JohnstownCastle",41,0,NA,3,0
"10",2018-02-10 09:00:00,9.1,97,0.1,12.2,15,23,"JohnstownCastle",41,0,NA,3,0
"11",2018-02-10 10:00:00,9.3,96,0,26.8,14,23,"JohnstownCastle",41,0,NA,3,0
"12",2018-02-10 11:00:00,9.5,95,0.1,61.8,9,23,"JohnstownCastle",41,0,3,3,0
"13",2018-02-10 12:00:00,10.4,94,0,126.6,6,23,"JohnstownCastle",41,0,NA,3,0
"14",2018-02-10 13:00:00,11.4,93,0,105.1,12,25,"JohnstownCastle",41,0,NA,3,0
"15",2018-02-10 14:00:00,10.9,91,0,67.9,10,24,"JohnstownCastle",41,0,NA,3,0
"16",2018-02-10 15:00:00,9.9,89,0,42.3,11,22,"JohnstownCastle",41,0,NA,3,0
"17",2018-02-10 16:00:00,9.4,87,0,11,14,23,"JohnstownCastle",41,0,NA,3,0
"18",2018-02-10 17:00:00,9.1,85,0,0.5,16,23,"JohnstownCastle",41,0,NA,3,0
"19",2018-02-10 18:00:00,9.2,83,0.3,0,14,21,"JohnstownCastle",41,0,NA,3,0
"20",2018-02-10 19:00:00,9.7,81,0.5,0,16,23,"JohnstownCastle",41,0,NA,3,0
"21",2018-02-10 20:00:00,8.8,79,0.7,0,22,27,"JohnstownCastle",41,0,NA,3,0
"22",2018-02-10 21:00:00,7,77,0,0,18,26,"JohnstownCastle",41,0,NA,3,0
"23",2018-02-10 22:00:00,6,75,0.1,0,17,27,"JohnstownCastle",41,0,NA,3,0
"24",2018-02-10 23:00:00,5.6,73,0,0,22,28,"JohnstownCastle",41,0,NA,3,0
"25",2018-02-11 00:00:00,4.6,71,0,0,20,28,"JohnstownCastle",42,0,NA,3,0
"26",2018-02-11 01:00:00,3.9,70,0,0,15,28,"JohnstownCastle",42,0,NA,3,0
"27",2018-02-11 02:00:00,3,72,0,0,10,27,"JohnstownCastle",42,0,NA,3,0
"28",2018-02-11 03:00:00,2.6,78,0,0,12,25,"JohnstownCastle",42,0,NA,3,0
"29",2018-02-11 04:00:00,2.1,83,0,0,10,25,"JohnstownCastle",42,0,NA,3,0
"30",2018-02-11 05:00:00,1.9,85,0,0,14,26,"JohnstownCastle",42,0,NA,3,0
"31",2018-02-11 06:00:00,1.2,88,0,0,13,26,"JohnstownCastle",42,0,NA,3,0
"32",2018-02-11 07:00:00,1.2,87,0,0.4,15,26,"JohnstownCastle",42,0,NA,3,0
"33",2018-02-11 08:00:00,0.8,90,0,22.2,12,27,"JohnstownCastle",42,0,NA,3,0
"34",2018-02-11 09:00:00,1.5,85,0,58.1,13,28,"JohnstownCastle",42,0,NA,3,0
"35",2018-02-11 10:00:00,2.1,80,0,100,15,27,"JohnstownCastle",42,0,NA,3,0
"36",2018-02-11 11:00:00,3.2,71,0,118.3,14,28,"JohnstownCastle",42,0,0,3,0
"37",2018-02-11 12:00:00,3.2,69,0,141.5,15,27,"JohnstownCastle",42,0,NA,3,0
"38",2018-02-11 13:00:00,3.9,69,0,117,13,30,"JohnstownCastle",42,0,NA,3,0
"39",2018-02-11 14:00:00,3.8,67,0,104,14,29,"JohnstownCastle",42,0,NA,3,0
"40",2018-02-11 15:00:00,4.3,66,0,39.3,12,29,"JohnstownCastle",42,0,NA,3,0
"41",2018-02-11 16:00:00,3.5,65,0,24.9,14,30,"JohnstownCastle",42,0,NA,3,0
"42",2018-02-11 17:00:00,1.5,81,0,1.9,14,27,"JohnstownCastle",42,0,NA,3,0
"43",2018-02-11 18:00:00,0.8,86,0,0,12,28,"JohnstownCastle",42,0,NA,3,0
"44",2018-02-11 19:00:00,0.8,85,0,0,13,27,"JohnstownCastle",42,0,NA,3,0
"45",2018-02-11 20:00:00,0.4,84,0,0,12,27,"JohnstownCastle",42,0,NA,3,0
"46",2018-02-11 21:00:00,0.1,85,0,0,10,26,"JohnstownCastle",42,0,NA,3,0
"47",2018-02-11 22:00:00,-0.1,89,0,0,12,26,"JohnstownCastle",42,0,NA,3,0
"48",2018-02-11 23:00:00,0.3,86,0,0,12,27,"JohnstownCastle",42,0,NA,3,0
"49",2018-02-12 00:00:00,-0.5,87,0,0,8,25,"JohnstownCastle",43,0,NA,3,0
"50",2018-02-12 01:00:00,0.1,86,0,0,11,26,"JohnstownCastle",43,0,NA,3,0
"51",2018-02-12 02:00:00,-0.3,88,0,0,11,25,"JohnstownCastle",43,0,NA,3,0
"52",2018-02-12 03:00:00,-0.1,88,0,0,10,25,"JohnstownCastle",43,0,NA,3,0
"53",2018-02-12 04:00:00,-0.1,87,0,0,9,25,"JohnstownCastle",43,0,NA,3,0
"54",2018-02-12 05:00:00,0.3,88,0,0,9,25,"JohnstownCastle",43,0,NA,3,0
"55",2018-02-12 06:00:00,0.2,88,0,0,9,25,"JohnstownCastle",43,0,NA,3,0
"56",2018-02-12 07:00:00,0.2,87,0,0.6,8,25,"JohnstownCastle",43,0,NA,3,0
"57",2018-02-12 08:00:00,0.5,87,0,25.9,8,25,"JohnstownCastle",43,0,NA,3,0
"58",2018-02-12 09:00:00,1.6,85,0,51.2,8,25,"JohnstownCastle",43,0,NA,3,0
"59",2018-02-12 10:00:00,2.3,84,0,66.8,8,25,"JohnstownCastle",43,0,NA,3,0
"60",2018-02-12 11:00:00,4.2,81,0,126.9,9,23,"JohnstownCastle",43,0,0,3,0
