"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2018-07-02 00:00:00,16.8,76,0,0,4,31,"MoorePark",183,0,0,0,0
"2",2018-07-02 01:00:00,16,77,0,0,4,29,"MoorePark",183,0,NA,0,0
"3",2018-07-02 02:00:00,15.6,74,0,0,5,2,"MoorePark",183,0,NA,0,0
"4",2018-07-02 03:00:00,14.9,75,0,0,6,1,"MoorePark",183,0,NA,0,0
"5",2018-07-02 04:00:00,14.6,74,0,2.6,4,1,"MoorePark",183,0,NA,0,0
"6",2018-07-02 05:00:00,13.9,76,0,26.1,6,32,"MoorePark",183,0,NA,0,0
"7",2018-07-02 06:00:00,13.9,78,0,64.9,5,31,"MoorePark",183,0,NA,0,0
"8",2018-07-02 07:00:00,14.9,73,0,99.6,7,32,"MoorePark",183,0,NA,0,0
"9",2018-07-02 08:00:00,15.6,69,0,162.4,9,35,"MoorePark",183,0,NA,0,0
"10",2018-07-02 09:00:00,17.8,61,0,256.7,9,35,"MoorePark",183,0,NA,0,0
"11",2018-07-02 10:00:00,19.6,54,0,180.5,8,36,"MoorePark",183,0,NA,0,0
"12",2018-07-02 11:00:00,20.5,53,0,250.4,6,36,"MoorePark",183,0,0,0,0
"13",2018-07-02 12:00:00,22.8,49,0,298.1,8,2,"MoorePark",183,0,NA,0,0
"14",2018-07-02 13:00:00,24.3,44,0,285.5,10,4,"MoorePark",183,0,NA,0,0
"15",2018-07-02 14:00:00,25.2,41,0,245.2,11,3,"MoorePark",183,0,NA,0,0
"16",2018-07-02 15:00:00,25.8,40,0,233.9,9,2,"MoorePark",183,0,NA,0,0
"17",2018-07-02 16:00:00,26.5,40,0,198.2,7,4,"MoorePark",183,0,NA,0,0
"18",2018-07-02 17:00:00,26.5,39,0,110.8,9,1,"MoorePark",183,0,NA,0,0
"19",2018-07-02 18:00:00,26,40,0,77.6,7,4,"MoorePark",183,0,NA,0,0
"20",2018-07-02 19:00:00,25.7,39,0,42.1,9,2,"MoorePark",183,0,NA,0,0
"21",2018-07-02 20:00:00,24.2,42,0,7.8,7,4,"MoorePark",183,0,NA,0,0
"22",2018-07-02 21:00:00,21.9,44,0,0,6,3,"MoorePark",183,0,NA,0,0
"23",2018-07-02 22:00:00,20.9,43,0,0,8,5,"MoorePark",183,0,NA,0,0
"24",2018-07-02 23:00:00,19,47,0,0,6,6,"MoorePark",183,0,NA,0,0
"25",2018-07-03 00:00:00,18.3,49,0,0,8,3,"MoorePark",184,0,NA,0,0
"26",2018-07-03 01:00:00,16.9,58,0,0,3,18,"MoorePark",184,0,NA,0,0
"27",2018-07-03 02:00:00,16.9,57,0,0,4,28,"MoorePark",184,0,NA,0,0
"28",2018-07-03 03:00:00,15.3,65,0,0,2,27,"MoorePark",184,0,NA,0,0
"29",2018-07-03 04:00:00,13.1,76,0,4.6,2,26,"MoorePark",184,0,NA,0,0
"30",2018-07-03 05:00:00,12.8,80,0,34.2,1,22,"MoorePark",184,0,NA,0,0
"31",2018-07-03 06:00:00,14.9,77,0,81.4,1,1,"MoorePark",184,0,NA,0,0
"32",2018-07-03 07:00:00,16.9,68,0,131.9,3,28,"MoorePark",184,0,NA,0,0
