"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-31 00:00:00,9.5,87,0,0,2,3,"Dunsany",0
"2",2017-05-31 01:00:00,7.9,95,0,0,2,5,"Dunsany",0
"3",2017-05-31 02:00:00,7.1,99,0,0,2,5,"Dunsany",0
"4",2017-05-31 03:00:00,8.5,100,0,0.2,5,8,"Dunsany",0
"5",2017-05-31 04:00:00,9.4,96,0,7.5,8,10,"Dunsany",0
"6",2017-05-31 05:00:00,9.7,98,0,37.6,9,10,"Dunsany",0
"7",2017-05-31 06:00:00,10.7,99,0,52.4,8,11,"Dunsany",0
"8",2017-05-31 07:00:00,12,100,0,151.8,9,10,"Dunsany",0
"9",2017-05-31 08:00:00,14.2,87,0,172.9,9,10,"Dunsany",0
"10",2017-05-31 09:00:00,15.3,86,0,211.3,9,10,"Dunsany",0
"11",2017-05-31 10:00:00,15.9,85,0,115.4,10,9,"Dunsany",0
"12",2017-05-31 11:00:00,16,88,0,231.6,9,9,"Dunsany",0
"13",2017-05-31 12:00:00,17.6,85,0,214.1,11,12,"Dunsany",0
"14",2017-05-31 13:00:00,19.5,76,0,183.3,9,16,"Dunsany",0
"15",2017-05-31 14:00:00,18.6,74,0,156.8,8,18,"Dunsany",0
"16",2017-05-31 15:00:00,19.3,71,0,137.7,10,15,"Dunsany",0
"17",2017-05-31 16:00:00,17.7,69,0,112.2,14,19,"Dunsany",0
"18",2017-05-31 17:00:00,17.6,63,0,82.3,13,19,"Dunsany",0
"19",2017-05-31 18:00:00,16.7,71,0,78.3,8,19,"Dunsany",0
"20",2017-05-31 19:00:00,16.2,71,0,17.5,12,19,"Dunsany",0
"21",2017-05-31 20:00:00,15.3,79,0,2.5,8,19,"Dunsany",0
"22",2017-05-31 21:00:00,13.7,79,0,0,10,19,"Dunsany",0
"23",2017-05-31 22:00:00,12.9,82,0,0,9,18,"Dunsany",0
"24",2017-05-31 23:00:00,12.9,85,0,0,6,17,"Dunsany",0
"25",2017-06-01 00:00:00,12.6,85,0,0,11,20,"Dunsany",0
"26",2017-06-01 01:00:00,12.7,87,0,0,9,19,"Dunsany",0
"27",2017-06-01 02:00:00,12.3,85,0,0,9,18,"Dunsany",0
"28",2017-06-01 03:00:00,12.3,87,0,0,7,18,"Dunsany",0
"29",2017-06-01 04:00:00,12.4,88,0,3.6,6,16,"Dunsany",0
"30",2017-06-01 05:00:00,13,86,0,14.5,7,18,"Dunsany",0
"31",2017-06-01 05:00:00,13,87,0,22,10,187,"Dunsany",0
"32",2017-06-01 06:00:00,14,86,0,30,10,186,"Dunsany",0
"33",2017-06-01 07:00:00,15,80,0.1,53,14,191,"Dunsany",0
"34",2017-06-01 08:00:00,14,83,0.2,32,11,188,"Dunsany",0
"35",2017-06-01 09:00:00,14,88,0.3,19,11,189,"Dunsany",0
"36",2017-06-01 10:00:00,14,89,0.3,23,10,190,"Dunsany",0
"37",2017-06-01 11:00:00,15,87,0.2,50,11,191,"Dunsany",0
"38",2017-06-01 12:00:00,14,90,0.2,30,9,185,"Dunsany",0
"39",2017-06-01 13:00:00,14,92,0.3,27,8,187,"Dunsany",0
"40",2017-06-01 14:00:00,14,94,0.3,22,8,194,"Dunsany",0
"41",2017-06-01 15:00:00,14,94,0.4,28,7,202,"Dunsany",0
"42",2017-06-01 16:00:00,14,94,0.4,18,5,201,"Dunsany",0
"43",2017-06-01 17:00:00,14,94,0.8,14,6,205,"Dunsany",0
"44",2017-06-01 18:00:00,14,94,0.6,8,6,210,"Dunsany",0
"45",2017-06-01 19:00:00,13,94,0.2,4,5,210,"Dunsany",0
"46",2017-06-01 20:00:00,13,94,0.1,1,6,210,"Dunsany",0
"47",2017-06-01 21:00:00,12,94,0.2,0,5,214,"Dunsany",0
"48",2017-06-01 22:00:00,12,95,0.2,0,5,212,"Dunsany",0
"49",2017-06-01 23:00:00,12,96,0.3,0,5,212,"Dunsany",1
"50",2017-06-02 00:00:00,12,94,0.3,0,4,216,"Dunsany",2
"51",2017-06-02 01:00:00,12,92,0.1,0,5,237,"Dunsany",3
"52",2017-06-02 02:00:00,11,93,0,0,5,238,"Dunsany",4
"53",2017-06-02 03:00:00,10,95,0,0,4,246,"Dunsany",5
"54",2017-06-02 04:00:00,11,96,0,5,4,242,"Dunsany",6
