"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-11 00:00:00,6.8,88,0,0,3,13,"OakPark",0
"2",2017-05-11 01:00:00,5.8,90,0,0,1,13,"OakPark",0
"3",2017-05-11 02:00:00,3.9,95,0,0,0,31,"OakPark",0
"4",2017-05-11 03:00:00,3.3,97,0,0,3,3,"OakPark",0
"5",2017-05-11 04:00:00,2.3,97,0,1.3,0,7,"OakPark",0
"6",2017-05-11 05:00:00,2.4,98,0,23.6,1,34,"OakPark",0
"7",2017-05-11 06:00:00,3.7,98,0,74,3,1,"OakPark",0
"8",2017-05-11 07:00:00,7.1,87,0,135.5,2,2,"OakPark",0
"9",2017-05-11 08:00:00,10.5,76,0,195.5,2,33,"OakPark",0
"10",2017-05-11 09:00:00,13.4,59,0,244.9,2,36,"OakPark",0
"11",2017-05-11 10:00:00,15.3,57,0,239.2,5,36,"OakPark",0
"12",2017-05-11 11:00:00,16.5,53,0,158.4,3,5,"OakPark",0
"13",2017-05-11 12:00:00,16.6,55,0,86,8,15,"OakPark",0
"14",2017-05-11 13:00:00,13.9,63,0,65.5,6,14,"OakPark",0
"15",2017-05-11 14:00:00,14.4,60,0,106.4,4,12,"OakPark",0
"16",2017-05-11 15:00:00,15.4,56,0,93.7,7,7,"OakPark",0
"17",2017-05-11 16:00:00,15.8,60,0,59.7,5,11,"OakPark",0
"18",2017-05-11 17:00:00,15.3,58,0,20.4,4,9,"OakPark",0
"19",2017-05-11 18:00:00,13.8,68,0,12,4,7,"OakPark",0
"20",2017-05-11 19:00:00,13.7,71,0,2.5,1,7,"OakPark",0
"21",2017-05-11 20:00:00,13,82,0.1,0,2,13,"OakPark",0
"22",2017-05-11 21:00:00,11.9,89,0,0,2,24,"OakPark",0
"23",2017-05-11 22:00:00,11.7,91,0,0,2,23,"OakPark",0
"24",2017-05-11 23:00:00,11.5,92,0,0,2,20,"OakPark",0
"25",2017-05-12 00:00:00,11.5,91,0,0,1,21,"OakPark",0
"26",2017-05-12 01:00:00,11.3,92,0,0,1,15,"OakPark",0
"27",2017-05-12 02:00:00,11,94,0,0,1,31,"OakPark",0
"28",2017-05-12 03:00:00,11.1,96,0.8,0,1,33,"OakPark",0
"29",2017-05-12 04:00:00,10.9,97,0.1,0.6,3,2,"OakPark",0
"30",2017-05-12 05:00:00,10.9,97,0,5.4,3,2,"OakPark",0
"31",2017-05-12 05:00:00,10,95,2.2,3,3,30,"OakPark",0
"32",2017-05-12 06:00:00,11,92,1.2,23,2,21,"OakPark",0
"33",2017-05-12 07:00:00,11,91,0.1,25,2,14,"OakPark",0
"34",2017-05-12 08:00:00,12,88,0,61,5,44,"OakPark",0
"35",2017-05-12 09:00:00,13,87,0,62,5,66,"OakPark",0
"36",2017-05-12 10:00:00,14,90,0.1,74,4,99,"OakPark",0
"37",2017-05-12 11:00:00,13,93,0.1,50,4,109,"OakPark",0
"38",2017-05-12 12:00:00,14,89,0.2,116,3,100,"OakPark",0
"39",2017-05-12 13:00:00,15,86,0.3,154,3,79,"OakPark",0
"40",2017-05-12 14:00:00,14,86,1,95,4,76,"OakPark",0
"41",2017-05-12 15:00:00,12,91,2.3,41,5,92,"OakPark",0
"42",2017-05-12 16:00:00,12,94,1,15,3,94,"OakPark",0
"43",2017-05-12 17:00:00,12,94,0.4,15,3,101,"OakPark",0
"44",2017-05-12 18:00:00,12,95,0.3,12,2,103,"OakPark",0
"45",2017-05-12 19:00:00,11,97,0.7,4,2,134,"OakPark",0
"46",2017-05-12 20:00:00,11,96,1.2,0,2,189,"OakPark",0
"47",2017-05-12 21:00:00,11,96,1.8,0,4,177,"OakPark",0
"48",2017-05-12 22:00:00,11,96,1.2,0,5,212,"OakPark",0
"49",2017-05-12 23:00:00,10,93,1.1,0,8,235,"OakPark",0
"50",2017-05-13 00:00:00,10,94,0.5,0,9,234,"OakPark",0
