"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure","irish_rules_sensitive"
"1",2017-06-26 00:00:00,9.9,91,0,0,2,24,"Gurteen",177,0,0,16,0
"2",2017-06-26 01:00:00,9.5,91,0,0,1,23,"Gurteen",177,0,NA,16,0
"3",2017-06-26 02:00:00,9.8,93,0,0,1,15,"Gurteen",177,0,NA,16,0
"4",2017-06-26 03:00:00,10,93,0,0.1,1,15,"Gurteen",177,0,NA,16,0
"5",2017-06-26 04:00:00,10.2,93,0,6.7,1,15,"Gurteen",177,0,NA,16,0
"6",2017-06-26 05:00:00,10.1,93,0,24.9,1,15,"Gurteen",177,0,NA,16,0
"7",2017-06-26 06:00:00,10.6,89,0,45.1,2,7,"Gurteen",177,0,NA,16,0
"8",2017-06-26 07:00:00,11.4,82,0,91.4,4,7,"Gurteen",177,0,NA,16,0
"9",2017-06-26 08:00:00,12.8,76,0,128.6,4,11,"Gurteen",177,0,NA,16,0
"10",2017-06-26 09:00:00,13.6,68,0,141.2,6,9,"Gurteen",177,0,NA,16,0
"11",2017-06-26 10:00:00,14.5,65,0,177.3,5,10,"Gurteen",177,0,NA,16,0
"12",2017-06-26 11:00:00,15.1,61,0,117.7,5,9,"Gurteen",177,0,0,16,0
"13",2017-06-26 12:00:00,15,64,0,69,5,11,"Gurteen",177,0,NA,16,0
"14",2017-06-26 13:00:00,14.6,67,0.1,57.1,3,11,"Gurteen",177,0,NA,16,0
"15",2017-06-26 14:00:00,13.9,74,0.2,56.1,8,11,"Gurteen",177,0,NA,16,0
"16",2017-06-26 15:00:00,13.3,85,0.2,46.2,6,14,"Gurteen",177,0,NA,16,0
"17",2017-06-26 16:00:00,12.8,91,0.4,27.9,8,11,"Gurteen",177,0,NA,16,0
"18",2017-06-26 17:00:00,12.7,94,1.1,20.3,9,12,"Gurteen",177,0,NA,16,0
"19",2017-06-26 18:00:00,12.6,93,2,9.7,9,12,"Gurteen",177,0,NA,16,0
"20",2017-06-26 19:00:00,12.6,94,2.7,3.9,9,13,"Gurteen",177,0,NA,16,0
"21",2017-06-26 20:00:00,12.4,93,2,2.1,11,13,"Gurteen",177,0,NA,16,0
"22",2017-06-26 21:00:00,12.4,94,1.5,0,11,14,"Gurteen",177,0,NA,16,0
"23",2017-06-26 22:00:00,12.6,95,2.6,0,8,13,"Gurteen",177,0,NA,16,0
"24",2017-06-26 23:00:00,12.9,94,1.3,0,11,14,"Gurteen",177,0,NA,16,0
"25",2017-06-27 00:00:00,13.1,94,0.2,0,10,14,"Gurteen",178,0,NA,16,0
