station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
MALIN HEAD,1575,2016,12,31,0,31-dec-2016 00:00:00,21,21,78,11.4,0.0,0.0,
MALIN HEAD,1575,2016,12,31,1,31-dec-2016 01:00:00,21,28,74,11.5,0.0,0.0,
MALIN HEAD,1575,2016,12,31,2,31-dec-2016 02:00:00,22,26,76,11.2,0.0,0.0,
MALIN HEAD,1575,2016,12,31,3,31-dec-2016 03:00:00,22,25,75,11.1,0.0,0.0,
MALIN HEAD,1575,2016,12,31,4,31-dec-2016 04:00:00,22,27,75,11.3,0.0,0.0,
MALIN HEAD,1575,2016,12,31,5,31-dec-2016 05:00:00,22,28,72,11.3,0.0,0.0,
MALIN HEAD,1575,2016,12,31,6,31-dec-2016 06:00:00,22,26,74,10.9,0.0,0.0,
MALIN HEAD,1575,2016,12,31,7,31-dec-2016 07:00:00,22,24,78,10.5,0.0,0.0,
MALIN HEAD,1575,2016,12,31,8,31-dec-2016 08:00:00,22,26,75,10.8,0.0,0.0,
MALIN HEAD,1575,2016,12,31,9,31-dec-2016 09:00:00,21,26,75,10.7,0.0,1.7,
MALIN HEAD,1575,2016,12,31,10,31-dec-2016 10:00:00,22,26,76,10.7,0.0,5.7,
MALIN HEAD,1575,2016,12,31,11,31-dec-2016 11:00:00,22,27,76,10.8,0.0,3.4,
MALIN HEAD,1575,2016,12,31,12,31-dec-2016 12:00:00,22,22,81,10.4,0.0,2.5,
MALIN HEAD,1575,2016,12,31,13,31-dec-2016 13:00:00,22,20,87,10.0,1.1,3.5,
MALIN HEAD,1575,2016,12,31,14,31-dec-2016 14:00:00,23,26,90,10.1,1.0,3.4,
MALIN HEAD,1575,2016,12,31,15,31-dec-2016 15:00:00,29,16,92,8.6,1.8,1.3,
MALIN HEAD,1575,2016,12,31,16,31-dec-2016 16:00:00,30,17,92,7.5,1.7,0.0,
MALIN HEAD,1575,2016,12,31,17,31-dec-2016 17:00:00,30,14,90,7.2,0.7,0.0,
MALIN HEAD,1575,2016,12,31,18,31-dec-2016 18:00:00,29,12,86,6.9,1.1,0.0,
MALIN HEAD,1575,2016,12,31,19,31-dec-2016 19:00:00,31,22,80,7.0,0.1,0.0,
MALIN HEAD,1575,2016,12,31,20,31-dec-2016 20:00:00,33,19,74,7.1,0.0,0.0,
MALIN HEAD,1575,2016,12,31,21,31-dec-2016 21:00:00,32,19,69,7.0,0.0,0.0,
MALIN HEAD,1575,2016,12,31,22,31-dec-2016 22:00:00,34,22,70,6.2,0.0,0.0,
MALIN HEAD,1575,2016,12,31,23,31-dec-2016 23:00:00,34,18,76,5.9,1.1,0.0,
MALIN HEAD,1575,2017,1,1,0,01-jan-2017 00:00:00,34,20,70,6.3,0.0,0.0,
MALIN HEAD,1575,2017,1,1,1,01-jan-2017 01:00:00,34,21,80,5.3,0.3,0.0,
MALIN HEAD,1575,2017,1,1,2,01-jan-2017 02:00:00,,27,69,6.1,0.1,0.0,
MALIN HEAD,1575,2017,1,1,3,01-jan-2017 03:00:00,1,22,70,6.5,0.0,0.0,
MALIN HEAD,1575,2017,1,1,4,01-jan-2017 04:00:00,1,26,71,6.6,0.1,0.0,
MALIN HEAD,1575,2017,1,1,5,01-jan-2017 05:00:00,1,28,71,6.4,0.1,0.0,
MALIN HEAD,1575,2017,1,1,6,01-jan-2017 06:00:00,1,32,75,5.9,0.0,0.0,
MALIN HEAD,1575,2017,1,1,7,01-jan-2017 07:00:00,1,28,65,6.6,0.0,0.0,
MALIN HEAD,1575,2017,1,1,8,01-jan-2017 08:00:00,1,29,61,6.6,0.0,0.0,
MALIN HEAD,1575,2017,1,1,9,01-jan-2017 09:00:00,1,28,65,7.0,0.0,3.5,
MALIN HEAD,1575,2017,1,1,10,01-jan-2017 10:00:00,1,28,67,7.0,0.0,11.7,
MALIN HEAD,1575,2017,1,1,11,01-jan-2017 11:00:00,1,26,67,7.2,0.0,23.1,
MALIN HEAD,1575,2017,1,1,12,01-jan-2017 12:00:00,1,29,73,6.8,0.0,30.9,
MALIN HEAD,1575,2017,1,1,13,01-jan-2017 13:00:00,1,29,66,7.0,0.0,17.6,
MALIN HEAD,1575,2017,1,1,14,01-jan-2017 14:00:00,1,28,71,6.6,0.0,16.6,
MALIN HEAD,1575,2017,1,1,15,01-jan-2017 15:00:00,1,30,66,6.8,0.0,8.8,
MALIN HEAD,1575,2017,1,1,16,01-jan-2017 16:00:00,1,29,63,7.3,0.0,0.3,
MALIN HEAD,1575,2017,1,1,17,01-jan-2017 17:00:00,1,25,62,7.2,0.0,0.0,
MALIN HEAD,1575,2017,1,1,18,01-jan-2017 18:00:00,2,25,63,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,1,19,01-jan-2017 19:00:00,2,24,60,6.9,0.0,0.0,
MALIN HEAD,1575,2017,1,1,20,01-jan-2017 20:00:00,3,25,56,6.8,0.0,0.0,
MALIN HEAD,1575,2017,1,1,21,01-jan-2017 21:00:00,3,26,51,6.7,0.0,0.0,
MALIN HEAD,1575,2017,1,1,22,01-jan-2017 22:00:00,3,23,58,6.5,0.0,0.0,
MALIN HEAD,1575,2017,1,1,23,01-jan-2017 23:00:00,3,18,57,6.3,0.0,0.0,
MALIN HEAD,1575,2017,1,2,0,02-jan-2017 00:00:00,4,14,62,6.2,0.0,0.0,
MALIN HEAD,1575,2017,1,2,1,02-jan-2017 01:00:00,2,13,56,6.4,0.0,0.0,
MALIN HEAD,1575,2017,1,2,2,02-jan-2017 02:00:00,1,10,63,6.6,0.0,0.0,
MALIN HEAD,1575,2017,1,2,3,02-jan-2017 03:00:00,1,13,69,5.8,0.0,0.0,
MALIN HEAD,1575,2017,1,2,4,02-jan-2017 04:00:00,3,13,72,5.6,0.0,0.0,
MALIN HEAD,1575,2017,1,2,5,02-jan-2017 05:00:00,1,12,72,5.5,0.0,0.0,
MALIN HEAD,1575,2017,1,2,6,02-jan-2017 06:00:00,35,20,75,5.6,0.0,0.0,
MALIN HEAD,1575,2017,1,2,7,02-jan-2017 07:00:00,35,15,68,6.1,0.0,0.0,
MALIN HEAD,1575,2017,1,2,8,02-jan-2017 08:00:00,35,14,73,5.6,0.0,0.1,
MALIN HEAD,1575,2017,1,2,9,02-jan-2017 09:00:00,33,17,71,6.7,0.0,4.9,
MALIN HEAD,1575,2017,1,2,10,02-jan-2017 10:00:00,33,19,68,6.4,0.0,22.5,
MALIN HEAD,1575,2017,1,2,11,02-jan-2017 11:00:00,34,14,63,7.3,0.0,37.5,
MALIN HEAD,1575,2017,1,2,12,02-jan-2017 12:00:00,33,16,61,7.0,0.0,55.2,
MALIN HEAD,1575,2017,1,2,13,02-jan-2017 13:00:00,31,15,64,7.3,0.0,53.3,
MALIN HEAD,1575,2017,1,2,14,02-jan-2017 14:00:00,31,15,61,7.0,0.0,31.6,
MALIN HEAD,1575,2017,1,2,15,02-jan-2017 15:00:00,31,17,65,7.1,0.0,9.4,
MALIN HEAD,1575,2017,1,2,16,02-jan-2017 16:00:00,31,17,70,6.8,0.0,0.5,
MALIN HEAD,1575,2017,1,2,17,02-jan-2017 17:00:00,30,17,79,6.5,0.0,0.0,
MALIN HEAD,1575,2017,1,2,18,02-jan-2017 18:00:00,31,19,83,6.4,0.3,0.0,
MALIN HEAD,1575,2017,1,2,19,02-jan-2017 19:00:00,32,22,83,6.3,0.0,0.0,
MALIN HEAD,1575,2017,1,2,20,02-jan-2017 20:00:00,28,14,79,6.4,0.1,0.0,
MALIN HEAD,1575,2017,1,2,21,02-jan-2017 21:00:00,32,18,76,7.2,0.0,0.0,
MALIN HEAD,1575,2017,1,2,22,02-jan-2017 22:00:00,30,16,72,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,2,23,02-jan-2017 23:00:00,30,15,75,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,3,0,03-jan-2017 00:00:00,29,15,78,6.9,0.0,0.0,
MALIN HEAD,1575,2017,1,3,1,03-jan-2017 01:00:00,29,16,85,6.6,0.0,0.0,
MALIN HEAD,1575,2017,1,3,2,03-jan-2017 02:00:00,28,14,77,7.2,0.0,0.0,
MALIN HEAD,1575,2017,1,3,3,03-jan-2017 03:00:00,27,18,83,6.4,0.0,0.0,
MALIN HEAD,1575,2017,1,3,4,03-jan-2017 04:00:00,27,16,79,7.3,0.0,0.0,
MALIN HEAD,1575,2017,1,3,5,03-jan-2017 05:00:00,27,20,83,6.8,0.0,0.0,
MALIN HEAD,1575,2017,1,3,6,03-jan-2017 06:00:00,26,17,88,7.1,0.0,0.0,
MALIN HEAD,1575,2017,1,3,7,03-jan-2017 07:00:00,27,19,89,6.8,0.1,0.0,
MALIN HEAD,1575,2017,1,3,8,03-jan-2017 08:00:00,27,19,89,6.8,0.1,0.1,
MALIN HEAD,1575,2017,1,3,9,03-jan-2017 09:00:00,28,17,89,6.9,0.0,7.1,
MALIN HEAD,1575,2017,1,3,10,03-jan-2017 10:00:00,27,18,88,6.9,0.2,15.0,
MALIN HEAD,1575,2017,1,3,11,03-jan-2017 11:00:00,29,19,90,7.2,0.0,27.0,
MALIN HEAD,1575,2017,1,3,12,03-jan-2017 12:00:00,28,19,91,7.5,0.4,28.1,
MALIN HEAD,1575,2017,1,3,13,03-jan-2017 13:00:00,28,14,88,7.8,0.0,45.3,
MALIN HEAD,1575,2017,1,3,14,03-jan-2017 14:00:00,28,18,85,7.6,0.0,25.2,
MALIN HEAD,1575,2017,1,3,15,03-jan-2017 15:00:00,27,16,89,7.3,0.1,5.6,
MALIN HEAD,1575,2017,1,3,16,03-jan-2017 16:00:00,28,20,88,7.4,0.1,0.3,
MALIN HEAD,1575,2017,1,3,17,03-jan-2017 17:00:00,28,18,88,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,3,18,03-jan-2017 18:00:00,29,19,90,7.3,0.3,0.0,
MALIN HEAD,1575,2017,1,3,19,03-jan-2017 19:00:00,29,18,86,7.7,0.0,0.0,
MALIN HEAD,1575,2017,1,3,20,03-jan-2017 20:00:00,29,19,89,7.4,0.1,0.0,
MALIN HEAD,1575,2017,1,3,21,03-jan-2017 21:00:00,28,18,91,7.9,0.0,0.0,
MALIN HEAD,1575,2017,1,3,22,03-jan-2017 22:00:00,29,19,92,8.1,0.0,0.0,
MALIN HEAD,1575,2017,1,3,23,03-jan-2017 23:00:00,29,18,90,8.3,0.0,0.0,
MALIN HEAD,1575,2017,1,4,0,04-jan-2017 00:00:00,29,17,88,8.5,0.0,0.0,
MALIN HEAD,1575,2017,1,4,1,04-jan-2017 01:00:00,30,14,88,8.8,0.0,0.0,
MALIN HEAD,1575,2017,1,4,2,04-jan-2017 02:00:00,31,17,91,8.4,0.2,0.0,
MALIN HEAD,1575,2017,1,4,3,04-jan-2017 03:00:00,31,16,91,8.4,0.2,0.0,
MALIN HEAD,1575,2017,1,4,4,04-jan-2017 04:00:00,33,18,90,8.5,0.2,0.0,
MALIN HEAD,1575,2017,1,4,5,04-jan-2017 05:00:00,33,15,90,8.5,0.0,0.0,
MALIN HEAD,1575,2017,1,4,6,04-jan-2017 06:00:00,33,14,89,8.2,0.0,0.0,
MALIN HEAD,1575,2017,1,4,7,04-jan-2017 07:00:00,35,14,82,8.4,0.0,0.0,
MALIN HEAD,1575,2017,1,4,8,04-jan-2017 08:00:00,35,13,74,8.2,0.0,0.2,
MALIN HEAD,1575,2017,1,4,9,04-jan-2017 09:00:00,35,14,69,8.1,0.0,6.7,
MALIN HEAD,1575,2017,1,4,10,04-jan-2017 10:00:00,2,11,75,7.8,0.0,19.0,
MALIN HEAD,1575,2017,1,4,11,04-jan-2017 11:00:00,2,13,72,7.6,0.0,48.4,
MALIN HEAD,1575,2017,1,4,12,04-jan-2017 12:00:00,1,12,68,7.9,0.0,51.4,
MALIN HEAD,1575,2017,1,4,13,04-jan-2017 13:00:00,1,10,65,7.4,0.0,56.6,
MALIN HEAD,1575,2017,1,4,14,04-jan-2017 14:00:00,1,12,64,7.3,0.0,40.6,
MALIN HEAD,1575,2017,1,4,15,04-jan-2017 15:00:00,1,11,65,7.4,0.0,10.3,
MALIN HEAD,1575,2017,1,4,16,04-jan-2017 16:00:00,3,12,65,6.9,0.0,0.7,
MALIN HEAD,1575,2017,1,4,17,04-jan-2017 17:00:00,3,12,65,6.3,0.0,0.0,
MALIN HEAD,1575,2017,1,4,18,04-jan-2017 18:00:00,4,11,65,6.4,0.0,0.0,
MALIN HEAD,1575,2017,1,4,19,04-jan-2017 19:00:00,6,11,65,6.0,0.0,0.0,
MALIN HEAD,1575,2017,1,4,20,04-jan-2017 20:00:00,6,5,64,6.2,0.0,0.0,
MALIN HEAD,1575,2017,1,4,21,04-jan-2017 21:00:00,11,6,67,6.1,0.0,0.0,
MALIN HEAD,1575,2017,1,4,22,04-jan-2017 22:00:00,13,4,68,5.4,0.0,0.0,
MALIN HEAD,1575,2017,1,4,23,04-jan-2017 23:00:00,17,5,76,3.7,0.0,0.0,
MALIN HEAD,1575,2017,1,5,0,05-jan-2017 00:00:00,14,6,78,2.7,0.0,0.0,
MALIN HEAD,1575,2017,1,5,1,05-jan-2017 01:00:00,14,8,78,1.8,0.0,0.0,
MALIN HEAD,1575,2017,1,5,2,05-jan-2017 02:00:00,14,9,82,2.1,0.0,0.0,
MALIN HEAD,1575,2017,1,5,3,05-jan-2017 03:00:00,13,8,85,0.7,0.0,0.0,
MALIN HEAD,1575,2017,1,5,4,05-jan-2017 04:00:00,15,4,86,0.3,0.0,0.0,
MALIN HEAD,1575,2017,1,5,5,05-jan-2017 05:00:00,13,8,86,1.0,0.0,0.0,
MALIN HEAD,1575,2017,1,5,6,05-jan-2017 06:00:00,12,6,87,0.7,0.0,0.0,
MALIN HEAD,1575,2017,1,5,7,05-jan-2017 07:00:00,14,10,85,1.4,0.0,0.0,
MALIN HEAD,1575,2017,1,5,8,05-jan-2017 08:00:00,13,9,84,1.6,0.0,0.5,
MALIN HEAD,1575,2017,1,5,9,05-jan-2017 09:00:00,14,10,84,1.5,0.0,10.9,
MALIN HEAD,1575,2017,1,5,10,05-jan-2017 10:00:00,15,11,79,2.8,0.0,31.2,
MALIN HEAD,1575,2017,1,5,11,05-jan-2017 11:00:00,15,8,76,4.6,0.0,35.3,
MALIN HEAD,1575,2017,1,5,12,05-jan-2017 12:00:00,15,19,72,5.2,0.0,19.7,
MALIN HEAD,1575,2017,1,5,13,05-jan-2017 13:00:00,16,15,71,6.1,0.0,35.2,
MALIN HEAD,1575,2017,1,5,14,05-jan-2017 14:00:00,16,14,73,6.7,0.0,26.9,
MALIN HEAD,1575,2017,1,5,15,05-jan-2017 15:00:00,18,21,74,6.6,0.0,7.2,
MALIN HEAD,1575,2017,1,5,16,05-jan-2017 16:00:00,18,20,76,6.3,0.0,0.3,
MALIN HEAD,1575,2017,1,5,17,05-jan-2017 17:00:00,17,18,76,6.7,0.0,0.0,
MALIN HEAD,1575,2017,1,5,18,05-jan-2017 18:00:00,17,16,77,7.2,0.0,0.0,
MALIN HEAD,1575,2017,1,5,19,05-jan-2017 19:00:00,18,21,80,7.3,0.0,0.0,
MALIN HEAD,1575,2017,1,5,20,05-jan-2017 20:00:00,17,22,82,7.5,0.0,0.0,
MALIN HEAD,1575,2017,1,5,21,05-jan-2017 21:00:00,17,21,81,7.8,0.1,0.0,
MALIN HEAD,1575,2017,1,5,22,05-jan-2017 22:00:00,17,15,85,7.5,0.2,0.0,
MALIN HEAD,1575,2017,1,5,23,05-jan-2017 23:00:00,19,20,87,7.3,0.3,0.0,
MALIN HEAD,1575,2017,1,6,0,06-jan-2017 00:00:00,17,17,87,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,6,1,06-jan-2017 01:00:00,17,16,87,7.5,0.0,0.0,
MALIN HEAD,1575,2017,1,6,2,06-jan-2017 02:00:00,17,15,88,7.7,0.0,0.0,
MALIN HEAD,1575,2017,1,6,3,06-jan-2017 03:00:00,18,15,87,8.1,0.0,0.0,
MALIN HEAD,1575,2017,1,6,4,06-jan-2017 04:00:00,18,14,89,8.1,0.5,0.0,
MALIN HEAD,1575,2017,1,6,5,06-jan-2017 05:00:00,18,15,91,8.3,0.7,0.0,
MALIN HEAD,1575,2017,1,6,6,06-jan-2017 06:00:00,19,17,92,8.3,1.9,0.0,
MALIN HEAD,1575,2017,1,6,7,06-jan-2017 07:00:00,19,16,93,8.6,0.6,0.0,
MALIN HEAD,1575,2017,1,6,8,06-jan-2017 08:00:00,19,15,93,8.8,0.7,0.0,
MALIN HEAD,1575,2017,1,6,9,06-jan-2017 09:00:00,19,13,94,9.0,0.2,0.6,
MALIN HEAD,1575,2017,1,6,10,06-jan-2017 10:00:00,19,12,94,9.3,0.1,8.4,
MALIN HEAD,1575,2017,1,6,11,06-jan-2017 11:00:00,21,10,94,9.6,0.5,10.2,
MALIN HEAD,1575,2017,1,6,12,06-jan-2017 12:00:00,22,12,95,10.1,0.2,16.0,
MALIN HEAD,1575,2017,1,6,13,06-jan-2017 13:00:00,23,12,95,10.6,0.3,8.0,
MALIN HEAD,1575,2017,1,6,14,06-jan-2017 14:00:00,23,15,96,10.3,0.3,7.8,
MALIN HEAD,1575,2017,1,6,15,06-jan-2017 15:00:00,24,12,96,10.2,0.2,3.3,
MALIN HEAD,1575,2017,1,6,16,06-jan-2017 16:00:00,24,12,96,10.1,0.2,0.2,
MALIN HEAD,1575,2017,1,6,17,06-jan-2017 17:00:00,24,13,97,9.9,0.1,0.0,
MALIN HEAD,1575,2017,1,6,18,06-jan-2017 18:00:00,24,12,97,9.8,0.1,0.0,
MALIN HEAD,1575,2017,1,6,19,06-jan-2017 19:00:00,24,12,97,9.7,0.0,0.0,
MALIN HEAD,1575,2017,1,6,20,06-jan-2017 20:00:00,24,11,97,9.6,0.1,0.0,
MALIN HEAD,1575,2017,1,6,21,06-jan-2017 21:00:00,23,10,97,9.7,0.2,0.0,
MALIN HEAD,1575,2017,1,6,22,06-jan-2017 22:00:00,24,10,97,9.7,0.3,0.0,
MALIN HEAD,1575,2017,1,6,23,06-jan-2017 23:00:00,23,10,97,9.7,0.1,0.0,
MALIN HEAD,1575,2017,1,7,0,07-jan-2017 00:00:00,22,10,98,9.4,0.0,0.0,
MALIN HEAD,1575,2017,1,7,1,07-jan-2017 01:00:00,22,7,98,9.6,0.1,0.0,
MALIN HEAD,1575,2017,1,7,2,07-jan-2017 02:00:00,22,8,98,9.6,0.0,0.0,
MALIN HEAD,1575,2017,1,7,3,07-jan-2017 03:00:00,22,8,98,9.4,0.1,0.0,
MALIN HEAD,1575,2017,1,7,4,07-jan-2017 04:00:00,22,8,98,9.5,0.0,0.0,
MALIN HEAD,1575,2017,1,7,5,07-jan-2017 05:00:00,22,8,98,9.9,0.0,0.0,
MALIN HEAD,1575,2017,1,7,6,07-jan-2017 06:00:00,22,9,97,9.5,0.0,0.0,
MALIN HEAD,1575,2017,1,7,7,07-jan-2017 07:00:00,22,8,97,9.7,0.0,0.0,
MALIN HEAD,1575,2017,1,7,8,07-jan-2017 08:00:00,22,9,97,9.5,0.1,0.1,
MALIN HEAD,1575,2017,1,7,9,07-jan-2017 09:00:00,23,11,97,9.4,0.0,4.2,
MALIN HEAD,1575,2017,1,7,10,07-jan-2017 10:00:00,22,10,97,9.4,0.0,15.3,
MALIN HEAD,1575,2017,1,7,11,07-jan-2017 11:00:00,22,10,97,9.2,0.0,29.5,
MALIN HEAD,1575,2017,1,7,12,07-jan-2017 12:00:00,22,11,96,9.7,0.0,29.1,
MALIN HEAD,1575,2017,1,7,13,07-jan-2017 13:00:00,22,8,95,9.6,0.0,23.5,
MALIN HEAD,1575,2017,1,7,14,07-jan-2017 14:00:00,21,7,94,9.8,0.0,12.2,
MALIN HEAD,1575,2017,1,7,15,07-jan-2017 15:00:00,19,7,93,9.9,0.0,6.0,
MALIN HEAD,1575,2017,1,7,16,07-jan-2017 16:00:00,20,9,92,9.6,0.0,0.3,
MALIN HEAD,1575,2017,1,7,17,07-jan-2017 17:00:00,20,8,92,9.4,0.0,0.0,
MALIN HEAD,1575,2017,1,7,18,07-jan-2017 18:00:00,22,11,93,9.2,0.1,0.0,
MALIN HEAD,1575,2017,1,7,19,07-jan-2017 19:00:00,21,9,95,9.0,0.1,0.0,
MALIN HEAD,1575,2017,1,7,20,07-jan-2017 20:00:00,22,10,94,9.1,0.0,0.0,
MALIN HEAD,1575,2017,1,7,21,07-jan-2017 21:00:00,20,11,95,9.0,0.0,0.0,
MALIN HEAD,1575,2017,1,7,22,07-jan-2017 22:00:00,21,9,95,9.0,0.0,0.0,
MALIN HEAD,1575,2017,1,7,23,07-jan-2017 23:00:00,22,10,94,8.8,0.0,0.0,
MALIN HEAD,1575,2017,1,8,0,08-jan-2017 00:00:00,22,10,94,8.9,0.0,0.0,
MALIN HEAD,1575,2017,1,8,1,08-jan-2017 01:00:00,24,12,92,8.9,0.0,0.0,
MALIN HEAD,1575,2017,1,8,2,08-jan-2017 02:00:00,21,9,93,8.5,0.0,0.0,
MALIN HEAD,1575,2017,1,8,3,08-jan-2017 03:00:00,20,9,93,8.6,0.0,0.0,
MALIN HEAD,1575,2017,1,8,4,08-jan-2017 04:00:00,20,10,92,8.9,0.0,0.0,
MALIN HEAD,1575,2017,1,8,5,08-jan-2017 05:00:00,19,10,92,9.1,0.0,0.0,
MALIN HEAD,1575,2017,1,8,6,08-jan-2017 06:00:00,20,11,92,9.2,0.0,0.0,
MALIN HEAD,1575,2017,1,8,7,08-jan-2017 07:00:00,22,14,92,9.9,0.0,0.0,
MALIN HEAD,1575,2017,1,8,8,08-jan-2017 08:00:00,21,12,93,9.7,0.0,0.0,
MALIN HEAD,1575,2017,1,8,9,08-jan-2017 09:00:00,19,7,93,9.6,0.0,4.6,
MALIN HEAD,1575,2017,1,8,10,08-jan-2017 10:00:00,19,8,93,9.8,0.0,19.4,
MALIN HEAD,1575,2017,1,8,11,08-jan-2017 11:00:00,19,11,92,10.4,0.0,21.8,
MALIN HEAD,1575,2017,1,8,12,08-jan-2017 12:00:00,19,11,91,10.7,0.0,32.2,
MALIN HEAD,1575,2017,1,8,13,08-jan-2017 13:00:00,18,12,89,11.5,0.0,33.6,
MALIN HEAD,1575,2017,1,8,14,08-jan-2017 14:00:00,19,13,88,10.8,0.0,14.6,
MALIN HEAD,1575,2017,1,8,15,08-jan-2017 15:00:00,19,15,88,10.6,0.0,4.2,
MALIN HEAD,1575,2017,1,8,16,08-jan-2017 16:00:00,18,14,88,10.8,0.0,0.1,
MALIN HEAD,1575,2017,1,8,17,08-jan-2017 17:00:00,19,15,89,10.9,0.0,0.0,
MALIN HEAD,1575,2017,1,8,18,08-jan-2017 18:00:00,19,16,87,10.8,0.0,0.0,
MALIN HEAD,1575,2017,1,8,19,08-jan-2017 19:00:00,19,15,83,10.7,0.0,0.0,
MALIN HEAD,1575,2017,1,8,20,08-jan-2017 20:00:00,18,16,86,10.5,0.0,0.0,
MALIN HEAD,1575,2017,1,8,21,08-jan-2017 21:00:00,20,20,85,10.5,0.0,0.0,
MALIN HEAD,1575,2017,1,8,22,08-jan-2017 22:00:00,19,20,84,10.3,0.0,0.0,
MALIN HEAD,1575,2017,1,8,23,08-jan-2017 23:00:00,21,25,82,10.2,0.0,0.0,
MALIN HEAD,1575,2017,1,9,0,09-jan-2017 00:00:00,19,23,80,10.1,0.0,0.0,
MALIN HEAD,1575,2017,1,9,1,09-jan-2017 01:00:00,19,21,82,10.1,0.0,0.0,
MALIN HEAD,1575,2017,1,9,2,09-jan-2017 02:00:00,19,27,86,9.8,0.3,0.0,
MALIN HEAD,1575,2017,1,9,3,09-jan-2017 03:00:00,23,34,89,7.6,2.9,0.0,
MALIN HEAD,1575,2017,1,9,4,09-jan-2017 04:00:00,24,26,90,6.8,2.2,0.0,
MALIN HEAD,1575,2017,1,9,5,09-jan-2017 05:00:00,22,21,90,6.7,1.2,0.0,
MALIN HEAD,1575,2017,1,9,6,09-jan-2017 06:00:00,25,25,77,7.4,0.0,0.0,
MALIN HEAD,1575,2017,1,9,7,09-jan-2017 07:00:00,24,25,85,7.0,0.8,0.0,
MALIN HEAD,1575,2017,1,9,8,09-jan-2017 08:00:00,24,25,83,6.2,0.0,0.3,
MALIN HEAD,1575,2017,1,9,9,09-jan-2017 09:00:00,22,18,83,6.2,0.1,8.0,
MALIN HEAD,1575,2017,1,9,10,09-jan-2017 10:00:00,25,21,73,7.1,0.2,17.3,
MALIN HEAD,1575,2017,1,9,11,09-jan-2017 11:00:00,25,23,89,6.9,1.2,25.1,
MALIN HEAD,1575,2017,1,9,12,09-jan-2017 12:00:00,25,26,90,6.0,0.7,31.5,
MALIN HEAD,1575,2017,1,9,13,09-jan-2017 13:00:00,25,26,87,5.7,0.2,30.2,
MALIN HEAD,1575,2017,1,9,14,09-jan-2017 14:00:00,25,31,74,7.1,0.2,21.4,
MALIN HEAD,1575,2017,1,9,15,09-jan-2017 15:00:00,26,29,81,6.3,0.4,8.3,
MALIN HEAD,1575,2017,1,9,16,09-jan-2017 16:00:00,27,25,77,6.4,0.2,0.6,
MALIN HEAD,1575,2017,1,9,17,09-jan-2017 17:00:00,25,26,79,6.2,0.3,0.0,
MALIN HEAD,1575,2017,1,9,18,09-jan-2017 18:00:00,25,32,80,7.5,0.2,0.0,
MALIN HEAD,1575,2017,1,9,19,09-jan-2017 19:00:00,26,29,86,7.2,0.2,0.0,
MALIN HEAD,1575,2017,1,9,20,09-jan-2017 20:00:00,26,33,79,8.3,0.0,0.0,
MALIN HEAD,1575,2017,1,9,21,09-jan-2017 21:00:00,27,31,93,7.5,0.6,0.0,
MALIN HEAD,1575,2017,1,9,22,09-jan-2017 22:00:00,29,29,91,7.7,1.0,0.0,
MALIN HEAD,1575,2017,1,9,23,09-jan-2017 23:00:00,28,32,88,8.6,0.1,0.0,
MALIN HEAD,1575,2017,1,10,0,10-jan-2017 00:00:00,27,28,83,8.5,0.1,0.0,
MALIN HEAD,1575,2017,1,10,1,10-jan-2017 01:00:00,28,29,80,8.3,0.1,0.0,
MALIN HEAD,1575,2017,1,10,2,10-jan-2017 02:00:00,29,27,81,8.2,0.0,0.0,
MALIN HEAD,1575,2017,1,10,3,10-jan-2017 03:00:00,28,25,85,8.1,0.4,0.0,
MALIN HEAD,1575,2017,1,10,4,10-jan-2017 04:00:00,28,25,82,7.9,0.2,0.0,
MALIN HEAD,1575,2017,1,10,5,10-jan-2017 05:00:00,28,23,81,8.1,0.2,0.0,
MALIN HEAD,1575,2017,1,10,6,10-jan-2017 06:00:00,27,23,74,8.5,0.0,0.0,
MALIN HEAD,1575,2017,1,10,7,10-jan-2017 07:00:00,27,20,76,8.7,0.0,0.0,
MALIN HEAD,1575,2017,1,10,8,10-jan-2017 08:00:00,26,18,87,8.6,0.0,0.1,
MALIN HEAD,1575,2017,1,10,9,10-jan-2017 09:00:00,25,19,87,9.2,0.0,3.7,
MALIN HEAD,1575,2017,1,10,10,10-jan-2017 10:00:00,24,19,93,9.0,0.2,7.2,
MALIN HEAD,1575,2017,1,10,11,10-jan-2017 11:00:00,24,23,94,9.6,0.2,23.9,
MALIN HEAD,1575,2017,1,10,12,10-jan-2017 12:00:00,26,27,85,9.9,0.1,27.6,
MALIN HEAD,1575,2017,1,10,13,10-jan-2017 13:00:00,27,23,79,9.9,0.0,18.3,
MALIN HEAD,1575,2017,1,10,14,10-jan-2017 14:00:00,27,22,76,9.9,0.0,19.5,
MALIN HEAD,1575,2017,1,10,15,10-jan-2017 15:00:00,27,20,74,9.6,0.0,12.1,
MALIN HEAD,1575,2017,1,10,16,10-jan-2017 16:00:00,27,19,78,9.4,0.0,1.3,
MALIN HEAD,1575,2017,1,10,17,10-jan-2017 17:00:00,26,19,82,9.3,0.0,0.0,
